model_run;-8_1;-7_1;-6_1;-5_1;-4_1;1-3_1;1.8-3_1;3-3_1;4-3_1;-8_2;-7_2;-6_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
1536;784.3891;131.71521;503.84824;41.020226;3.3522065;1.8138659;1.8495046;1.5124364;0.12705542;442.79755;199.34804;457.24554;69.42936;4.252284;1.7753601;1.1366305;0.08565299;1.7696574;0.755527;0.0;0;-16.17591525342621;-13.554042461392498;18.059951502612158;13.554042461392498;-1.223709272241809;0.04765521532414344;0.18208492674370527;0.15384615384615385
1537;750.51025;591.19476;172.52203;88.16886;3.7744927;1.3871893;0.71884394;0.55773675;1.048956;326.13144;695.4062;877.7137;36.830418;8.6565;1.7299176;1.944563;0.9684054;0.8421931;1.1082524;0.0;0;-14.172285319601675;-10.5618702039163;16.582903888603816;13.247181117696641;-1.526368410985092;0.35918992629332386;0.2442383935549318;0.1794871794871795
1538;816.92236;510.59933;791.94116;40.041935;0.576229;1.1773307;0.32673362;0.8498714;1.9430518;310.0569;16.564903;681.3362;62.77943;9.159658;1.6311346;0.45832196;0.60877085;0.39907518;0.981671;0.0;0;70.49880686228016;39.07358540445466;77.83533256644488;39.07358540445466;-16.815493065611868;-0.3324791151374284;-0.46059940163186214;0.07692307692307693
1539;453.75824;745.4379;809.30426;10.922796;0.4082122;0.48228997;0.20578156;0.74078184;1.9467574;334.51517;802.8752;141.32277;42.32461;5.4577127;0.22044504;0.69226354;1.1860129;0.1543253;1.1301666;0.0;0;36.71910740838106;50.4260387361268;43.30631604912646;50.4260387361268;-15.07507164014186;-0.06369197484680224;-0.058975988468663455;0.07692307692307693
1540;822.3515;893.3832;843.7218;98.468346;7.2519736;1.5731715;1.2419347;0.74176884;0.22806153;126.18958;287.34375;467.71588;83.36217;0.9829844;1.1648211;0.48717603;0.8440444;0.70209044;1.2069801;0.0;0;-9.789983071674284;-9.292371492737345;12.5538673298979;10.824662092732154;-1.2968268474715978;0.18850285172661183;0.19251669034109783;0.23076923076923078
1541;248.34554;254.21504;59.07244;50.01758;3.1159763;1.7468485;1.120685;1.4446775;1.524152;585.2649;48.82911;773.2276;33.730865;4.5684805;0.6516779;1.0150121;0.81531614;1.157278;0.9353217;0.0;0;-3.5529354195264036;-5.407319266457449;10.965663275030957;11.92354378795855;-1.6042322029932246;-0.16561345146583195;0.011579793965778132;0.2564102564102564
1542;367.20245;923.7621;433.59442;34.30291;0.22193396;1.008078;1.2990059;1.9955682;1.5887047;627.2403;400.2976;449.44614;44.02302;9.135415;1.9427245;0.54247886;1.7132158;1.4095757;0.9823829;0.0;0;4.2648705040968204;7.869444073931305;12.32157798191855;11.718371665831398;-4.0927572963415635;0.392357967120967;0.4052058101832237;0.20512820512820512
1543;184.59203;522.8118;848.4485;89.37272;0.8239968;0.591997;1.9164932;1.0593863;1.755141;395.78506;893.5945;225.25087;79.31547;9.01851;1.1594461;0.39252025;1.4848821;1.290264;0.9697319;0.0;0;-12.48576046772079;-10.699013487282258;15.71529758992911;11.71649143625325;-1.7097767265735395;0.36478960513190817;0.29217949327993126;0.3333333333333333
1544;472.8097;266.24658;369.5872;92.74761;1.9665339;0.7673012;0.12963535;0.8080674;0.09660112;956.2996;240.50288;647.0756;20.122787;3.2577171;1.8033519;1.3076566;1.5856415;0.37170976;0.9430349;0.0;0;9.512850563772588;8.303805830799405;15.61403146614337;13.78923689342352;-3.9374844275231853;-0.027795435819939006;-0.0031815311466639115;0.07692307692307693
1545;398.13943;847.328;698.8622;49.730766;0.49164045;0.8383395;0.4033653;0.59446126;1.9451427;912.32025;294.42847;413.47913;56.443684;9.710258;0.36835632;0.35970345;1.2723675;0.98278564;0.9915071;0.0;0;23.737938257086718;26.378067145710872;30.79795505764419;26.378067145710872;-8.822611942622933;-0.19422860881213383;-0.19415568281425105;0.07692307692307693
1546;248.51785;45.174618;593.35345;30.740967;9.46201;0.6187716;0.47531042;1.2527117;1.6452001;304.8963;176.09148;518.61975;44.940735;3.2501175;1.6555654;1.1307832;1.7613072;1.5417187;1.0608302;0.0;0;-20.149039173953387;-17.29182144901131;20.496725071135035;17.29182144901131;-1.0963869804341808;0.20179252118611385;0.18967942390624515;0.05128205128205128
1547;754.2629;563.9143;353.73654;48.315117;5.6879253;1.4272552;0.85990685;0.9078546;1.2192956;735.02783;981.7977;133.7252;36.799625;8.144229;0.8352203;0.117665805;1.2667458;1.5753247;0.7541375;0.0;0;-26.59607611420274;-15.74797033356316;27.40275825838305;15.74797033356316;-1.230540781948095;0.20179252118611385;0.18967942390624515;0.10256410256410256
1548;320.7083;724.40533;283.64078;22.006268;3.9463034;0.69092685;0.25084242;1.5479434;0.14298804;125.15269;438.37207;905.9938;11.0889015;9.36308;0.97598577;1.439119;0.06738279;1.1990353;1.1834786;0.0;0;-5.244795888026084;-3.6818484737750055;10.060325335284608;8.734616888408738;-1.855563927238025;0.2556234389361607;0.29169954387135283;0.3333333333333333
1549;280.0763;287.17792;656.21564;47.875984;5.331795;1.6442223;0.82564116;1.2173114;0.48791495;760.23566;948.34265;921.82764;1.2637161;1.3081889;1.6470764;0.010960185;1.0100689;0.27532077;1.1853294;0.0;0;-15.526096186346845;-11.955335591689817;16.894735759868105;13.251558998016122;-1.2986790573533207;0.2991688517571227;0.19450876088169802;0.15384615384615385
1550;139.58142;864.857;142.2879;23.020168;1.1370728;0.93274516;1.6342273;0.82972354;0.6997965;738.38153;100.94935;310.21066;61.407055;2.9291642;0.40638027;1.3613151;1.1533495;0.8893136;0.8422882;0.0;0;-0.24017580972267474;-1.610631126759415;9.761471411075332;8.49200887256751;-1.8869654602109496;-0.0490882668751674;0.03734348883498558;0.358974358974359
1551;444.43347;247.88171;861.5213;62.258057;7.021437;1.2616308;0.33567908;1.9064924;1.7162011;363.06235;454.1341;299.68405;56.058132;5.613704;0.33423916;0.2983688;1.7836336;0.010189828;0.8096104;0.0;0;-25.225370004692735;-16.265362233859292;25.850526318808864;16.265362233859292;-1.1759892191462178;0.20179252118611385;0.18967942390624518;0.07692307692307693
1552;309.935;841.4755;580.679;76.01293;9.696209;1.8964251;1.8339951;0.032416504;1.5246296;393.08112;479.55835;178.89586;93.62134;3.6943214;0.11290476;1.4086134;1.0364203;1.3721848;1.1040926;0.0;0;-24.068788856741527;-17.063639238685482;24.72424999645438;17.063639238685482;-1.1891090164246714;0.20179252118611385;0.1896794239062452;0.10256410256410256
1553;375.5801;87.759514;120.38847;96.94584;1.3152648;0.8976468;1.8233943;1.3820812;1.882034;590.20087;263.3604;589.9737;30.19359;9.792553;1.0842773;0.17153288;0.4803343;0.7645566;1.2261062;0.0;0;3.2800918142801296;1.5907431115876136;11.492464039871166;11.700600878298928;-2.5158077968492223;-0.031315273982249266;0.009561677591265694;0.358974358974359
1554;243.63728;168.32832;706.4924;84.27279;1.5344752;0.34898895;1.0308446;0.827475;0.8508495;287.419;502.3567;207.06383;4.154422;4.037769;1.3999778;0.644935;0.9063462;0.40104315;0.82428443;0.0;0;-10.01059792820973;-11.406621679220336;13.02483021462042;12.18975522563639;-1.6422310153686426;0.36478960513190817;0.28012775082333946;0.28205128205128205
1555;765.5239;387.17474;436.80142;8.704871;6.290347;1.1043454;1.7217135;0.25202745;1.8344284;577.0087;357.0467;618.34607;46.385506;8.381493;1.8574837;1.4237931;0.85134333;0.4621132;1.1604991;0.0;0;-19.169800242662657;-14.906389797098655;19.844519295104956;14.906389797098655;-1.2170627103371814;0.20179252118611385;0.18967942390624515;0.07692307692307693
1556;930.7033;855.51495;212.0406;21.231136;1.5277799;0.9983843;1.4258866;0.19446395;1.7924597;888.74915;254.10605;946.27704;4.292156;1.9865153;1.5392168;1.2422203;1.1181651;0.023683624;1.2250909;0.0;0;6.856553257300449;4.770603906310214;15.347026850502843;13.377841236950871;-3.4529626132396016;-0.0638670080735661;-0.2828881319429032;0.2564102564102564
1557;502.95255;153.13951;961.4586;53.216015;1.2692673;1.5673407;0.71990955;1.3021448;0.046788268;450.3892;371.66248;189.03398;25.95656;9.83147;1.2407815;0.5865844;0.5369485;1.6829787;1.1598171;0.0;0;14.36371333280277;16.74930434893389;18.938877329613515;17.11327270907441;-5.626876188064346;-0.024033035161076948;0.06173330566122774;0.07692307692307693
1558;646.5684;876.68384;722.4513;25.83334;6.708133;1.721797;1.1278855;0.30406857;0.48611572;212.16574;638.8266;233.64607;66.85798;7.3033705;1.0216655;0.92035437;0.66659;0.018915195;1.0250101;0.0;0;-21.96072561142094;-14.370785303833344;23.01746330667331;15.215180909260539;-1.2550289758415831;0.20179252118611385;0.18967942390624515;0.07692307692307693
1559;868.50055;237.4342;597.06366;1.5350841;6.190388;1.4281133;0.24206695;1.7135913;1.6017672;562.4639;473.4758;100.278885;45.763695;0.14934634;0.9188034;0.67319447;1.9221591;0.7174653;1.2108688;0.0;0;-9.847403872856045;-9.110681131159197;11.4253999066467;9.448202526163584;-1.2712698687403463;0.20179252118611385;0.18967942390624515;0.28205128205128205
1560;998.8414;457.9833;850.3785;75.50362;2.1851928;1.9431949;0.99656713;0.6287467;1.3335329;656.31805;415.17853;321.77368;32.78301;1.7319636;0.8799582;0.03409108;0.98179245;1.2739856;0.756368;0.0;0;-14.516374398625375;-13.649977069662128;16.17729685455782;13.82555550225726;-1.4308822404151873;0.2991688517571227;0.22221156786804397;0.20512820512820512
1561;617.38135;359.20706;548.4311;35.841423;8.233558;0.5456974;1.6616583;0.6942473;0.45354703;530.72455;855.029;882.80115;79.95567;1.0314056;1.6136061;1.1274952;1.6978735;1.6370786;1.181231;0.0;0;-21.879786940312997;-15.386531600285167;22.78046070601592;15.386531600285167;-1.179065033125611;0.20179252118611385;0.18967942390624515;0.10256410256410256
1562;890.88165;126.94496;447.0559;6.7033935;1.061456;0.48599917;1.1746275;1.3236476;1.565125;33.392693;648.47375;25.792315;33.716118;5.9195514;0.7193508;1.9796839;1.9234251;1.9120991;1.0964856;0.0;0;2.3431858548866966;6.612679216919787;12.17128451764673;9.898138415443555;-4.345590076489406;0.5375988417813123;0.4785532929020879;0.1282051282051282
1563;909.52216;944.86664;197.5524;50.93276;3.3324232;0.58966076;0.7702409;0.44812614;0.6399462;672.588;640.59766;639.9132;16.092201;8.340035;0.6355893;1.0316716;1.6218735;0.56857616;0.944759;0.0;0;-15.73826681019384;-9.418444846529383;17.898941209603308;12.29496862566873;-1.4937012157453629;0.35918992629332386;0.2348765151734079;0.1794871794871795
1564;793.537;443.7965;161.85652;97.72315;7.391288;1.3451055;1.3304837;0.024008026;1.2082685;46.525497;230.09149;390.18445;28.005854;7.854241;1.7864338;0.7508016;0.7969232;0.01230487;1.1803069;0.0;0;-18.107971834542195;-15.226174881502004;18.940445097517806;15.226174881502004;-1.236499102380184;0.20179252118611385;0.18967942390624515;0.10256410256410256
1565;466.32208;693.428;437.64963;67.88601;6.1428733;0.47275662;1.9539423;0.8972004;1.8699689;423.24957;752.5557;324.37015;95.24186;5.786355;1.7443409;0.99483097;0.40458825;1.4835607;1.1187352;0.0;0;-22.214045259131534;-15.431153311314802;23.040738548315886;15.431153311314802;-1.2500830075968388;0.20179252118611385;0.18967942390624515;0.10256410256410256
1566;90.34246;579.515;461.41483;15.960734;6.004709;0.18595067;0.14428824;1.0604807;0.4868402;420.25375;46.516014;180.4751;25.086693;6.1751413;1.4758046;1.4333596;1.610454;1.0211315;1.1481059;0.0;0;-4.982592910708332;-6.478917954987622;9.928695987612697;8.334844454150499;-1.497690479034983;0.07897836406282832;0.15617621342790589;0.15384615384615385
1567;25.6475;506.69876;735.9794;51.47813;6.8658786;1.9556671;0.667425;0.89733213;0.120181315;847.9421;221.46465;834.4023;36.30692;9.432456;1.3126923;0.20673904;1.2352802;0.84003955;0.89254993;0.0;0;-20.004414038980833;-14.564713921784858;22.055431658580606;14.564713921784858;-1.244167983934543;0.04765521532414344;0.17973220743812526;0.10256410256410256
1568;482.42862;620.41187;447.66415;90.182076;6.4681625;0.63607544;0.32031912;0.92140347;1.3236762;864.04565;418.6767;824.5614;17.580269;4.529674;0.73411435;0.89961636;0.6430191;1.4164438;1.0376987;0.0;0;-18.387276323324947;-14.67827573312195;19.553088266095067;15.527128708311466;-1.2966027051821138;0.20179252118611385;0.18967942390624515;0.1282051282051282
1569;499.3714;899.3589;597.2276;5.5189424;8.743965;0.4525654;1.9143256;1.3348204;1.4595586;777.2913;890.2769;50.49987;64.80399;7.507219;1.5349427;0.35513258;1.6192651;1.9866024;0.929427;0.0;0;-28.430674721505;-17.352741187929155;28.896821368416468;17.352741187929155;-1.1406641411970004;0.20179252118611385;0.18967942390624518;0.02564102564102564
1570;413.28876;702.3193;834.19336;63.82553;5.6919856;0.7239105;1.0963447;1.6929207;0.63203186;821.53156;37.76038;580.80426;27.760231;0.98055756;1.5731027;1.2983261;1.1554883;0.45942035;1.0777948;0.0;0;-1.5052040704209242;-9.464220995156808;17.38467921789383;13.154949373080598;-1.8588846449780199;-0.32070872522524424;-0.49017487690427547;0.1794871794871795
1571;572.48566;537.1553;993.40137;72.155174;4.018832;0.32526603;0.26804158;0.73735607;0.9421378;226.61436;450.41736;420.80905;21.035748;0.8542527;1.0152818;1.904465;1.5639791;1.2591727;1.1199815;0.0;0;-8.25382251978047;-9.657199118653068;11.147767170268995;9.792135074792782;-1.6115913919287983;0.36270566082000066;0.26612371136774227;0.28205128205128205
1572;556.64105;648.73413;329.30005;70.43077;7.6632323;0.08117795;1.2282184;1.5822861;1.0071694;719.1212;128.61882;16.178993;58.742493;1.7261084;0.7819636;0.47349522;1.01923;1.1961321;1.0733694;0.0;0;-12.07404249077129;-12.07638799690423;13.580133496274671;12.807557340861564;-1.2303147256650606;0.20179252118611385;0.18967942390624515;0.20512820512820512
1573;838.2469;610.3303;902.93494;15.102025;2.5998046;0.6177133;1.0058361;0.1347407;1.6337348;751.7912;237.7474;312.2835;76.4786;9.579512;0.24583387;0.7875532;1.2289007;1.2346658;1.1894468;0.0;0;-1.1839928427538133;1.1671163279348775;8.89985628275574;6.684741988333911;-2.3085451611706684;0.33545774064562445;0.2947408649816192;0.41025641025641024
1574;117.57053;438.79;807.99036;90.73712;7.5983243;0.68234724;0.12804773;0.9657191;1.3892275;780.2933;411.30563;196.13963;59.19888;7.5989842;1.1620228;0.54933053;0.73650855;1.064127;0.81412286;0.0;0;-25.227251697463622;-16.0652665112531;26.08579558362309;16.0652665112531;-1.2119664992109445;0.20179252118611385;0.18967942390624515;0.07692307692307693
1575;232.92589;628.51636;77.32662;32.294907;2.80704;1.6239223;1.7303842;0.7585423;0.553238;796.8353;107.49319;765.81433;49.898266;9.1165085;1.046494;0.77980584;0.698344;1.9488813;1.026132;0.0;0;-6.574181343760268;-7.229627497183543;9.001874272081597;7.482906567568676;-1.504029126495331;0.35918992629332386;0.25003886315929386;0.3333333333333333
1576;795.07495;449.1341;340.81735;5.269028;4.809004;0.8769172;1.4213005;0.93722177;0.5532942;171.61034;831.1939;452.84097;97.34412;3.40577;1.2780343;0.9238011;1.4441297;0.51428515;1.0182884;0.0;0;-19.833639241468553;-12.99631156134987;20.848803212490637;14.147482156713181;-1.2501828007254745;0.20179252118611385;0.18967942390624515;0.1282051282051282
1577;849.3585;760.0382;226.85252;8.413772;7.3945413;1.476137;0.020425202;0.19204094;0.6566805;264.3558;92.09293;800.0248;28.572037;1.6829815;0.03673662;1.5596523;0.7712076;1.7469056;1.1244316;0.0;0;-5.911454738289337;-8.618448718270173;13.89335957332391;13.735549114595358;-1.472208914668416;-0.3540914026920427;-0.35564780374564464;0.15384615384615385
1578;994.876;969.2234;667.7404;45.81198;6.280316;1.474068;1.9197478;0.28627035;0.30044612;785.8497;589.48755;969.1299;47.334133;0.6086351;1.2528555;1.1281577;0.8171408;1.3228995;0.99185437;0.0;0;-20.149076970254754;-14.658624513303266;21.493363633223197;14.658624513303266;-1.2442562019783021;0.20179252118611385;0.18967942390624515;0.10256410256410256
1579;874.1829;960.2667;559.74615;4.094202;0.86603355;1.5800942;0.32694358;0.59402514;0.27721423;155.87515;171.63678;407.3687;19.19697;4.384659;1.6466478;1.0072397;0.6032588;1.8150499;0.87691015;0.0;0;22.628000354242836;21.93792797343542;29.764270255375088;21.93792797343542;-8.43257195199262;-0.22873987933613008;-0.2642715572541708;0.05128205128205128
1580;891.0;822.52844;499.90253;77.977295;4.4711313;1.8378327;0.010521394;0.55432796;1.636649;132.72128;115.45659;559.8495;50.34746;9.71893;1.1819221;0.0703561;1.5953037;1.5947258;0.8770045;0.0;0;-10.097257073198339;-9.591265139481152;12.698176341078119;9.78117737960605;-1.5666873505586882;0.3474918893985722;0.2492821213588447;0.1794871794871795
1581;321.20447;605.74133;765.9281;86.59577;8.120437;1.0022763;0.8602704;0.7763422;1.6650934;977.2433;468.09677;973.1616;48.609573;0.42965248;0.90930337;0.094055064;1.6575685;1.322206;0.91744757;0.0;0;-21.81730354019006;-17.306230850168077;22.489364705429416;17.306230850168077;-1.191403816700231;0.20179252118611385;0.18967942390624523;0.07692307692307693
1582;407.64502;751.8387;339.97562;1.4359802;9.967682;0.21686706;0.2901571;0.9199452;0.52755904;968.1125;351.96414;174.61299;77.18669;9.272277;1.9914912;1.723098;0.32291842;0.1023851;0.95754194;0.0;0;-25.67355335865469;-17.456725663817366;26.38503322217945;17.456725663817366;-1.1515866803624784;0.20179252118611385;0.18967942390624515;0.02564102564102564
1583;275.40427;186.2678;388.92477;81.02035;4.6733117;0.08693925;1.1445944;0.4501333;1.7022896;343.36646;54.760963;63.633152;45.7575;2.7673426;1.2316892;1.659493;1.3757168;1.2136765;1.0925344;0.0;0;-5.059820758131666;-9.244155741750944;12.554566733245128;12.31419677135733;-1.4754578468865531;-0.2996945404836992;-0.21376365679716264;0.15384615384615385
1584;610.2364;484.22827;866.9776;98.12253;0.86839795;0.38195;0.62974495;1.2422487;1.1457626;18.507177;74.25769;474.92084;14.389082;0.58303225;1.5979782;0.28681287;0.49873763;0.45182976;0.9600165;0.0;0;37.58261518977885;13.135660515179211;45.19233245668864;17.285404547706435;-7.823573371878658;-0.24756941931922755;-0.4910394379395605;0.1282051282051282
1585;939.4173;264.73172;972.48645;3.1337793;3.6681952;1.6601312;0.3785044;0.7578849;1.427194;404.26407;306.1905;492.99094;94.97186;1.7366608;0.45193896;1.7606597;0.4950934;0.68474007;0.8600158;0.0;0;-12.006364356146122;-14.397888395250533;13.395603409150514;15.71384681721753;-1.3842211454015938;0.2991688517571227;0.22142393775670302;0.1794871794871795
1586;351.1945;13.4600315;778.59375;72.52423;4.9043307;1.1529555;1.9708365;0.1296692;1.762084;35.61492;785.0061;929.7339;26.852457;0.9988339;0.39603338;1.9584736;0.38913044;0.8009756;0.8180508;0.0;0;-24.246661474618257;-16.410865766589637;24.95938905151933;16.410865766589637;-1.1366058349059405;0.18850285172661183;0.19491751234992427;0.05128205128205128
1587;561.43176;967.0702;224.90027;99.9095;0.743551;0.28883532;0.67213076;0.49495646;0.62360495;151.99353;852.87946;461.07703;24.562677;6.802787;1.8479041;1.4337908;0.4519291;1.7491738;1.1022089;0.0;0;4.233057102969688;8.488240965074397;14.063274400199466;12.779716294354103;-4.356034301783323;0.3252072892593424;0.35384896210709327;0.1282051282051282
1588;303.33664;865.2101;121.525116;79.73215;8.643948;0.2739461;0.8353192;1.1246932;1.3278298;231.8727;75.69373;449.53665;90.18465;9.557817;1.8554481;0.93358004;0.79726577;1.8735387;0.80571413;0.0;0;-25.269768693273978;-17.359056346015223;25.95863318175399;17.359056346015223;-1.2048843983709336;0.20179252118611385;0.1896794239062452;0.07692307692307693
