rno,k,i,j,rlen,rwid,rgrd,rtp,rbth,rhk,man,ncon,ustrf,ndv
1111,1,116,41,56.5910594687002,4.72526454285895,0.144884573376045,304.446014404297,1,1.44,0.035,2,1,0
1112,1,115,41,6.15592473286737,4.72857007984443,0.155741377448122,308.625915527344,1,1.44,0.035,2,1,0
1113,1,115,40,50.4351347358328,4.73022198210612,0.0984876954638887,300.109100341797,1,1.44,0.035,2,1,0
1114,1,114,40,53.7515722959488,4.73517423121895,0.145006502807318,300.137878417969,1,1.44,0.035,2,1,0
1115,1,113,40,24.7394452915028,4.73847285525621,0.141343215924477,303.164611816406,1,1.44,0.035,2,1,0
1116,1,113,39,27.5631556588212,4.74012130646463,0.0837628962854985,295.781646728516,1,1.44,0.035,2,1,0
1117,1,112,39,52.3026009503069,4.74341649025257,0.132125235289952,295.264984130859,1,1.44,0.035,2,1,0
1118,1,111,39,52.3026009503069,4.74670938651188,0.122150343972941,299.256591796875,1,1.44,0.035,2,1,0
1119,1,110,39,38.2202733160902,4.74835497830564,0.114089471435182,298.418395996094,1,1.44,0.035,2,1,0
1120,1,110,38,14.0823276342338,4.75,0.115922495192656,290.177795410156,1,1.44,0.035,2,1,0
1121,1,109,38,52.3026009503069,4.75164445218705,0.0980598113046836,288.213592529297,1,1.44,0.035,2,1,0
1122,1,108,38,52.3026009503069,4.97650730934859,0.0755005304986899,286.315002441406,1,1.44,0.035,2,1,0
1123,1,107,38,44.8814362815309,4.987484335815,0.102010157562023,285.949981689453,1,1.44,0.035,2,1,0
1124,1,107,37,9.14023080206884,4.99061619441928,0.0547128953596781,282.920043945312,1,1.44,0.035,2,1,0
1125,1,106,37,57.4459524377364,4.99374608885954,0.115697567025268,288.577789306641,1,1.44,0.035,2,1,0
1126,1,105,37,34.9624961208829,4.99531030067202,0.0519153221779266,291.419006347656,1,1.44,0.035,2,1,0
1127,1,105,36,22.4834563168822,4.99687402282667,0.103650213177579,288.283813476562,1,1.44,0.035,2,1,0
1128,1,104,36,55.7882494642227,4.99843725578305,0.048787090378079,290.131591796875,1,1.44,0.035,2,1,0
1129,1,104,35,23.0709972177567,5,0.0791334454226021,286.585815429688,1,1.44,0.035,2,1,0
1130,1,103,35,36.117156323896,5.00156225593564,0.0618393932377384,286.032012939453,1,1.44,0.035,2,1,0
1131,1,103,34,57.3164072393933,5.00312402404737,0.0592817142694667,283.177215576172,1,1.44,0.035,2,1,0
1132,1,102,34,1.87174630225938,5.0046853047919,0.0469572379768445,283.27978515625,1,1.44,0.035,2,1,0
1133,1,102,33,72.272948786865,5.00624609862519,0.0637670974583511,280.466400146484,1,1.44,0.035,2,1,0
1134,1,101,33,2.52101199672149,5.00780640600253,0.0555306906649263,279.869995117188,1,1.44,0.035,2,1,0
1135,1,101,32,51.9940398954619,5.00936622737847,0.0746112919662665,276.796203613281,1,1.44,0.035,2,1,0
1136,1,100,32,54.5150518921833,5.01092556320686,0.0570101020040842,276.121215820312,1,1.44,0.035,2,1,0
1137,1,99,32,22.9357158436734,5.01560066193472,0.0546933725160596,274.682983398438,1,1.44,0.035,2,1,0
1138,1,99,31,29.5845299669201,5.01715806009737,0.058157885086402,273.154815673828,1,1.44,0.035,2,1,0
1139,2,98,31,52.1011710717322,5.01871497497118,0.0535277105379018,271.567993164062,1,1.44,0.035,2,1,0
1140,2,97,31,52.1011710717322,5.03425764140057,0.034092580946265,268.209594726562,1,1.44,0.035,2,1,0
1141,1,96,31,44.0703156997501,5.03580926962092,0.0395029191598762,271.342803955078,1,1.44,0.035,2,1,0
1142,2,96,30,8.03085537198201,5.03736041990247,0.0605757298793135,267.281219482422,1,1.44,0.035,2,1,0
1143,2,95,30,52.1011710717322,5.03891109268659,0.0306215673065711,267.546997070312,1,1.44,0.035,2,1,0
1144,1,94,30,52.1011710717322,5.13870119777362,0.0253272488291158,266.268005371094,1,1.44,0.035,2,1,0
1145,1,93,30,52.1011710717322,5.14022129873802,0.0198278942841328,267.94580078125,1,1.44,0.035,2,1,0
1146,1,92,30,13.5228192220623,5.14174095030078,0.0288381773329896,267.196197509766,1,1.44,0.035,2,1,0
1147,1,92,29,38.5783518496699,5.14326015286025,0.0374959462473657,265.823608398438,1,1.44,0.035,2,1,0
1148,1,91,29,19.8635531284329,5.14477890681417,0.0326822714241988,265.190002441406,1,1.44,0.035,2,1,0
1149,1,59,90,20.0107190243535,3.77905411445774,0.11516134840943,329.183013916016,1,1.44,0.035,3,1,0
1150,1,59,89,53.9923235017303,3.78112086556354,0.0955361930265473,326.803619384766,1,1.44,0.035,2,1,0
1151,1,59,88,12.7929791054777,3.78318648760539,0.0763475959717155,323.2666015625,1,1.44,0.035,2,1,0
1152,1,58,88,48.1019412052385,3.78731435188578,0.128719529532754,325.2998046875,1,1.44,0.035,2,1,0
1153,1,58,87,39.4938450570411,3.78937659780603,0.090678323330792,318.932006835938,1,1.44,0.035,2,1,0
1154,1,57,87,19.1656352736889,3.79761438274083,0.075239388580387,318.428192138672,1,1.44,0.035,2,1,0
1155,1,57,86,50.0104111996299,3.79967103839266,0.0226202761423346,316.952331542969,1,1.44,0.035,2,1,0
1156,1,57,85,13.2133749664107,3.80993766353204,0.0483575498736606,317.452667236328,1,1.44,0.035,2,1,0
1157,1,131,97,32.9076792444698,4.88620507142302,0.560512136322984,467.023803710938,1,1.44,0.035,3,1,0
1158,2,131,96,24.0147582354696,4.88940180390199,0.542759396882939,449.919189453125,1,1.44,0.035,2,1,0
1159,1,130,96,35.2699359699306,4.89099938662846,0.454056413649283,473.259979248047,1,1.44,0.035,2,1,0
1160,1,130,95,52.5401803898875,4.89259644769523,0.455185700913458,448.056213378906,1,1.44,0.035,2,1,0
1161,1,130,94,51.3475299319897,4.89419298761297,0.364579378058513,424.664611816406,1,1.44,0.035,2,1,0
1162,1,130,93,28.5747098338416,5.043560250458,0.242228894700355,409.92138671875,1,1.44,0.035,2,1,0
1163,1,129,93,24.9220084439102,5.04820512657717,0.34322369099179,423.194000244141,1,1.44,0.035,2,1,0
1164,1,129,92,57.3349683424655,5.05129933779419,0.457120277187534,431.807586669922,1,1.44,0.035,2,1,0
1165,1,129,91,19.5111603980501,5.05284573285193,0.509565247542712,421.958374023438,1,1.44,0.035,2,1,0
1166,1,128,91,43.3854368751363,5.05439165478893,0.538551453810159,447.660614013672,1,1.44,0.035,2,1,0
1167,2,128,90,32.6917154657115,5.05902658621202,0.567641904659911,424.947204589844,1,1.44,0.035,2,1,0
1168,1,127,90,39.3912706160818,5.06211418282915,0.554519032292896,448.168609619141,1,1.44,0.035,2,1,0
1169,1,127,89,30.0226064896927,5.0651998973387,0.513225589938173,424.078979492188,1,1.44,0.035,2,1,0
1170,1,126,89,40.8334010166576,5.0713656937752,0.502157298224891,439.066589355469,1,1.44,0.035,2,1,0
1171,1,126,88,32.0904790982547,5.07752400289747,0.454586957502921,416.089599609375,1,1.44,0.035,2,1,0
1172,1,125,88,35.1773686043169,5.08060035822539,0.43850072189083,433.760192871094,1,1.44,0.035,2,1,0
1173,1,125,87,50.7741602327419,5.08367485191569,0.472357372454587,416.429595947266,1,1.44,0.035,2,1,0
1174,1,125,86,50.0002034754971,5.08674748734395,0.471602688336871,394.278015136719,1,1.44,0.035,2,1,0
1175,1,125,85,50.0002034754945,5.08981826787558,0.329069572516613,374.734191894531,1,1.44,0.035,2,1,0
1176,1,125,84,27.4423631428452,5.09135296360407,0.131159713671214,364.979522705078,1,1.44,0.035,2,1,0
1177,1,102,145,48.7016282199077,5.09135296360407,0.100110219072082,545.108581542969,1,1.44,0.035,3,1,0
1178,1,102,144,42.2182411162138,5.1036139156484,0.094918377621478,540.911804199219,1,1.44,0.035,2,1,0
1179,1,103,144,11.2993952722006,5.10514446416553,0.161594367798784,545.657409667969,1,1.44,0.035,2,1,0
1180,1,103,143,58.4168346353218,5.10973335899242,0.162469810772539,541.292419433594,1,1.44,0.035,2,1,0
1181,1,103,142,19.675028301256,5.11584548242028,0.154754413114516,533.514831542969,1,1.44,0.035,2,1,0
1182,1,104,142,53.4407384220657,5.12195031213697,0.211468326955164,538.822814941406,1,1.44,0.035,2,1,0
1183,1,104,141,11.839351192976,5.13565964604353,0.17537986979413,528.837951660156,1,1.44,0.035,2,1,0
1184,1,105,141,50.2721528607486,5.13718064700863,0.229032690893892,533.212585449219,1,1.44,0.035,2,1,0
1185,1,106,141,52.2202178475268,5.15236596138124,0.301156901103783,535.442993164062,1,1.44,0.035,2,1,0
1186,1,107,141,50.1356555694248,5.15691283618407,0.392659269370775,539.9677734375,1,1.44,0.035,2,1,0
1187,1,107,140,15.6075378787642,5.15994186013757,0.293941462479896,521.667419433594,1,1.44,0.035,2,1,0
1188,1,108,140,47.1455925728238,5.1644820650284,0.436166833695334,528.567626953125,1,1.44,0.035,2,1,0
1189,1,108,139,42.0277971293096,5.1675066521486,0.251314617190372,509.1337890625,1,1.44,0.035,2,1,0
1190,1,114,34,49.011550800251,2.1901769334919,0.0385944691034478,291.119171142578,1,1.44,0.035,3,1,0
1191,1,113,34,52.8834457153789,2.19374109684803,0.0411775328109347,289.84521484375,1,1.44,0.035,2,1,0
1192,1,112,35,14.2970900183048,2.21852991866236,0.041266863619021,289.904998779297,1,1.44,0.035,2,1,0
1193,1,112,34,44.5149020851178,2.25346954716499,0.0408975711733322,287.995391845703,1,1.44,0.035,2,1,0
1194,1,111,34,46.7477722884199,2.25693376065847,0.0388609938891318,286.821594238281,1,1.44,0.035,2,1,0
1195,1,111,33,13.4731854690254,2.27073776557312,0.034109714026739,285.248413085938,1,1.44,0.035,2,1,0
1196,1,110,33,60.2209577574129,2.27417567483253,0.0341607691872859,284.46240234375,1,1.44,0.035,2,1,0
1197,1,109,33,16.5447017781432,2.30149407994025,0.0340272845263956,283.4921875,1,1.44,0.035,2,1,0
1198,1,109,32,42.5798557913551,2.30488611432322,0.0288300881703718,281.974334716797,1,1.44,0.035,2,1,0
1199,1,108,32,56.1930319675513,2.30827316407742,0.02865951730464,281.234130859375,1,1.44,0.035,2,1,0
1200,1,107,32,54.8949975905489,2.33519271153368,0.0357939072455454,280.613006591797,1,1.44,0.035,2,1,0
1201,1,106,32,61.3293374298932,2.35849528301415,0.0465624163393874,279.674591064453,1,1.44,0.035,2,1,0
1202,1,105,32,7.10277778560009,2.38156986040721,0.0383538373195855,276.858184814453,1,1.44,0.035,2,1,0
1203,2,105,31,50.7147928800074,2.38484800354236,0.0248020652698891,276.24560546875,1,1.44,0.035,2,1,0
1204,2,104,31,13.7477817306654,2.38812164681785,0.0264764327031446,275.400268554688,1,1.44,0.035,2,1,0
1205,1,104,32,42.0175320382548,2.43027776190295,0.0412087305212334,276.066619873047,1,1.44,0.035,2,1,0
1206,1,103,32,35.002882544968,2.43669858620224,0.0623072756708746,276.108795166016,1,1.44,0.035,2,1,0
1207,3,103,31,19.4730392446916,2.43990266199289,0.0345185539783186,273.953887939453,1,1.44,0.035,2,1,0
1208,3,102,31,56.6575260422965,2.44629822384761,0.0507675398549317,272.975402832031,1,1.44,0.035,2,1,0
1209,2,101,31,29.783632345879,2.44948974278318,0.0674044483835856,272.435668945312,1,1.44,0.035,2,1,0
1210,3,101,30,27.3017084496624,2.45267710879357,0.0325073612746118,270.047912597656,1,1.44,0.035,2,1,0
1211,2,100,30,60.1445734843183,2.45903944661325,0.0355662381988971,269.508361816406,1,1.44,0.035,2,1,0
1212,2,99,30,6.10770155974277,2.46221445044903,0.0512495609567029,269.080993652344,1,1.44,0.035,2,1,0
1213,2,99,29,54.5648392674504,2.4653853654145,0.0260184673737537,268.069122314453,1,1.44,0.035,2,1,0
1214,2,98,29,36.7860472114372,2.47171499166065,0.0190344153430172,267.146820068359,1,1.44,0.035,2,1,0
1215,1,98,28,21.8293873618019,2.47487373415292,0.0141566699875913,267.909210205078,1,1.44,0.035,2,1,0
1216,1,97,28,60.8628444586441,2.47802845019987,0.0160736314001638,267.452117919922,1,1.44,0.035,2,1,0
1217,1,96,28,6.71472068054296,2.48432586429397,0.0321288974823919,266.594909667969,1,1.44,0.035,2,1,0
1218,1,96,27,55.6030332841584,2.48746859276655,0.0187985128546309,266.698791503906,1,1.44,0.035,2,1,0
1219,1,95,27,23.4246261882895,2.49060735564641,0.034563254870276,265.522827148438,1,1.44,0.035,2,1,0
1220,1,95,26,60.0507706470866,2.4937421679075,0.0213375982891258,265.564819335938,1,1.44,0.035,2,1,0
1221,1,94,26,1.91207924864971,2.49687304442977,0.0344493122017833,264.081817626953,1,1.44,0.035,2,1,0
1222,1,94,25,52.7346037034283,2.5,0.0267584371611154,264.072601318359,1,1.44,0.035,2,1,0
1223,1,94,24,52.6610663515116,2.51246890528022,0.0230641078993452,263.088012695312,1,1.44,0.035,2,1,0
1224,1,94,23,51.6519422892658,3.0593095626301,0.0191251330013653,262.243621826172,1,1.44,0.035,2,1,0
1225,1,93,23,0.970869936200075,3.06186217847897,0.019915030881647,261.963012695312,1,1.44,0.035,2,1,0
1226,1,93,22,82.3499988431189,3.06441266803281,0.0257735007501782,261.177612304688,1,1.44,0.035,2,1,0
1227,2,92,22,50.0058565858793,3.06696103659632,0.0210263117552733,259.979583740234,1,1.44,0.035,2,1,0
1228,2,91,22,23.1999720252567,3.06950728945217,0.0108292030880648,259.807800292969,1,1.44,0.035,2,1,0
1229,1,91,21,37.6303259366021,3.07205143186113,0.00672951077121596,259.830383300781,1,1.44,0.035,2,1,0
1230,1,90,21,41.2272529364025,3.07459346906221,0.0190675989763309,258.821197509766,1,1.44,0.035,2,1,0
1231,1,90,20,23.4316771641571,3.07713340627279,0.0165679868882698,258.319610595703,1,1.44,0.035,2,1,0
1232,1,89,20,55.4259017088476,3.07967124868873,0.011436296634422,257.915802001953,1,1.44,0.035,2,1,0
1233,1,89,19,9.23302839171201,3.08220700148449,0.0139657449397962,257.24560546875,1,1.44,0.035,2,1,0
1234,1,88,19,64.6589301005596,3.08474066981326,0.017979391492664,257.300201416016,1,1.44,0.035,2,1,0
1235,1,87,19,4.96562038073304,3.17214438511238,0.0108047644381943,255.690078735352,1,1.44,0.035,2,1,0
1236,1,87,18,59.6933097198265,3.17706625678471,0.0111851433879648,255.234848022461,1,1.44,0.035,2,1,0
1237,1,86,18,19.1642691531781,3.17952433549422,0.0229165811922967,255.79345703125,1,1.44,0.035,2,1,0
1238,1,86,17,45.4946609473815,3.18198051533946,0.0162368466868604,254.868881225586,1,1.44,0.035,2,1,0
1239,1,85,17,33.3629179256232,3.21374003304561,0.0233151470047003,255.871826171875,1,1.44,0.035,2,1,0
1240,1,85,16,13.8009465145806,3.21617008256715,0.0122514344306875,255.262069702148,1,1.44,0.035,2,1,0
1241,1,57,85,7.48865634756754,6.04540114467187,0.0483575498736606,317.452667236328,1,1.44,0.035,3,1,0
1242,1,58,85,56.9337151991791,6.04798520170147,0.0248288305256936,315.388244628906,1,1.44,0.035,2,1,0
1243,1,59,85,12.4998142285611,6.21867148191637,0.0243047499524648,315.347381591797,1,1.44,0.035,2,1,0
1244,1,59,84,58.2395992366013,6.22620470270614,0.0213834174714731,314.484771728516,1,1.44,0.035,2,1,0
1245,1,59,83,51.9866286888333,6.23623484163321,0.035523177353352,313.841552734375,1,1.44,0.035,2,1,0
1246,1,59,82,4.83748391562712,6.24124386640996,0.0631824915107207,313.665802001953,1,1.44,0.035,2,1,0
1247,1,60,82,47.1587133845051,6.24249549459189,0.0255396441013066,311.894256591797,1,1.44,0.035,2,1,0
1248,1,60,81,52.0762234122531,6.25,0.0391593382560385,311.48779296875,1,1.44,0.035,2,1,0
1249,1,60,80,52.0762234122531,6.2549980015984,0.101762054271844,311.411834716797,1,1.44,0.035,2,1,0
1250,1,60,79,28.4027483157536,6.2562468781211,0.201101553626713,314.704803466797,1,1.44,0.035,2,1,0
1251,1,61,79,24.4060027228966,6.25749550539191,0.0638897503288973,308.736450195312,1,1.44,0.035,2,1,0
1252,1,61,78,54.2354301852861,6.26248752493767,0.126662724545012,308.497222900391,1,1.44,0.035,2,1,0
1253,1,61,77,56.6310970491524,6.26872195905992,0.12166601557696,307.775665283203,1,1.44,0.035,2,1,0
1254,1,61,76,52.7978509454448,6.2737050456648,0.111129705654865,307.291107177734,1,1.44,0.035,2,1,0
1255,1,61,75,54.2730954205338,6.27743976474486,0.102315751094049,306.710601806641,1,1.44,0.035,2,1,0
1256,1,61,74,45.5446089657353,6.28117226320056,0.101093631731974,306.413208007812,1,1.44,0.035,2,1,0
1257,1,62,74,15.9860372810349,6.40556398765948,0.0191380041056019,304.873840332031,1,1.44,0.035,2,1,0
1258,1,62,73,62.4095501639309,6.41044070247904,0.0279823842009802,304.589874267578,1,1.44,0.035,2,1,0
1259,1,62,72,5.15344641627739,6.4165313838553,0.054007873508497,303.946197509766,1,1.44,0.035,2,1,0
1260,1,63,72,47.2285467254411,6.43355461622888,0.0178220596086631,303.01708984375,1,1.44,0.035,2,1,0
1261,1,63,71,10.1575250389873,6.43476883811687,0.0214244610914869,302.528198242188,1,1.44,0.035,2,1,0
1262,3,62,71,43.3396586805495,6.43719659479187,0.095262263907225,303.619812011719,1,1.44,0.035,2,1,0
1263,3,62,70,63.2395827633511,6.43962343619563,0.161228019999876,305.622192382812,1,1.44,0.035,2,1,0
1264,3,62,69,53.4899962945943,6.44083651399412,0.116592504333521,305.351593017578,1,1.44,0.035,2,1,0
1265,2,62,68,50.9030256249542,6.44204936336256,0.0573635238485701,302.948211669922,1,1.44,0.035,2,1,0
1266,1,62,67,51.8331033371152,6.44326198442994,0.0276921317657345,301.481414794922,1,1.44,0.035,2,1,0
1267,1,62,66,8.30604940560352,6.45658578507248,0.0450463111680305,301.705841064453,1,1.44,0.035,2,1,0
1268,1,108,139,9.08016347816452,6.15172739968214,0.251314617190372,509.1337890625,1,1.44,0.035,3,1,0
1269,1,108,138,50.1928374092228,6.35167300795625,0.139411701668562,503.226196289062,1,1.44,0.035,2,1,0
1270,1,108,137,51.1454439399841,6.35536190944308,0.213696528155599,501.229736328125,1,1.44,0.035,2,1,0
1271,1,108,136,51.3598387160657,6.35781998801476,0.159190929970656,495.546752929688,1,1.44,0.035,2,1,0
1272,1,108,135,51.3598387158528,6.52399417534994,0.0703751433237315,491.586578369141,1,1.44,0.035,2,1,0
1273,1,108,134,26.8060919336252,6.53834841531101,0.0914803314888884,488.837188720703,1,1.44,0.035,2,1,0
1274,1,107,134,24.9247147700919,6.54193205406476,0.272866829695741,491.290649414062,1,1.44,0.035,2,1,0
1275,1,107,133,53.2401204315206,6.55147884068933,0.165864839289147,484.625396728516,1,1.44,0.035,2,1,0
1276,1,107,132,53.2401204315206,6.5895276765486,0.0399456293094217,481.910003662109,1,1.44,0.035,2,1,0
1277,1,107,131,18.9674532753048,6.5930834971203,0.171076169894816,480.808013916016,1,1.44,0.035,2,1,0
1278,1,106,131,34.2726671562158,6.59900560690776,0.188130629224842,479.230407714844,1,1.44,0.035,2,1,0
1279,1,106,130,53.2401204315206,6.60965203320114,0.0946176113141797,475.730987548828,1,1.44,0.035,2,1,0
1280,1,106,129,37.7892488647935,6.6226410894748,0.0563870552617669,473.048706054688,1,1.44,0.035,2,1,0
1281,1,105,129,21.1336224005567,6.62735807090578,0.277123594001551,476.793365478516,1,1.44,0.035,2,1,0
1282,1,105,128,58.6130032748882,6.63207169744116,0.103456322294282,469.795471191406,1,1.44,0.035,2,1,0
1283,1,104,128,9.0192341230001,6.6356047199935,0.338352170078533,475.376190185547,1,1.44,0.035,2,1,0
1284,1,104,127,62.027362718816,6.63795902367588,0.133823532023525,465.721588134766,1,1.44,0.035,2,1,0
1285,1,103,127,8.3521168773971,6.63913586244475,0.294726818503854,470.802185058594,1,1.44,0.035,2,1,0
1286,1,103,126,62.6944799643777,6.64031249264671,0.127435377751374,461.851623535156,1,1.44,0.035,2,1,0
1287,1,102,126,6.29446255383536,6.6485430734861,0.234204587173504,465.687194824219,1,1.44,0.035,2,1,0
1288,1,102,125,55.6726562160315,6.76618430136218,0.155844057016042,458.495025634766,1,1.44,0.035,2,1,0
1289,1,102,124,54.1182132453169,6.80418070012842,0.0290672621150148,454.428375244141,1,1.44,0.035,2,1,0
1290,1,102,123,9.18535577082386,6.80647669503099,0.198396389570242,456.009185791016,1,1.44,0.035,2,1,0
1291,1,101,123,42.6014109167285,6.81221329671936,0.0924222039296556,451.885620117188,1,1.44,0.035,2,1,0
1292,1,101,122,52.3441404021567,6.81679910221799,0.0488788488805474,449.040283203125,1,1.44,0.035,2,1,0
1293,1,101,121,36.568970777615,6.81794507164732,0.0916292524386221,447.825317382812,1,1.44,0.035,2,1,0
1294,1,125,84,28.6500626306369,5.68303396083465,0.131159713671214,364.979522705078,1,1.44,0.035,3,1,0
1295,1,124,84,17.2450657623689,5.68578270777208,0.279317868652546,368.086608886719,1,1.44,0.035,2,1,0
1296,1,124,83,40.1685228639174,5.68715658303866,0.0918250068828471,360.109985351562,1,1.44,0.035,2,1,0
1297,1,123,83,57.6718204199833,5.69127621891611,0.165351174444152,362.443603515625,1,1.44,0.035,2,1,0
1298,1,123,82,1.60895974681089,5.97651654394096,0.0652090659846042,357.078002929688,1,1.44,0.035,2,1,0
1299,1,122,82,68.4176666735706,5.97782360060917,0.155774245613505,357.522888183594,1,1.44,0.035,2,1,0
1300,1,121,82,3.22423041423923,5.9791303715507,0.356137231747654,371.047790527344,1,1.44,0.035,2,1,0
1301,1,121,81,66.5968333411874,5.9817430570027,0.291389363263472,359.470001220703,1,1.44,0.035,2,1,0
1302,1,121,80,39.9101275264712,5.98435460179291,0.123824757912307,352.390991210938,1,1.44,0.035,2,1,0
1303,1,120,80,10.9391037125727,5.98565994690644,0.272399815650475,360.892578125,1,1.44,0.035,2,1,0
1304,1,120,79,53.1221812038479,5.98957427535547,0.142166364331376,352.357482910156,1,1.44,0.035,2,1,0
1305,1,120,78,57.2959497805304,6.16694819177201,0.0727797184826871,348.198669433594,1,1.44,0.035,2,1,0
1306,1,120,77,8.54727283946053,6.28863061405263,0.040188742959097,345.544219970703,1,1.44,0.035,2,1,0
1307,1,119,77,49.0384079346736,6.29111476608081,0.109755289671322,345.882598876953,1,1.44,0.035,2,1,0
1308,1,119,76,50.586896917162,6.29483915600709,0.0462130062332805,343.041473388672,1,1.44,0.035,2,1,0
1309,1,118,76,7.39381465826966,6.30476010645925,0.222897440322354,344.546417236328,1,1.44,0.035,2,1,0
1310,1,118,75,57.9807115754316,6.30971473206198,0.132964479691215,340.946044921875,1,1.44,0.035,2,1,0
1311,1,118,74,49.4427795535181,6.32579046444,0.0597627667828916,338.722564697266,1,1.44,0.035,2,1,0
1312,1,117,74,3.99039459235176,6.3307286310503,0.27146818226473,344.463256835938,1,1.44,0.035,2,1,0
1313,1,117,73,52.1791500080115,6.33812866704361,0.140744221002144,338.367980957031,1,1.44,0.035,2,1,0
1314,1,117,72,60.285266748652,6.36518852823701,0.0531695830029661,335.146789550781,1,1.44,0.035,2,1,0
1315,1,116,72,4.28371066817171,6.37254854826544,0.21592668855686,337.248199462891,1,1.44,0.035,2,1,0
1316,1,116,71,62.6946052649048,6.37990007758742,0.0764349345635118,332.171508789062,1,1.44,0.035,2,1,0
1317,1,115,71,12.4511130605715,6.38479639456107,0.325579722448676,336.218872070312,1,1.44,0.035,2,1,0
1318,1,115,70,49.0576248281734,6.38846616959032,0.117775753282855,329.725860595703,1,1.44,0.035,2,1,0
1319,1,114,70,54.6356338136865,6.39091151558211,0.391289955659176,338.116394042969,1,1.44,0.035,2,1,0
1320,1,114,69,0.752001234523522,6.39335592627221,0.211098356413792,328.876129150391,1,1.44,0.035,2,1,0
1321,1,113,69,55.3876350482351,6.39579940273301,0.340193321073563,344.91162109375,1,1.44,0.035,2,1,0
1322,1,112,69,35.3234877546114,6.39702079096199,0.243923672282329,353.492797851562,1,1.44,0.035,2,1,0
1323,1,112,68,42.380530800616,6.39824194603486,0.234502440341504,342.010192871094,1,1.44,0.035,2,1,0
1324,1,111,68,18.6907885400545,6.43719659479187,0.214165511764209,344.682006835938,1,1.44,0.035,2,1,0
1325,1,111,67,52.1560270700401,6.43841012983795,0.272631140622605,343.343994140625,1,1.44,0.035,2,1,0
1326,1,111,66,52.1560270700401,6.44083651399412,0.283433921407015,334.382781982422,1,1.44,0.035,2,1,0
1327,1,111,65,38.2422015783962,6.44326198442994,0.198489687575916,324.234588623047,1,1.44,0.035,2,1,0
1328,1,110,65,17.392898787221,6.44447437732512,0.238894128095519,335.480987548828,1,1.44,0.035,2,1,0
1329,1,110,64,60.3141909408004,6.44568654217687,0.172652009203604,325.271392822266,1,1.44,0.035,2,1,0
1330,1,110,63,11.6967631665917,6.50120181197292,0.114061971801279,319.909606933594,1,1.44,0.035,2,1,0
1331,2,109,63,48.6174277747296,6.50240340181998,0.198367330006211,324.021789550781,1,1.44,0.035,2,1,0
1332,1,109,62,40.7864251198353,6.50480591562884,0.168551620061589,318.088806152344,1,1.44,0.035,2,1,0
1333,1,108,62,19.5277658209652,6.50720754241019,0.288728717546084,329.288391113281,1,1.44,0.035,2,1,0
1334,1,108,61,60.3141909413213,6.50960828314577,0.205619426271265,316.738006591797,1,1.44,0.035,2,1,0
1335,1,108,60,9.56189613232668,6.51200813881555,0.0889600627486492,311.329803466797,1,1.44,0.035,2,1,0
1336,1,107,60,50.7522948084738,6.51800391224184,0.160796228156729,314.954803466797,1,1.44,0.035,2,1,0
1337,1,107,59,51.1055534049287,6.52040067787249,0.085301491027835,310.513793945312,1,1.44,0.035,2,1,0
1338,1,107,58,50.9934014654202,6.52638874110331,0.0544859219066242,307.795806884766,1,1.44,0.035,2,1,0
1339,1,107,57,6.60941579436409,6.52997894330449,0.0374766322107419,305.721130371094,1,1.44,0.035,2,1,0
1340,1,106,57,44.3839856710561,6.59663740097938,0.0592371369938537,307.631530761719,1,1.44,0.035,2,1,0
1341,1,106,56,56.9226711608925,6.6120155777191,0.0511737599475375,306.046569824219,1,1.44,0.035,2,1,0
1342,1,106,55,29.4223998106807,6.61437827766148,0.0437520397616444,303.859588623047,1,1.44,0.035,2,1,0
1343,1,105,55,27.8532353556991,6.61674013393302,0.0666770079435011,304.743591308594,1,1.44,0.035,2,1,0
1344,1,105,54,57.2756351659256,6.62028133843268,0.0464107908608409,302.363983154297,1,1.44,0.035,2,1,0
1345,1,105,53,17.3782217340293,6.62617914034929,0.0375187359436129,300.541076660156,1,1.44,0.035,2,1,0
1346,1,104,53,39.8974134323505,6.63089360493742,0.0648087788331942,301.809997558594,1,1.44,0.035,2,1,0
1347,1,104,52,52.8101928767043,6.6356047199935,0.0474381650792427,299.4248046875,1,1.44,0.035,2,1,0
1348,1,104,51,51.5135999876675,6.63678197622914,0.0381171953454416,297.279815673828,1,1.44,0.035,2,1,0
1349,1,104,50,9.3535262489095,6.63795902367588,0.0292604454234642,295.615814208984,1,1.44,0.035,2,1,0
1350,1,103,50,42.1600737385339,6.6485430734861,0.03616069561882,295.645416259766,1,1.44,0.035,2,1,0
1351,1,103,49,51.5135999874434,6.64971803913519,0.0288090909005902,294.080413818359,1,1.44,0.035,2,1,0
1352,1,103,48,57.1550454444495,6.99106572705478,0.0261522791773032,292.765197753906,1,1.44,0.035,2,1,0
1353,1,103,47,3.01061719724922,7.00780814520489,0.0313383758729796,291.660400390625,1,1.44,0.035,2,1,0
1354,1,102,47,58.2104527934239,7.0178344238091,0.0316864218842571,290.573608398438,1,1.44,0.035,2,1,0
1355,1,102,46,24.391619776177,7.01894757068323,0.0259265165894791,289.365783691406,1,1.44,0.035,2,1,0
1356,1,101,46,48.3400293867753,7.03006934531943,0.0254552725683778,289.110412597656,1,1.44,0.035,2,1,0
1357,1,101,45,18.6382864860376,7.03118055521262,0.0287223906391098,287.939788818359,1,1.44,0.035,2,1,0
