model_run;c1;c2;c3;c4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
49;13.9838505;98.02466;70.54716;70.54716;1.0641891;0.0;0;-51.16108569371084;-17.238156049949765;51.486540631735686;17.238156049949765;-1.0926794150397041;0.20044593143431833;0.18531554452469937;0.024390243902439025
50;19.998821;22.560091;0.13736188;0.13736188;0.89637333;0.0;0;-35.8734930232591;-6.174711215463134;38.84802942412091;7.880003377299772;0.926675884081868;0.47771780075773335;0.271875533388519;0.2926829268292683
51;0.74615335;42.174637;2.3377154;2.3377154;1.0722511;0.0;0;-40.117324093063495;-9.612451708506029;41.81883295522397;9.919987264548979;-0.7824054793777844;0.33366073497299287;0.19601645924610162;0.3170731707317073
52;78.694565;55.86082;55.86082;51.72308;1.1602916;0.0;0;-52.08459836821464;-19.93401855276383;52.395615488220216;19.93401855276383;-1.0874859758445796;0.20044593143431833;0.18531554452469937;0.024390243902439025
53;66.488434;12.037369;12.037369;12.037369;0.7884353;0.0;0;-50.60087511339632;-19.549802341844867;50.83039647090256;19.549802341844867;-1.0581710692128747;0.20044593143431833;0.18531554452469942;0.04878048780487805
54;70.519485;81.68384;81.68384;81.68384;1.172247;0.0;0;-52.24079793270909;-19.937272212458566;52.572833576796754;19.937272212458566;-1.0950465661391677;0.20044593143431833;0.18531554452469937;0.024390243902439025
55;78.075096;27.475807;17.30981;17.30981;0.7687927;0.0;0;-50.486570007140685;-17.108435327583294;50.69829100866308;17.108435327583294;-1.0517680887673329;0.20044593143431833;0.18531554452469937;0.07317073170731707
56;45.896988;54.931496;1.3925531;1.3925531;1.1994131;0.0;0;-39.49831448799485;-9.233779372148774;41.76862737003743;9.357772343967014;0.3110633803928962;0.33366073497299287;0.22034144459608715;0.2682926829268293
57;56.878433;54.967884;38.814354;38.814354;1.2378091;0.0;0;-50.366973419137516;-18.080113983760583;50.63596203624372;18.080113983760583;-1.0723678690795146;0.20044593143431833;0.18531554452469942;0.024390243902439025
58;13.988302;60.26804;60.26804;60.26804;1.0837276;0.0;0;-52.440209026727;-19.936551516476612;52.73497327214441;19.936551516476612;-1.0816396411832778;0.20044593143431833;0.18531554452469937;0.024390243902439025
59;11.461862;5.558044;5.558044;5.558044;1.2421277;0.0;0;-42.43255075593572;-16.59958188491322;42.98603263917063;16.59958188491322;-1.174703171899474;0.20044593143431833;0.18531554452469942;0.07317073170731707
60;66.84361;16.87019;16.87019;16.87019;1.160996;0.0;0;-48.61306366865624;-18.93088418888499;49.10213823302953;18.93088418888499;-1.151535163147576;0.20044593143431833;0.18531554452469942;0.07317073170731707
61;47.11491;16.127613;16.127613;16.127613;0.77218276;0.0;0;-51.1070545237761;-19.587408439446733;51.40042402743685;19.587408439446733;-1.0811379374981085;0.20044593143431833;0.18531554452469937;0.024390243902439025
62;56.527958;30.212105;30.212105;30.212105;0.7519055;0.0;0;-52.12077624581145;-19.936599303720016;52.412575065583866;19.936599303720016;-1.0805729455264703;0.20044593143431833;0.18531554452469942;0.024390243902439025
63;76.502235;14.499967;7.0423427;7.0423427;0.7603992;0.0;0;-46.44944560605292;-14.538894213720852;46.86104154433125;14.538894213720852;-1.123665263900417;0.20044593143431833;0.18531554452469937;0.0975609756097561
64;63.475483;92.19291;57.23151;50.31053;0.97595346;0.0;0;-50.18132566333994;-16.186315683263842;50.557063474967215;16.186315683263842;-1.1107667081654187;0.20044593143431833;0.18531554452469942;0.024390243902439025
65;55.362404;51.300316;51.300316;51.300316;1.0616913;0.0;0;-52.2403002177714;-19.936646907459675;52.54663949939868;19.936646907459675;-1.085803306818703;0.20044593143431833;0.18531554452469937;0.024390243902439025
66;55.925125;62.36128;39.64455;39.64455;0.9907359;0.0;0;-50.237110921965765;-16.252388882393916;50.60941818196773;16.252388882393916;-1.1095327016661023;0.20044593143431833;0.18531554452469942;0.024390243902439025
67;30.40197;35.75524;35.75524;35.75524;1.0885651;0.0;0;-51.93136166792961;-19.586111733959854;52.18264544643036;19.586111733959854;-1.0659992472673967;0.20044593143431833;0.18531554452469937;0.024390243902439025
68;3.0914752;27.631851;22.076303;4.9336567;0.9748013;0.0;0;-48.40505083654803;-16.923451636565716;48.593216630002765;16.923451636565716;-1.033119977900004;0.20044593143431833;0.18531554452469937;0.04878048780487805
69;43.677372;50.322685;10.572325;10.572325;0.7712819;0.0;0;-45.529195578522746;-13.860883762379018;46.03830137108253;13.860883762379018;-1.1267374356625142;0.20044593143431833;0.18531554452469937;0.2682926829268293
70;21.466322;29.439354;29.439354;2.0667;0.86308336;0.0;0;-48.93639217069283;-17.465899009390967;49.34977971982103;17.465899009390967;-1.107902751059122;0.20044593143431833;0.18531554452469937;0.04878048780487805
71;40.85878;34.371155;34.371155;34.371155;1.2463121;0.0;0;-51.65173086971968;-19.585027208092214;51.90419251868578;19.585027208092214;-1.0664229400049965;0.20044593143431833;0.18531554452469942;0.024390243902439025
72;85.341774;45.28056;31.13481;17.398869;0.9229319;0.0;0;-49.96079144407874;-16.631550650138934;50.233268271816684;16.631550650138934;-1.0736226161466642;0.20044593143431833;0.18531554452469937;0.024390243902439025
73;23.40161;50.578312;50.578312;50.578312;0.91238284;0.0;0;-52.33363036952689;-19.936689326843492;52.689317274250534;19.936689326843492;-1.1035541802285742;0.20044593143431833;0.18531554452469937;0.024390243902439025
74;5.839691;98.43156;16.928034;16.928034;0.82639605;0.0;0;-45.52869223450716;-13.733658735345472;46.106429552363565;13.733658735345472;-1.1287273842742125;0.20044593143431833;0.18531554452469937;0.2926829268292683
75;28.145575;22.340025;22.340025;22.340025;1.2435719;0.0;0;-50.5529801842496;-19.684352231948623;50.87733937640271;19.684352231948623;-1.092285263406087;0.20044593143431833;0.18531554452469937;0.024390243902439025
76;29.36644;48.80274;48.80274;48.80274;0.86522967;0.0;0;-52.469468249061045;-19.936531744989765;52.75452425857081;19.936531744989765;-1.0781474837941953;0.20044593143431833;0.18531554452469942;0.024390243902439025
77;66.19503;14.959679;14.959679;14.959679;1.0734133;0.0;0;-50.18794701492186;-19.550836614027645;50.44769768578718;19.550836614027645;-1.069044879966766;0.20044593143431833;0.18531554452469937;0.024390243902439025
78;55.707645;35.006424;35.006424;35.006424;0.77102375;0.0;0;-51.6426213466232;-19.307646663128907;52.06630600900849;19.307646663128907;-1.1280137086247055;0.20044593143431833;0.18531554452469942;0.024390243902439025
79;78.39198;71.7339;71.37847;9.039122;0.78323615;0.0;0;-50.94277457612769;-19.481404563797014;51.136952535574736;19.481404563797014;-1.0361424466517872;0.20044593143431833;0.18531554452469937;0.04878048780487805
80;66.43471;17.45447;17.45447;17.45447;1.1083759;0.0;0;-50.430131695884526;-19.582670234862633;50.708058050528244;19.582670234862633;-1.075582869876802;0.20044593143431833;0.18531554452469942;0.024390243902439025
81;40.644623;58.139317;22.554508;22.554508;1.067584;0.0;0;-47.91314982160238;-16.03849440093444;48.22230688609996;16.03849440093444;-1.0868168937736296;0.20044593143431833;0.18531554452469942;0.0975609756097561
82;81.4039;41.675934;13.238067;13.238067;1.0900812;0.0;0;-46.282217840334575;-14.605192186197456;46.69482321889546;14.605192186197456;-1.115162137580059;0.20044593143431833;0.18531554452469942;0.14634146341463414
83;16.705622;5.1674385;5.1674385;5.1674385;0.8654852;0.0;0;-45.51796701434989;-17.335982139101816;45.91409426345509;17.335982139101816;-1.1181010092089074;0.20044593143431833;0.18531554452469942;0.07317073170731707
84;2.28098;93.3082;65.584694;31.796593;1.2424445;0.0;0;-49.37325330965329;-17.328494305005222;49.670076738492575;17.328494305005222;-1.082380351717159;0.20044593143431833;0.18531554452469942;0.024390243902439025
85;9.0138855;41.366177;41.366177;41.366177;1.0291876;0.0;0;-51.87789571970412;-19.242991348981604;52.32729943007199;19.242991348981604;-1.137265128172707;0.20044593143431833;0.18531554452469937;0.04878048780487805
86;72.23871;78.39481;69.70008;14.681905;1.2347741;0.0;0;-50.43433370980113;-18.085342104115284;50.706712024057694;18.085342104115284;-1.0681089437583986;0.20044593143431833;0.18531554452469937;0.024390243902439025
87;46.193104;41.637184;41.637184;41.637184;0.83208525;0.0;0;-52.385805793157644;-19.93649224855045;52.66248297764957;19.93649224855045;-1.0751335298713334;0.20044593143431833;0.18531554452469937;0.024390243902439025
88;16.135565;93.73666;16.257458;16.257458;0.95254976;0.0;0;-45.34610984413415;-13.634889675876593;45.92195626846373;13.634889675876593;-1.1299638405173613;0.20044593143431833;0.18531554452469937;0.2926829268292683
89;50.109467;29.054129;29.054129;29.054129;0.91784275;0.0;0;-51.855461969261476;-19.751340861276134;52.12660892111463;19.751340861276134;-1.0731442454167148;0.20044593143431833;0.18531554452469937;0.024390243902439025
90;15.239687;41.228943;41.228943;32.05923;1.1275375;0.0;0;-51.349104674282486;-19.5765233369043;51.71913572263938;19.5765233369043;-1.1087139237345536;0.20044593143431833;0.18531554452469937;0.024390243902439025
91;69.63507;75.88883;10.347956;10.347956;1.1237857;0.0;0;-43.919777620586984;-12.489229113118085;44.72657493644633;12.489229113118085;-1.1516039055082807;0.20044593143431833;0.18531554452469942;0.2926829268292683
92;44.621166;34.373295;15.004195;15.004195;0.9932719;0.0;0;-48.04992855676172;-16.13482290430062;48.34992683715583;16.13482290430062;-1.0835223801373484;0.20044593143431833;0.18531554452469942;0.07317073170731707
93;38.10831;36.442062;36.442062;36.442062;0.758074;0.0;0;-52.20363946632616;-19.936783312869125;52.48534567537334;19.936783312869125;-1.0769425243609203;0.20044593143431833;0.18531554452469937;0.024390243902439025
94;30.158194;99.48237;86.871895;57.36265;0.83760285;0.0;0;-51.27210415083648;-18.46742167002779;51.60331092425247;18.46742167002779;-1.094748412399581;0.20044593143431833;0.18531554452469942;0.024390243902439025
95;63.031956;55.565895;55.565895;55.565895;0.77513283;0.0;0;-52.63895133948535;-19.936634547694922;52.924897883262354;19.936634547694922;-1.0784678185956058;0.20044593143431833;0.18531554452469942;0.024390243902439025
96;36.18764;68.941154;3.6301193;3.6301193;1.1735073;0.0;0;-41.22437651078314;-10.214748523939534;42.91285742404229;10.900738959015172;-0.6717966413284903;0.33366073497299287;0.1992903039337057;0.3170731707317073
97;8.774116;64.34979;64.34979;60.74348;0.8948858;0.0;0;-52.67226459012544;-19.583227699873788;52.89938438362031;19.583227699873788;-1.0573072006802708;0.20044593143431833;0.18531554452469937;0.04878048780487805
98;11.80941;82.794136;13.959295;13.959295;0.80896133;0.0;0;-45.29011879115123;-13.561104310562882;45.88944199678348;13.561104310562882;-1.1318365010263192;0.20044593143431833;0.18531554452469942;0.2926829268292683
99;96.19015;86.18389;23.263897;21.97606;0.9270862;0.0;0;-46.961178343416655;-14.929502704470053;47.384448468963306;14.929502704470053;-1.107291339489165;0.20044593143431833;0.18531554452469942;0.1951219512195122
100;90.858986;56.32998;56.32998;56.32998;0.7886447;0.0;0;-52.671574430599485;-19.936599104851382;52.91969380839751;19.936599104851382;-1.0648609781316667;0.20044593143431833;0.18531554452469937;0.024390243902439025
101;69.97372;29.462662;29.462662;29.462662;1.2394285;0.0;0;-51.35457459023439;-19.585054550241296;51.622515525396565;19.585054550241296;-1.0719910065602014;0.20044593143431833;0.18531554452469942;0.024390243902439025
102;26.594337;2.2897968;2.2897968;2.2897968;0.90750396;0.0;0;-34.82972495540597;-15.693131366649567;35.662097166774615;15.693131366649567;-1.2542179214105498;0.29632806532566497;0.19774025555569347;0.17073170731707318
103;96.917946;61.44418;61.44418;2.4566963;1.2165333;0.0;0;-49.510661423955774;-17.766857120870043;49.9194986329857;17.766857120870043;-1.1022709858882986;0.20044593143431833;0.18531554452469942;0.04878048780487805
104;77.877304;82.54863;65.17693;42.77693;1.0913644;0.0;0;-50.17198552502751;-17.094217951346963;50.71638287761148;17.094217951346963;-1.1714353680326481;0.20044593143431833;0.18531554452469942;0.07317073170731707
105;71.69185;45.059475;28.462454;28.462454;1.0330535;0.0;0;-49.82391152089388;-16.736185131433075;50.159278110121384;16.736185131433075;-1.0962447431090565;0.20044593143431833;0.18531554452469937;0.024390243902439025
106;44.941658;16.478968;16.478968;16.478968;0.9877485;0.0;0;-50.242030194106086;-19.90593463880262;50.54532186484753;19.90593463880262;-1.0847070482424523;0.20044593143431833;0.18531554452469937;0.024390243902439025
107;27.231434;28.815327;28.815327;23.80478;1.09369;0.0;0;-50.671767586408386;-18.894889485267043;51.09019784241546;18.894889485267043;-1.126123641857324;0.20044593143431833;0.18531554452469942;0.07317073170731707
108;9.648132;51.00379;51.00379;46.44028;1.0931376;0.0;0;-51.76420376439378;-19.933843778395868;52.074096015052575;19.933843778395868;-1.0870813481822055;0.20044593143431833;0.18531554452469942;0.024390243902439025
109;90.261215;83.669754;35.95545;35.95545;0.7552605;0.0;0;-49.4607804077161;-16.849217893860214;49.726069037067866;16.849217893860214;-1.0710369434922997;0.20044593143431833;0.18531554452469942;0.07317073170731707
110;45.583073;17.183598;17.183598;17.183598;1.2038919;0.0;0;-55.00606891901941;-26.537624846714152;55.43158575573135;26.537624846714152;-1.0;;;0.07317073170731707
111;20.244312;61.218864;29.776463;29.776463;0.9339817;0.0;0;-49.65031319177205;-16.97302622547096;49.91659463095432;16.97302622547096;-1.0713940679192862;0.20044593143431833;0.18531554452469942;0.04878048780487805
112;30.602602;75.339325;32.619755;32.619755;0.9266366;0.0;0;-48.8163990825759;-15.450818952257237;49.223297365920985;15.450818952257237;-1.1219754666455333;0.20044593143431833;0.18531554452469937;0.0975609756097561
113;57.926167;93.60539;86.06814;86.06814;0.9532953;0.0;0;-52.22882924990328;-19.033691996214344;52.563693815179235;19.033691996214344;-1.0960641596674705;0.20044593143431833;0.18531554452469937;0.024390243902439025
114;17.68551;11.679202;1.0605806;1.0605806;1.0926414;0.0;0;-32.198657701660714;-6.5424216428580735;34.23888361028219;6.6242734236356;-1.4344315545356427;0.38637524941033624;0.25208247078895585;0.43902439024390244
115;85.662865;92.6399;43.6109;43.6109;0.93800884;0.0;0;-49.8238706851325;-17.09140572181957;50.076851431060966;17.09140572181957;-1.0666096647931045;0.20044593143431833;0.18531554452469942;0.04878048780487805
116;75.85437;60.150738;60.150738;6.5506487;0.9369155;0.0;0;-46.26048897406677;-18.308120247145723;46.955832409445335;18.308120247145723;-1.218487445867964;0.20044593143431833;0.18531554452469942;0.07317073170731707
117;71.949104;76.67249;54.268208;54.268208;0.78173244;0.0;0;-39.968293679812746;-15.273826664101676;44.496632163393805;16.240459882889724;-2.789090630337564;0.5173863420936227;0.3621348662605074;0.14634146341463414
118;43.214985;5.3869333;5.3869333;5.3869333;0.95832086;0.0;0;-44.908797961954164;-16.679451513173973;45.37671135599752;16.679451513173973;-1.1439232614558188;0.20044593143431833;0.18531554452469942;0.07317073170731707
119;62.73461;50.619755;31.243856;31.243856;0.8247392;0.0;0;-50.879242424856464;-17.586541953723042;51.0711472846847;17.586541953723042;-1.0446400084138334;0.20044593143431833;0.18531554452469937;0.07317073170731707
120;58.413956;62.266743;7.4005237;7.4005237;1.1777946;0.0;0;-42.96289348658796;-11.790952332349974;43.902427009952035;11.790952332349974;-1.1621636665973214;0.20044593143431833;0.18531554452469937;0.3170731707317073
121;64.98816;30.690315;22.456404;22.456404;0.9172555;0.0;0;-50.221665425064614;-17.46452113358461;50.51728136089281;17.46452113358461;-1.0819460034296806;0.20044593143431833;0.18531554452469942;0.024390243902439025
122;8.453588;43.170704;9.054936;9.054936;1.2304337;0.0;0;-44.06404946151127;-12.912512679876613;44.61756410821493;12.912512679876613;-1.1423269233558218;0.20044593143431833;0.18531554452469937;0.2682926829268293
123;41.586582;55.43427;12.678676;12.678676;1.092264;0.0;0;-45.4084085373905;-13.859827216429494;45.90344038429618;13.859827216429494;-1.1261430478290388;0.20044593143431833;0.18531554452469937;0.24390243902439024
124;4.1710014;55.25927;16.36002;16.36002;1.1280757;0.0;0;-46.72646944614086;-15.074244060149255;47.01441563959632;15.074244060149255;-1.0656136293879042;0.20044593143431833;0.18531554452469937;0.17073170731707318
125;49.40414;4.195734;4.195734;4.195734;1.2238756;0.0;0;-39.38580224039938;-15.726262127720759;40.02883890530978;15.726262127720759;-1.2050860777349324;0.20044593143431833;0.18531554452469937;0.12195121951219512
126;32.99282;43.95378;1.1115578;1.1115578;0.8694674;0.0;0;-39.857942905290635;-9.350614880926202;42.09610210936918;9.670072017901305;0.3171508714546962;0.33366073497299287;0.22098612203130677;0.2682926829268293
127;14.460974;21.389677;21.389677;18.523026;1.0336455;0.0;0;-51.51456424675392;-19.155139081822654;51.709379846635485;19.155139081822654;-1.0456870330722383;0.20044593143431833;0.18531554452469937;0.04878048780487805
128;10.349263;91.67034;12.390671;12.390671;0.7703629;0.0;0;-44.74908031109164;-13.045824124158145;45.533962067109286;13.045824124158145;-1.1413097410074768;0.20044593143431833;0.18531554452469937;0.2926829268292683
129;58.76858;97.65823;38.321056;38.321056;0.80037934;0.0;0;-48.76717568419295;-16.517187946584954;49.06043259328784;16.517187946584954;-1.0810974360157715;0.20044593143431833;0.18531554452469937;0.07317073170731707
130;17.06759;29.971693;29.971693;29.971693;0.93329346;0.0;0;-51.893808642416275;-19.585273117522462;52.13753688556922;19.585273117522462;-1.063281439537511;0.20044593143431833;0.18531554452469937;0.04878048780487805
131;92.512764;17.526789;10.665731;5.86397;1.0912509;0.0;0;-45.7514937418305;-14.090770677080542;46.160499850871055;14.090770677080542;-1.122733674330986;0.20044593143431833;0.18531554452469942;0.0975609756097561
132;58.110302;21.95822;21.95822;21.95822;1.1658468;0.0;0;-50.894951746782766;-19.58322416372289;51.16377968171525;19.58322416372289;-1.0723100699648598;0.20044593143431833;0.18531554452469942;0.024390243902439025
133;34.693512;47.78045;47.78045;47.78045;0.8782021;0.0;0;-52.454114091875;-19.936502262768755;52.73097245370158;19.936502262768755;-1.0751987013168949;0.20044593143431833;0.18531554452469934;0.024390243902439025
134;59.09564;87.45181;55.70069;55.70069;1.1245387;0.0;0;-50.47418350007346;-17.385736253214816;50.7861559472912;17.385736253214816;-1.0878296173686097;0.20044593143431833;0.18531554452469937;0.024390243902439025
135;2.290159;50.00862;21.042255;21.042255;0.8621456;0.0;0;-48.318636289344774;-14.883794607952268;48.75981327655602;14.883794607952268;-1.134305886933345;0.20044593143431833;0.18531554452469942;0.12195121951219512
136;95.85634;5.548652;5.548652;5.548652;0.7530278;0.0;0;-47.78914368458985;-18.868850792130075;48.09707488926423;18.868850792130075;-1.086375938745312;0.20044593143431833;0.18531554452469942;0.024390243902439025
137;48.23552;3.9981613;3.9981613;3.9981613;0.77720654;0.0;0;-44.23898654644552;-16.704956150083007;44.8110548072581;16.704956150083007;-1.181388892808158;0.20044593143431833;0.18531554452469942;0.07317073170731707
138;78.275696;22.74682;22.74682;22.74682;1.0427793;0.0;0;-49.47749628116094;-19.62078668061315;49.94296237862508;19.62078668061315;-1.143042942424258;0.20044593143431833;0.18531554452469937;0.07317073170731707
139;8.282173;84.2787;4.6390533;4.6390533;0.9985738;0.0;0;-42.065773368666456;-10.795964653398329;43.68194560283629;11.601445641878286;-0.7473432691376475;0.33366073497299287;0.19765605649414295;0.3170731707317073
140;48.670967;62.15184;0.79639035;0.79639035;0.8852126;0.0;0;-40.228477123736575;-9.41039041737082;42.66642255820649;9.993600042006676;0.7997430880459553;0.33366073497299287;0.231344963425714;0.2682926829268293
141;49.075794;56.300156;56.300156;56.300156;0.7532739;0.0;0;-52.73862862360734;-19.93648385309106;52.98487648971712;19.93648385309106;-1.0641877751488542;0.20044593143431833;0.18531554452469937;0.024390243902439025
142;93.783264;31.90377;31.90377;4.636714;1.0340052;0.0;0;-46.69154139640052;-17.889927893754447;47.297300003536606;17.889927893754447;-1.1892936407701886;0.20044593143431833;0.18531554452469937;0.07317073170731707
143;57.17709;92.943245;13.785612;13.785612;1.1588033;0.0;0;-44.527917638402215;-13.001547108003336;45.23601260239451;13.001547108003336;-1.140161994149367;0.20044593143431833;0.18531554452469937;0.2926829268292683
144;47.354206;33.12451;33.12451;33.12451;0.78427243;0.0;0;-52.2189013046702;-19.89614744432575;52.47211058658057;19.89614744432575;-1.0666918716559626;0.20044593143431833;0.18531554452469937;0.024390243902439025
145;26.704897;83.49609;83.49609;10.653878;1.1182373;0.0;0;-50.63654309250409;-19.540866582609908;50.82097619241428;19.540866582609908;-1.0330855733211854;0.20044593143431833;0.18531554452469937;0.04878048780487805
146;33.163586;89.59139;0.85800165;0.85800165;1.0672714;0.0;0;-40.45653870026873;-9.471967934460906;42.93798371097443;10.201346896651586;0.9287865905531612;0.33366073497299287;0.23431079657085987;0.2682926829268293
147;52.072033;48.33867;5.6237926;5.6237926;0.98967737;0.0;0;-42.71485117117644;-11.610976991697441;43.67800416526566;11.610976991697441;-1.1652160837326162;0.20044593143431833;0.18531554452469942;0.3170731707317073
148;43.896755;89.429985;41.710323;31.1557;0.7741707;0.0;0;-49.48582769016135;-16.065945663595016;49.69331859495882;16.065945663595016;-1.0502464772536628;0.20044593143431833;0.18531554452469937;0.0975609756097561
149;2.170992;27.687561;27.687561;27.687561;1.2117857;0.0;0;-51.20223576949911;-19.586594821166642;51.50827024262102;19.586594821166642;-1.0856936639047463;0.20044593143431833;0.18531554452469942;0.024390243902439025
150;82.63093;65.846756;47.615284;3.527009;0.9887205;0.0;0;-48.42966846976771;-15.617750333159165;48.89563682777667;15.617750333159165;-1.1124052237169773;0.20044593143431833;0.18531554452469942;0.04878048780487805
151;89.61712;8.805495;8.805495;8.805495;0.9498035;0.0;0;-48.61955710268233;-19.208366476452483;48.91906202878397;19.208366476452483;-1.08334491526585;0.20044593143431833;0.18531554452469937;0.024390243902439025
152;14.033506;47.39868;4.4180145;4.4180145;1.1807377;0.0;0;-41.439694729517434;-10.633748063917949;42.645746948128384;11.089246227175295;-1.1816820146963956;0.20044593143431833;0.18531554452469937;0.3170731707317073
153;55.408073;21.741007;21.741007;21.440878;1.1727891;0.0;0;-50.66797363591853;-19.596138952615206;50.99136579537017;19.596138952615206;-1.091937411291035;0.20044593143431833;0.18531554452469937;0.024390243902439025
154;10.866488;6.2857003;6.2857003;6.2857003;1.1136305;0.0;0;-44.93882312970679;-17.10525586259959;45.346950165854494;17.10525586259959;-1.1224174623098178;0.20044593143431833;0.18531554452469942;0.07317073170731707
155;67.22729;0.38251355;0.38251355;0.38251355;1.16468;0.0;0;93.43567837113825;79.4210704127168;102.13489649299419;79.4210704127168;-27.759921131155963;-0.24574588961696286;-0.34128787264472893;0.07317073170731707
156;28.130566;32.481964;32.481964;31.936703;0.81216425;0.0;0;-51.981980020846194;-19.935964132502846;52.326587167287485;19.935964132502846;-1.0995686714169777;0.20044593143431833;0.18531554452469942;0.024390243902439025
157;65.94567;58.957165;58.957165;35.38164;1.1304578;0.0;0;-51.00310044682417;-19.300633299796544;51.37965542307331;19.300633299796544;-1.1110606511123664;0.20044593143431833;0.18531554452469937;0.024390243902439025
158;72.702194;45.528484;31.795082;31.795082;0.914017;0.0;0;-50.47164592544762;-18.723178454489073;50.637415162343196;18.723178454489073;-1.0352387423536702;0.20044593143431833;0.18531554452469942;0.04878048780487805
159;76.867065;30.183912;30.183912;14.717935;1.1837474;0.0;0;-47.91307197050326;-17.77034672461727;48.78214158336149;17.77034672461727;-1.2667723483616584;0.29632806532566497;0.19187537230789142;0.0975609756097561
160;10.783017;99.120094;14.655083;11.829879;0.93511575;0.0;0;-44.65875536942773;-12.86657516986719;45.413479510044006;12.86657516986719;-1.14183701309469;0.20044593143431833;0.18531554452469942;0.2926829268292683
161;91.60203;93.95311;56.076878;24.98803;0.777152;0.0;0;-48.631181691212845;-15.654032051364112;49.23324453451926;15.654032051364112;-1.1891484003380715;0.20044593143431833;0.18531554452469942;0.07317073170731707
162;23.029097;12.574074;12.574074;12.574074;0.9571901;0.0;0;-49.08784008964721;-19.122527369563556;49.45387098753911;19.122527369563556;-1.107275026375992;0.20044593143431833;0.18531554452469942;0.024390243902439025
163;3.7508814;41.51659;41.51659;36.666256;1.1283885;0.0;0;-51.85679539390815;-19.583053528060645;52.14042780872407;19.583053528060645;-1.0776354013956562;0.20044593143431833;0.18531554452469942;0.024390243902439025
164;55.4897;64.88821;10.783897;10.783897;1.000466;0.0;0;-44.569688481551786;-13.073353170680747;45.20218032253918;13.073353170680747;-1.1402041207659035;0.20044593143431833;0.18531554452469937;0.2926829268292683
165;37.09852;73.351746;73.351746;19.5531;1.131817;0.0;0;-49.96605327505222;-19.201931642710747;50.258891847673354;19.201931642710747;-1.080946955864506;0.20044593143431833;0.18531554452469937;0.024390243902439025
166;82.980675;36.64355;36.64355;19.418625;0.7676369;0.0;0;-50.5768934483887;-18.356209661095704;51.023003907934765;18.356209661095704;-1.136080510256447;0.20044593143431833;0.18531554452469937;0.07317073170731707
167;80.827065;74.63072;74.63072;65.04862;0.8385821;0.0;0;-52.354706881130134;-19.932352180505717;52.594527816885915;19.932352180505717;-1.0618759388339605;0.20044593143431833;0.18531554452469937;0.04878048780487805
168;31.720718;12.423759;12.423759;10.846441;1.031804;0.0;0;-48.72114478045965;-18.112417228432037;49.135202066546505;18.112417228432037;-1.1245506373110326;0.20044593143431833;0.18531554452469937;0.07317073170731707
169;95.29041;33.187943;14.6773205;14.6773205;0.9426569;0.0;0;-47.77582918746176;-15.623440219019898;48.12394769077209;15.623440219019898;-1.1008317444358604;0.20044593143431833;0.18531554452469937;0.07317073170731707
170;29.098875;71.64616;50.37714;40.07618;1.0900879;0.0;0;-55.401020864504396;-30.736223830677346;55.66436539578178;30.736223830677346;-1.0;;;0.0975609756097561
171;51.510563;62.57202;31.797737;31.797737;1.2312771;0.0;0;-48.86713764353847;-14.627757569072514;49.40254335328524;14.627757569072514;-1.1682009769164186;0.20044593143431833;0.18531554452469942;0.07317073170731707
172;25.603949;83.72265;83.72265;38.17913;1.079931;0.0;0;-53.5236330876234;-19.54748652721827;53.599018151912645;19.54748652721827;-1.0027265785345847;0.20044593143431833;0.18531554452469942;0.04878048780487805
173;93.604996;4.695234;4.695234;4.695234;0.95868146;0.0;0;-44.37931246882242;-16.89332232617525;44.784638284493646;16.89332232617525;-1.1214098330269628;0.20044593143431833;0.18531554452469937;0.0975609756097561
174;16.469135;17.447428;17.447428;5.5650616;1.0211821;0.0;0;-45.53046857390517;-17.310124970592454;46.39861121053288;17.310124970592454;-1.2665700493853067;0.29632806532566497;0.19293726722240537;0.0975609756097561
175;4.5006127;4.8589735;4.8589735;4.8589735;1.2064133;0.0;0;-41.18017412848021;-16.582135940619366;41.782041614403234;16.582135940619366;-1.1921079961703365;0.20044593143431833;0.18531554452469942;0.0975609756097561
176;43.515354;19.219501;8.899076;8.899076;1.0864946;0.0;0;-45.6936325435792;-14.018538984245367;46.13357259503044;14.018538984245367;-1.1338609477708437;0.20044593143431833;0.18531554452469937;0.0975609756097561
177;99.23763;0.43823823;0.43823823;0.43823823;1.1515898;0.0;0;72.5802977432218;62.15732483560575;84.63785299576989;65.02606821281222;-22.853525634882537;-0.234472212389697;-0.30524517713003885;0.07317073170731707
178;89.16881;50.425987;26.820047;26.820047;0.9007592;0.0;0;-49.30829271582877;-16.472928656314963;49.6577928042973;16.472928656314963;-1.1013287155503628;0.20044593143431833;0.18531554452469937;0.024390243902439025
179;74.86332;52.836155;52.836155;22.44318;1.1221606;0.0;0;-57.33281691866677;-30.6287229774791;57.44295663578519;30.6287229774791;-1.0;;;0.0975609756097561
180;89.08034;65.7926;65.7926;45.92572;0.8197157;0.0;0;-51.593397133671026;-19.261122998603753;52.005019244391995;19.261122998603753;-1.1236746784109202;0.20044593143431833;0.18531554452469942;0.024390243902439025
181;89.345726;38.497395;38.497395;38.497395;1.1248878;0.0;0;-51.93435842398082;-19.93645698565436;52.22182122462829;19.93645698565436;-1.079013232580634;0.20044593143431833;0.18531554452469937;0.024390243902439025
