r10_2;r110_2;r0011_2;r10_3;r110_3;r0011_3;r10_4;r110_4;r0011_4;z10;z0011;m0011;m110;complete;ME;MAE;RBIAS;r
0.10254185;0.31139082;87.75552;4.4467597;9.307008;93.79977;2.2433066;9.279793;30.024698;2.55816;5.842301;62.335506;4.08739;0;9.549304708874693;10.652656926291826;0.04178711672082828;0.9532388663967613
2.2379515;0.119335204;19.297081;4.549802;9.980003;4.450444;2.282391;5.9016447;64.75564;1.450148;1.3288363;47.23092;4.251574;0;0.4053092727064164;7.52248544943602;0.006846219268474609;0.9603238866396762
3.895657;4.664345;27.268917;4.8030186;3.183049;16.633644;1.0391119;3.2402136;1.3644633;4.3877716;8.636423;60.84464;8.223615;0;2.610835631832673;6.755104025031388;0.01303386197428917;0.9700404858299596
0.2707079;3.4777505;19.6672;0.98681784;2.9086108;38.829185;2.543705;8.931401;8.865956;4.6925125;9.073371;27.536875;6.71083;0;33.01046464517167;33.094990305795186;0.1236222144250257;0.9384615384615385
3.2960622;2.85305;72.23392;1.3041806;4.454734;49.315067;2.0223546;9.989958;61.413853;2.876425;4.5173655;42.196846;7.1770663;0;7.539109364344954;8.873387889840673;0.031769966138068484;0.9759109311740892
4.1333237;1.7714;25.75088;3.156778;5.0127077;12.279754;4.9486823;8.957818;37.656986;0.38488853;9.537115;37.20649;9.379629;0;-4.699680695208581;10.511173334647909;-0.013147093101751337;0.9449392712550607
0.9232042;2.8956363;93.213524;0.790369;1.803238;89.4238;0.32230818;7.7283216;88.090805;1.7987304;7.9853044;20.775042;7.207114;0;64.73871027310548;64.73871027310548;0.2343427436233236;0.9182186234817814
0.8196323;4.4687214;82.93646;0.51954454;2.329378;68.10803;0.3640047;9.658602;9.141693;1.0240214;8.630935;30.724564;7.609889;0;98.09437510904286;98.09437510904286;0.3451705222829364;0.8912955465587045
4.317925;3.2966626;59.251713;0.46111634;4.8234453;93.29209;4.1401963;2.776485;62.752007;2.693441;9.021508;18.658285;7.956186;0;-1.9623741049800856;8.764438271437829;-0.0016116934390916886;0.9690283400809717
4.133311;3.0521617;1.8848842;3.0701332;3.1187851;94.13932;1.4034932;8.899242;70.58532;4.9257135;4.0628657;3.1012983;4.861376;0;2.5998578316495773;6.821438477614917;0.013541973531021463;0.9759109311740892
2.7408147;2.3550022;88.48327;4.042923;8.604413;51.740772;1.0005537;4.2286553;61.51074;1.781979;8.31443;67.8355;5.1415462;0;4.753951288367919;7.142937618303706;0.021787256228018415;0.9759109311740892
4.1140795;1.7939154;73.0484;1.3685397;7.763919;85.447815;4.384978;1.2901411;68.39022;3.696472;2.3061635;67.14913;9.810285;0;-5.094101697450729;11.502463916323698;-0.011946549788337842;0.965991902834008
0.55450475;3.5228808;79.00283;4.674316;5.827046;73.938705;2.7103727;1.2914015;25.68371;4.1721663;9.793325;58.04654;6.0373588;0;4.398322012816586;8.51087093848262;0.022761718252073397;0.958502024291498
2.0329595;4.9068065;8.110695;3.980484;4.893664;36.690308;3.1173694;2.690509;76.95047;4.1678514;6.3574944;13.870651;4.3827043;0;-1.0171439528012896;9.048652113954725;0.0026358536638153175;0.9574898785425102
3.715208;2.1813128;71.14745;0.479556;8.47889;66.077576;0.13900734;8.0154;55.91118;0.83268106;7.2472873;3.3712385;1.524419;0;42.182431611625574;42.44590350137873;0.1450322066826504;0.9550607287449393
1.3615146;2.0218055;80.65436;2.0957854;2.493958;95.32199;1.37768;9.070046;79.0163;1.2634796;3.7576537;15.324863;2.9375534;0;22.35382666421155;22.52464193473915;0.08370525137795666;0.9657894736842105
3.7864118;2.197756;95.7069;0.43327284;8.986491;76.636894;1.3700947;2.1516607;13.054712;1.1940581;1.2867916;61.266262;8.002061;0;18.223253823521418;18.540736219918628;0.06636750692472462;0.9777327935222673
2.570475;2.1851654;58.466576;4.584451;1.4416964;71.2318;3.8283718;8.608443;13.575875;1.5566682;2.4678562;12.417191;9.340468;0;-3.851829866974301;10.676152507480412;-0.008267582967168566;0.9518218623481782
3.7763033;4.9540615;51.296143;3.7397306;9.31055;22.965279;1.9892061;7.799252;40.156456;0.3293494;2.278648;17.879292;8.060528;0;6.143685936231796;11.314619931512683;0.02222793545526358;0.9674089068825912
2.3769302;3.5632133;43.11428;3.464071;2.2492905;83.28172;2.9294329;1.470017;39.596405;2.7429628;4.9818926;49.00544;8.162964;0;0.30907908344648716;7.771706762182551;0.006766780739391998;0.9714574898785425
1.9027313;1.8600038;70.42748;3.445239;8.308891;39.57681;4.6663275;7.582506;13.71826;3.7305572;3.632829;34.465416;8.885075;0;-3.4257942214751735;11.23263641030797;-0.005641011187848175;0.9473684210526316
1.1740272;1.9203616;92.16131;1.4973942;1.1624057;62.783714;4.924918;1.3454131;9.03925;1.3780087;9.499449;46.472305;5.0034113;0;4.315022692342444;7.627594241140798;0.021482036106805793;0.9534412955465588
1.1210588;2.2109048;60.37575;4.6743417;8.335704;68.094986;0.7239138;3.3632474;8.996763;3.2351665;8.573724;40.28822;2.2539313;0;15.742267848994455;15.973801370324876;0.06024699687230694;0.9716599190283401
3.782305;0.27988973;23.50108;4.6216054;6.256637;52.0089;2.8237488;5.7781844;6.185505;2.7733734;5.8586597;40.928303;6.575267;0;-4.20162532803483;10.213704108826745;-0.010036038494498316;0.9558704453441297
0.6826607;2.6863003;2.7398212;3.7234952;1.1713083;17.39294;3.5257955;9.183331;4.2814775;0.585932;8.671439;61.345833;9.18303;0;9.70682327054163;11.691116279280154;0.0388045849922872;0.9392712550607288
0.5213135;4.0757666;62.2922;2.397758;7.967888;70.04817;3.9320586;1.9481661;80.968;1.2749147;6.265698;16.80736;5.0066247;0;7.1548635812233465;9.27965167245497;0.032559797575604024;0.9526315789473684
0.96382767;3.3367822;86.59519;0.33086708;1.9140157;25.47699;4.60853;4.1347485;93.56337;1.2832736;9.280184;11.4664135;8.350618;0;9.525925757019811;10.68121347916707;0.04076327068631956;0.95668016194332
0.9591979;1.0722622;7.5315523;0.23872562;5.859149;27.271091;3.6688523;6.1922517;43.14184;2.4945278;7.706305;29.53298;8.880258;0;16.249282415952994;16.39492984640635;0.06439141411291549;0.9615384615384617
4.1332273;3.6673677;40.35955;0.7768582;3.9880354;13.552358;3.4806824;7.661847;19.487305;3.1764715;7.6166816;38.353962;1.7197304;0;1.2912618654484653;7.1344442278432165;0.009179405486150451;0.9700404858299596
2.0526824;3.6253471;94.064644;3.019247;7.8325143;62.374283;0.3650786;9.238498;33.5085;1.5767336;3.4740756;35.349247;4.843842;0;21.465593206004094;21.696825807402508;0.0790271468217193;0.9714574898785425
4.9529033;1.3864422;50.666023;4.010687;8.678994;12.623168;2.769614;5.219651;82.0331;0.722911;8.150184;38.70988;5.0839624;0;-5.288754544783984;10.647561329530273;-0.014548447200144024;0.9615384615384617
0.7723352;3.1520858;22.845165;4.7474823;5.17849;35.176464;3.0339506;8.568095;92.995895;1.4191718;7.95128;35.06028;4.8956685;0;1.53818982946422;8.821271559538252;0.012598663299379106;0.9489878542510123
3.302345;3.0936503;36.011986;0.9592742;7.821462;89.0627;3.5128381;6.5531955;24.629915;0.29691505;1.7284875;37.215313;3.3732207;0;8.568171774938241;12.078419659309596;0.03151116529449663;0.9700404858299596
2.2987745;4.214959;41.40582;1.4500866;9.249624;45.85354;2.9584801;2.8364856;4.030304;3.7684603;1.5210371;65.37054;5.4007754;0;9.796039439440046;10.651503816295676;0.03962074212415491;0.9753036437246964
2.025299;0.7667543;12.611662;0.3650914;7.202805;89.55597;2.1063056;6.2162886;31.553263;3.526622;8.931257;5.391964;7.508637;0;24.985957903413457;25.17169425588565;0.0921371323085418;0.9661943319838058
4.3879128;1.0547087;66.418434;4.946331;3.8979144;49.77898;2.4885416;3.8243585;39.15112;3.3862388;9.809698;66.0323;7.1166945;0;-6.67425835237241;12.085278523687709;-0.018387014718705196;0.9631578947368421
4.880419;2.4812505;59.624268;3.9264839;5.169809;18.704548;4.839866;7.332782;1.2977855;3.127123;6.441726;41.930496;9.369411;0;-9.15283456651089;14.896275896270913;-0.02660355621545076;0.9431174089068827
4.377009;0.31631124;65.124565;2.4554992;3.0699797;76.13265;1.7126088;3.5608678;68.4611;1.5587028;2.5371525;5.25254;7.6174293;0;3.6911929883953984;6.9872325093664065;0.016440380582798664;0.9787449392712552
1.0422733;2.1364117;61.468365;2.9202702;5.125675;35.991295;3.943839;3.3655975;13.325742;0.66586804;4.7907014;5.635079;7.7908874;0;7.698415741892298;10.391605917769327;0.031305371286148874;0.9522267206477734
1.1819098;3.9622734;2.6505349;2.8546546;3.2130144;96.67465;3.0764565;9.508269;9.102278;3.035175;1.1894403;40.86325;3.6054525;0;7.783121292249896;9.358617417647862;0.033682505293509184;0.9623481781376519
3.314762;0.82870054;18.271822;1.3463677;8.265247;26.950794;2.2747717;9.178295;72.1944;3.6896195;8.395543;48.85719;1.2815295;0;5.322975737409847;7.624364294411234;0.0243073961102879;0.975506072874494
1.5165095;2.3537488;17.391628;1.0084144;6.489257;82.39259;2.1301608;5.065707;77.307465;4.073134;1.9284362;37.3791;5.6180453;0;17.55078866981912;17.71711424370896;0.06882645142615097;0.9649797570850203
3.700153;4.949869;10.697197;1.555181;6.699214;49.892174;2.7324104;7.8892074;19.218788;3.6600025;4.016356;32.52276;8.009274;0;3.5635049058694666;6.917528140822901;0.017121281497807072;0.9748987854251013
2.875461;2.579008;73.8121;1.3110524;1.9923697;84.37109;4.0189834;9.838563;77.080536;3.3274543;6.0643387;20.839762;4.5852833;0;-0.053759439243914534;8.633753483515164;0.006222511432949375;0.9605263157894738
2.799453;2.5417867;12.893584;2.8318877;1.0131428;19.120586;0.69853574;1.797626;30.451395;4.1395335;7.2825565;43.247707;8.329149;0;14.797513843654137;15.11043871960119;0.05570993206836258;0.9815789473684211
4.15988;2.8380885;67.151215;1.6101937;8.102679;63.73318;4.562221;6.4554873;31.504045;3.832701;9.163683;63.036083;6.5832157;0;-5.308946794888632;11.61063075557631;-0.01293387403913198;0.9619433198380567
3.5816107;1.0114214;18.66064;3.6718295;5.880758;12.20538;3.8933196;3.281478;13.120803;4.7300177;4.7963276;30.724106;3.9880512;0;-5.878082577851165;11.851521249086582;-0.015796747890996034;0.9457489878542511
0.23023105;0.82110304;12.7127075;2.8829048;9.383981;80.74607;1.8102385;8.200135;23.424885;0.12963292;2.7192624;49.30708;4.0815177;0;31.112956879062324;31.216483488722222;0.10939571406813538;0.9576923076923078
0.34234977;3.4190376;17.090475;2.7080925;5.835153;24.329708;0.14988974;1.9126978;4.8381286;0.8186794;1.9800822;3.1812594;7.1446834;0;77.9243578845563;77.97665340959634;0.26979115497856004;0.9020242914979758
3.0476365;2.0392573;51.331944;4.7613397;2.9321067;43.32997;0.61560607;8.099294;67.52429;2.940782;6.9269423;32.59546;6.1856585;0;3.7187356570539825;6.697170884887905;0.017902548537642712;0.9789473684210527
2.4823413;1.5205425;64.90277;1.6798067;7.286289;65.94157;0.8075372;2.805484;85.28564;2.06519;2.1592724;53.796997;1.6029812;0;17.843377800864648;18.056532375744666;0.06806895760841329;0.9720647773279354
1.3749048;0.25381893;81.38056;3.2128224;7.308847;48.343246;0.60754216;5.104174;5.786046;1.7684765;6.92405;59.249897;5.9713955;0;25.923727562442448;26.12699661820433;0.09461337774743038;0.9665991902834008
2.1514149;4.2456474;13.727658;0.100248076;1.5897934;78.110794;0.603617;8.324387;26.28535;3.7549498;5.106116;38.52047;1.3916656;0;51.21924583995638;51.27049855074854;0.18309065757778514;0.9323886639676113
3.8137605;0.25841144;62.002487;3.7109258;7.242858;69.12888;4.8047113;1.6071714;35.27451;2.7246199;4.7487283;40.522987;5.923735;0;-8.431214007534761;14.18976341791841;-0.023958743031915156;0.9512145748987855
4.1503963;3.7749174;77.61012;2.5624652;2.912754;13.91017;3.3264542;9.353528;39.862064;2.6797879;3.3482482;11.413804;9.348392;0;-3.0069664763511774;9.312772672603131;-0.005658736459142379;0.9647773279352228
2.849993;1.971744;31.928112;1.1210862;3.2906857;77.572815;4.12113;2.9561353;82.59646;0.344192;9.115847;22.093267;1.8261642;0;5.121960095503886;9.53091926028689;0.021031061924485697;0.9635627530364373
1.9883105;3.0335703;8.891842;0.10740173;1.2827322;42.924747;2.8577874;5.5065527;5.2448335;2.3603528;7.445683;47.383057;5.3549337;0;21.274184146678333;21.480501312762062;0.07925276236293982;0.9678137651821863
1.4264141;1.3136222;16.43865;3.5640254;6.64635;60.178017;3.135475;7.6111226;61.797226;3.0793042;5.722081;54.146782;7.9726787;0;1.6295995278152158;8.566481343460051;0.012826090432022168;0.9587044534412956
2.6574006;0.86145836;10.064306;3.3472335;7.5855646;22.440746;4.4168916;2.1114738;53.694477;1.4724127;4.8140497;7.570284;4.8593755;0;-3.735068239926312;10.569243298902528;-0.0077860872196226436;0.9572874493927126
1.6422732;2.713601;88.833984;3.3604949;3.074425;42.886066;1.3836491;6.4787107;84.00895;1.2710135;4.2440133;67.344215;4.238452;0;9.28458592098897;10.079656096269352;0.038802698557375497;0.9716599190283401
2.8640661;3.5085268;38.293465;2.2435286;8.132851;81.89895;3.5031707;5.640107;31.280514;2.7980018;4.5924783;66.842575;6.197363;0;-0.11121190460130347;8.069833530624223;0.0054165583479938;0.9631578947368421
3.4155967;1.0579171;52.811512;3.2325568;7.8582816;92.699875;4.506614;6.272508;11.080174;4.568598;8.682762;14.75657;8.688765;0;-6.0897791682864035;12.448282591696302;-0.015736192766893906;0.9518218623481782
0.42378813;2.238159;77.10013;2.8995404;4.687896;93.930885;4.687832;6.9624577;13.927222;0.67022675;4.792731;5.0738544;8.800361;0;6.522355250984803;9.601492593095525;0.028673419449026776;0.9404858299595142
0.10523058;2.2788093;37.778343;1.2705858;1.6140264;70.30879;2.2758365;4.785652;63.427227;1.6146532;1.039609;25.19054;3.435372;0;30.52950601980143;30.571131239602146;0.11637193815599421;0.9445344129554657
1.1401579;1.1582978;65.26116;2.6419635;3.521668;8.812128;4.2978897;3.688923;55.02988;0.3848793;9.309209;67.19128;9.703771;0;3.7442456457563114;8.210715854029386;0.018300934024673723;0.9495951417004049
4.483106;2.8687422;8.591306;2.6215048;2.4888623;44.820698;2.5689118;2.6546812;59.63606;1.694378;6.335705;32.124847;2.4635425;0;-1.843855596293534;7.908473875622821;-0.002130053111785275;0.971255060728745
3.2668247;0.8150849;48.609657;4.135752;9.629364;20.114048;1.3636413;9.451594;14.572047;3.504721;2.4911017;23.331102;2.908272;0;3.6545200849930803;7.008733896412786;0.01701347010787785;0.9761133603238867
0.94260573;2.597771;10.555378;2.2240963;8.359698;70.06384;1.3296994;4.612382;5.206508;1.6614939;2.1392775;62.838676;7.301557;0;30.354304911929805;30.51605106111434;0.11103738001157464;0.9544534412955465
4.4622936;0.6558144;25.58013;2.2368186;1.7053882;16.975742;2.3136559;3.540019;57.082844;2.0526602;4.3892207;11.130498;8.802376;0;0.7353940201511193;6.606380601512135;0.006556512774140965;0.9748987854251013
2.402784;2.4791577;30.040743;4.923582;5.6211405;97.780045;1.3636538;1.47292;9.025117;4.683931;6.510111;65.994156;2.669043;0;3.6855368374835282;7.037812029235824;0.018013327142260824;0.9761133603238867
2.4328496;1.6268353;72.040794;4.482873;3.401977;20.259033;0.24689536;7.7608576;93.03441;1.8006983;9.452538;57.01187;3.926635;0;7.9248227528014645;8.94126377296754;0.03305082525283204;0.9751012145748988
4.6841555;2.316007;67.73631;1.2872014;1.2890618;6.2186584;0.6171803;5.7497106;80.52845;2.743806;1.4900753;28.0833;1.6957607;0;10.862255300743723;11.544259906638993;0.04165063536403243;0.9817813765182186
0.3914848;2.2253718;74.96093;4.5604362;3.9007115;84.51115;4.2611785;2.7186778;18.815332;4.6747684;4.1749864;55.54119;5.140297;0;-0.5706579653265857;10.678684023596185;0.005830598761627371;0.9394736842105263
1.1543735;4.5488725;7.1137495;0.7760366;2.1482677;21.024858;4.424293;9.040364;60.186615;2.5917118;3.314545;53.415962;5.650787;0;6.124302047272634;8.836701983832537;0.029282510422531507;0.9582995951417004
2.9702795;2.5006845;99.39751;4.281616;3.0045881;3.377262;4.377915;9.404025;14.070431;0.9337551;4.7906957;41.430702;6.3147187;0;-4.858146898958703;11.312357371883625;-0.012186448455013077;0.9502024291497976
1.0578839;4.110645;6.387583;0.9982845;3.9388642;55.259678;2.8131905;8.926086;93.68092;0.8011066;8.128867;55.138397;2.6857204;0;14.973233695835262;15.12093774283645;0.05981108849999796;0.962753036437247
3.4296823;1.2056967;82.74903;2.1854565;4.680014;96.95414;4.682565;6.0487394;59.355724;4.5045867;2.4269326;36.00643;3.4903727;0;-5.612289655403862;12.381257219196215;-0.0133915674198143;0.9528340080971661
1.1490523;1.8252057;74.28662;4.921216;5.215982;27.482267;2.5455537;4.3595176;32.45776;4.439613;9.414758;59.284126;7.7959275;0;1.934222404792443;8.317692058513869;0.013529817988124934;0.959919028340081
0.58586913;0.46793798;59.584415;0.57553977;5.6817756;41.463573;2.3664691;2.4569716;68.359634;1.3300387;3.3079708;55.943428;1.9882139;0;27.204670013129153;27.270177396733153;0.1041269071236055;0.9491902834008098
1.1142273;2.1616642;44.446857;4.21496;4.330007;24.479525;2.4244726;4.39519;1.2513057;3.1537225;7.7744036;63.630455;1.0369879;0;8.111713014892867;9.423668816404824;0.034203634181485476;0.9611336032388664
2.1713967;3.3766294;75.9561;2.5241964;5.4851465;56.24051;1.3451484;6.509536;29.49792;0.91598916;6.7552476;56.232376;4.5053105;0;14.927126962540925;15.28861500707921;0.05622986106462896;0.975506072874494
0.96307766;4.2070184;74.245926;0.6438577;4.760726;32.956127;3.1061666;3.0389802;24.18275;1.2343223;5.930016;64.62435;6.213542;0;19.2267926925754;19.375002460125117;0.07393179251074947;0.9647773279352228
0.75999093;2.872983;14.580655;4.7672076;9.679951;59.54499;2.2998605;5.1756644;35.271526;4.611245;8.594947;14.1157875;9.023307;0;5.601885837212924;8.251698452296777;0.026366492872081447;0.959919028340081
4.315381;3.236356;79.47061;2.7912338;1.6087679;48.324074;4.8758225;6.157836;9.445328;2.068653;6.4643846;20.857222;1.3540242;0;-7.216166367326132;12.967914414762786;-0.020240030101729332;0.9481781376518219
1.6699463;0.9686087;8.777143;4.415141;6.273562;92.96261;0.94270885;7.5829105;96.83098;1.1217414;8.042191;32.76779;4.007741;0;9.181563333870523;10.291128942007166;0.037581027404215255;0.9716599190283401
1.8677175;0.2823096;50.55407;4.358624;2.7428246;67.33173;0.47585088;1.82216;47.320873;2.6682005;6.3023844;18.511614;8.708863;0;13.581545586119834;13.927588626161386;0.0520129403456628;0.9761133603238867
0.370825;3.979272;64.8631;0.17170946;4.3789406;68.57681;1.8205851;8.802966;85.78441;4.2699265;7.4841905;62.975803;7.4163966;0;38.726491847005995;38.726491847005995;0.1484601843405829;0.9267206477732794
1.8511112;0.9184872;82.3472;1.3977195;5.9181924;49.16021;1.1561946;5.1046696;6.891821;4.1814613;1.4274008;14.224017;6.697535;0;31.927428434483453;32.11671351206499;0.1152694719562875;0.9564777327935223
1.3975551;0.5467307;46.84791;1.7509158;7.838285;31.011364;4.9603324;6.2373796;84.63758;3.3438892;6.805977;33.204502;1.0886794;0;-0.3475073499374118;10.307948443179884;0.006463952158295703;0.9493927125506074
3.0913768;4.6940556;24.44895;2.7208338;9.79958;32.08236;2.8370335;9.462851;65.65044;4.085895;9.000971;37.471245;5.1829076;0;-0.3286033207610877;8.246606965731468;0.004697082141132511;0.9637651821862349
1.1064124;4.8212547;49.575302;0.45214346;5.442595;50.89516;1.8626164;2.5118084;68.19855;3.9198048;6.853045;61.36771;9.803234;0;27.905900841953297;27.9936125860192;0.10631278101027106;0.948582995951417
4.4529905;3.1196606;25.770603;2.0059378;3.312812;19.999207;3.2494316;8.960374;80.82793;4.8218966;8.363151;19.621782;7.0323243;0;-3.5403265750690003;9.96834053025147;-0.006981927086020617;0.9698380566801619
