model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhkp;rhkf;man;rch;offset;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;r_rank_sfr;r_lin_sfr;r_rank_multi;MAE_multi
9503;441.3408;4.9260964;4.864019;2.6425288;2.488222;3.9398665;1.6668328;3.2096798;0.42971343;5.1293354;8.844119;2.488222;1.442551;1.8851918;3.2096798;0.21066588;3.2850368;6.905435;0.91807914;0.621956;0.7623423;0.21066588;1.0748756;0.000900338;0.000403038;1.0950954;0.94006425;0.6167515;;;;;;;;;;;;;;;;;;;
9504;515.8693;4.7236786;2.4718359;8.511464;2.0524213;9.542213;1.3617754;5.7895975;0.3951002;8.241253;2.71886;2.0524213;2.0501328;0.9676869;5.7895975;0.3951002;6.03188;2.71886;0.82572496;1.4843495;0.9516626;0.28323904;1.1619731;0.000577681;0.000377808;0.9055352;1.0910861;2.3883016;-3.1650915720972956;-0.16481514587749757;5.8818291648849765;2.2655023517331188;0.5387859472559066;0.9539826836713364;0.6650984593039732;0.491082276281246;0.8292682926829268;0.5853658536585366;0.3170731707317073;0.7066177277773451;-0.7066177277773451;-0.5090505205063194;0.5090505205063194;0.6190476190476191;0.9392887533984944;0.6317925055655658;4.8393713251471135
9505;525.10767;3.1009731;6.703795;4.199575;2.9617333;8.740427;1.6337346;2.0056353;0.16846836;9.055672;5.3305674;2.0400422;1.4026302;0.6048547;1.592623;0.16846836;2.9591827;2.5531988;1.0195762;0.976893;0.20485903;0.16846836;1.0646303;0.000811675;0.000295313;1.0030237;0.95413566;1.1887476;-2.8116375236929367;0.9987759074078326;6.750354078220596;1.8963063947865066;0.24559550697217958;0.819442604608644;0.7450775509520013;0.4458627161714237;0.8292682926829268;0.6097560975609756;0.3170731707317073;0.6150820168609885;-0.6150820168609885;-0.41065730211387175;0.41065730211387175;0.8333333333333335;0.9787418444257537;0.7297028677587984;5.523238692979065
9506;514.08105;3.7219727;4.7160645;7.335588;2.450157;7.362773;2.0116785;2.942019;0.28460217;8.732153;6.8307533;2.1178162;2.3946881;1.5122716;2.942019;0.28460217;8.732153;4.3331513;1.1414309;1.4206111;0.22319476;0.12375506;1.048548;0.00120727;0.000173342;1.026528;1.0983634;1.5240088;-3.344697494771821;0.17932025048912692;6.4878780088789485;1.709328490003088;0.3544096079164979;0.8359689800286344;0.7679038276532903;0.47562048572213017;0.8048780487804879;0.6585365853658537;0.34146341463414637;0.4853630165190146;-0.4853630165190146;-0.32451994993084743;0.32451994993084743;0.8333333333333335;0.9785954688240659;0.748053403930423;5.291880441101745
9507;437.23248;3.4170482;3.6796994;2.082473;2.934727;6.556776;0.87414825;3.150807;0.46685508;6.7411237;2.3050058;2.934727;0.8003845;1.9083005;3.150807;0.2612638;4.959212;2.3050058;1.1259466;0.7081596;0.83637947;0.2612638;1.0364894;0.000572531;0.0002217;1.0327052;1.0256007;0.39647207;-3.8579551907280085;-0.09355089557931251;7.2675886772058025;2.5060198204259336;0.5193993844671138;1.0418381275867488;0.6401812259582911;0.4541874380489579;0.7804878048780488;0.5853658536585366;0.21951219512195122;0.7426739016001784;-0.7426739016001784;-0.5238843055682127;0.5238843055682127;0.6190476190476191;0.9392785931905266;0.6117610042484488;5.959069156436065
9508;544.6121;1.8130134;6.899505;8.344784;3.6247132;7.5327225;2.452563;1.1774087;0.40566108;8.802968;3.1357138;2.3123367;0.5044288;0.5460026;1.1774087;0.40566108;3.5827355;3.1357138;0.9089897;0.5044288;0.9667878;0.21147153;1.0783302;0.000651704;0.000454911;0.97542757;1.038228;2.7032;;;;;;;;;;;;;;;;;;;
9509;414.64862;3.6119902;4.344678;5.614347;2.7342658;7.358494;1.4379086;6.6657367;0.31775734;7.694064;5.9214907;2.7342658;2.0635586;2.4246101;3.0774066;0.1619945;6.804947;5.225027;0.9576989;0.59406924;0.94263136;0.1619945;1.0198332;0.00063805;0.000152541;0.99247414;1.0513366;2.4296398;-3.826567857192262;-0.29054729471860696;6.280233703941742;1.7135009254899387;0.498000577310708;0.8971955902131812;0.7185853049196097;0.4838529595343758;0.8292682926829268;0.6341463414634146;0.36585365853658536;0.7169974437995581;-0.7169974437995581;-0.5035212988961357;0.5035212988961357;0.6190476190476191;0.9403795425189402;0.6747917343938226;5.161285517882508
9510;518.24;2.3325648;2.4318063;9.72944;2.6437938;8.514296;1.8856953;3.779619;0.31923255;8.623964;5.717391;2.2945864;1.162559;1.9568235;3.399498;0.23986775;8.623964;3.9982595;0.8647068;0.7647733;0.13230352;0.23726815;1.1072148;0.001314655;0.000343165;0.9398778;0.9652185;0.29072228;;;;;;;;;;;;;;;;;;;
9511;487.25186;2.3518877;5.2999735;4.588875;2.8936667;7.484202;2.3131714;2.9855673;0.23809467;4.193997;7.4249053;1.5456408;2.4672868;1.5849842;0.5067539;0.11862673;4.193997;2.1791098;1.1641843;0.7373134;0.4046027;0.11862673;1.0558459;0.000922373;0.00037827;1.0968237;0.94567895;2.7627256;;;;;;;;;;;;;;;;;;;
9512;450.0573;2.6799526;3.531563;8.844296;2.9909873;6.816906;2.437085;5.8295846;0.43867958;2.528715;7.286505;1.9796287;2.1188097;2.4224858;1.589192;0.32089642;2.528715;6.5750713;0.8276615;0.5999836;0.26003838;0.30580053;1.04603;0.000695085;7.23357e-05;0.95844024;0.9539083;1.002675;;;;;;;;;;;;;;;;;;;
9513;561.4778;4.4087076;7.5747476;4.6501055;2.5453377;9.424984;1.6732913;4.4621053;0.46013728;9.763281;9.176984;1.5405076;2.0088289;1.3077021;4.4621053;0.43119207;2.6427794;9.167888;1.1077319;1.3005359;0.6399526;0.22695614;1.0922472;0.000479292;9.15255e-05;0.9137608;0.92724293;1.2801775;-4.156464050707382;0.12735092067978826;7.273626090947584;2.420022863441062;0.6512731734460485;1.0981269778674694;0.6527269658246485;0.44360130179357704;0.8048780487804879;0.6097560975609756;0.2682926829268293;0.810236611016123;-0.810236611016123;-0.5669265217318538;0.5669265217318538;0.6190476190476191;0.9477504515614226;0.6218467951214027;5.974520835627057
9514;435.17853;1.9533833;1.328311;1.8818202;3.1998408;9.460203;2.4189951;6.750629;0.37346128;7.851854;8.053957;2.2805138;1.3962094;1.3302792;1.6117388;0.11122011;3.015106;4.782602;0.97548294;0.68575597;0.7281817;0.11122011;1.0416987;0.000734372;6.8262e-05;0.98937285;0.9864132;2.7580554;;;;;;;;;;;;;;;;;;;
9515;586.5964;2.0031667;8.66088;7.157473;2.0579906;4.6934156;1.6515666;5.4247327;0.49975;8.911452;4.600344;2.0579906;1.7538882;0.81537485;2.1496217;0.40651238;6.194833;4.600344;0.88332516;1.1077192;0.9674736;0.13131978;1.0465794;0.001114306;0.000457273;1.0023882;1.074018;2.409339;;;;;;;;;;;;;;;;;;;
9516;576.913;1.0293597;5.098251;2.564991;2.9722457;9.986638;1.0101401;6.814248;0.41309106;7.1439757;2.7861137;2.4022868;1.1614578;1.7656931;4.260771;0.37171662;7.1439757;2.7861137;0.8589876;1.1614578;0.8568201;0.37171662;1.0264281;0.000888323;8.83538e-05;1.0054961;0.97320896;0.4672947;-3.596214534196841;-0.3950301498097417;6.6842313567011615;2.5807972563238764;0.5767745345221948;1.0393282369562427;0.6659696912391369;0.4827439520896797;0.8292682926829268;0.6585365853658537;0.17073170731707318;0.8006691238098932;-0.8006691238098932;-0.572944151313626;0.572944151313626;0.6190476190476191;0.9388969480656971;0.6324929077095208;5.4991929140240545
9517;472.11752;1.6200274;1.0450889;8.178656;3.2980454;4.4774475;1.6031369;5.6886883;0.42915437;4.8864408;5.382059;2.564645;2.3492277;1.6442106;5.6886883;0.13397346;4.8864408;3.409226;1.1595644;0.5717128;0.16529097;0.13397346;1.0451682;0.000787354;0.000457775;0.97420394;1.0494375;1.4238325;-3.1338015458731956;0.7614831813323804;6.7416634244165925;2.195229761372474;0.33689426808644285;0.8817528844695204;0.7414183768243137;0.44501014901871233;0.8292682926829268;0.6585365853658537;0.3170731707317073;0.5156023235312033;-0.5143169231965707;-0.33550297512901556;0.3387164759655973;0.8333333333333335;0.9784626782906921;0.7267611787541868;5.500647431163332
9518;461.03058;4.914717;2.1135983;3.9472644;2.9325292;3.1658616;0.73635435;6.074539;0.3013876;5.8666615;2.5602236;2.9325292;0.62117964;1.1826957;6.074539;0.3013876;5.8666615;2.5602236;0.83505493;0.62117964;0.37376553;0.3013876;1.0661623;0.000819694;0.000391413;1.071859;1.0726506;1.2435983;-2.4038085569687593;0.41020851204868336;5.820837420699828;1.943906314051219;0.28883575329018685;0.8017154244959367;0.7356682460522332;0.47831568891898546;0.8292682926829268;0.6829268292682927;0.34146341463414637;0.5561039482905425;-0.5561039482905425;-0.38060033295593354;0.38060033295593354;0.9047619047619048;0.9743312882225565;0.7333430063968001;4.766728741863084
9519;427.49734;2.7354798;9.503509;7.783464;3.956525;2.7871497;1.9516702;3.795049;0.28802112;7.6183896;8.981263;1.6573217;1.4494044;1.0942614;1.06166;0.28802112;5.642633;8.981263;1.0096505;1.1866661;0.13960561;0.28802112;1.0763739;0.00123077;0.000318636;1.0732261;1.0198823;1.9344181;;;;;;;;;;;;;;;;;;;
9520;583.26556;1.7806587;5.786761;5.2811065;2.3100698;1.982137;0.96891123;1.6814349;0.24654786;6.9694805;7.6346936;2.292816;0.7497426;2.0202873;1.1050029;0.24654786;6.1629004;7.6346936;0.97162646;0.7497426;0.35247287;0.14045376;1.0150506;0.001175633;0.000169012;1.0369236;0.91517407;1.5500567;-3.7609277253561775;-0.06186265881149211;6.557220175078993;1.7304845172728847;0.4310287522327863;0.8583395298240306;0.7598884938497842;0.4716476441326633;0.8048780487804879;0.7073170731707317;0.2926829268292683;0.7007970460241186;-0.7007970460241186;-0.47369653875073664;0.47369653875073664;0.9047619047619048;0.9737545465675647;0.7528141859987527;5.381419677381014
9521;525.50635;4.862727;7.8937626;5.7867455;2.906105;4.2208385;1.3304526;4.1378756;0.2956214;2.2000659;8.891789;1.6170495;1.6594167;0.94747615;2.329281;0.27874544;2.2000659;3.0553598;0.8035381;1.4763029;0.11590395;0.13073805;1.1504588;0.00104287;0.000254736;0.9730572;1.0641716;2.041407;;;;;;;;;;;;;;;;;;;
9522;406.35672;1.1084715;8.933272;7.5851483;2.5835922;9.709644;1.253018;4.520932;0.33927953;7.2581134;2.3402083;1.712051;0.6089644;0.9423728;4.520932;0.25202888;6.134136;2.3402083;0.87074804;0.6089644;0.9282823;0.188933;1.1069571;0.000713759;0.000227745;1.0916917;1.0857848;1.9585241;;;;;;;;;;;;;;;;;;;
9523;502.1999;2.9366655;3.8147788;6.9520073;3.8064475;3.85299;0.9720171;2.6309297;0.3164857;5.436863;2.338466;2.247414;0.726329;0.9825948;2.6309297;0.29999393;5.436863;2.338466;0.9577532;0.726329;0.22667822;0.29999393;1.0376595;0.00048131;0.000273133;1.0369787;1.0154098;1.2516077;-2.700948819888403;0.4384834343530031;6.441179128398944;2.1195839083064243;0.2881692813150844;0.8656563083255611;0.7046523891604054;0.458091742886289;0.8048780487804879;0.6341463414634146;0.34146341463414637;0.5837036410840658;-0.5837036410840658;-0.39032597824178195;0.39032597824178195;0.8571428571428572;0.9771785601354207;0.7009390355435192;5.269764184177044
9524;417.1598;4.2184086;5.876945;6.944359;2.3592114;9.267941;1.9400189;2.4943175;0.18138763;8.412111;5.392651;2.3592114;1.9531603;1.8855222;2.4943175;0.15930706;7.5536065;4.385232;0.9561458;1.1332628;0.23457767;0.15493217;1.1996541;0.000959819;6.26996e-05;1.0377872;0.9049455;0.6769872;-3.335822910689328;0.22502394804325832;6.796062791952475;2.0664278829372336;0.3250530354238738;0.8465290902349268;0.7407213912761828;0.4759582746111505;0.8048780487804879;0.6585365853658537;0.34146341463414637;0.6776297748904074;-0.6776297748904074;-0.45612460971054547;0.45612460971054547;0.8571428571428572;0.9775382049778538;0.7299356843032618;5.569796326846564
9525;514.7501;4.091301;6.817948;6.896401;3.042852;1.8754128;1.1379516;3.4014711;0.27585864;8.737326;7.665227;1.6454662;1.2667102;1.3101418;3.4014711;0.16125055;8.737326;7.665227;1.0591685;0.93845546;0.48400176;0.16125055;1.0761164;0.000815889;0.000212924;1.0269471;1.0674;1.542427;;;;;;;;;;;;;;;;;;;
9526;501.79236;1.7568691;8.558424;6.225957;2.8486404;2.2325313;2.3836074;3.728738;0.29888302;7.365715;6.459709;1.5623802;1.4352474;2.1132185;3.728738;0.2787275;6.7721195;6.459709;1.1454961;0.97217065;0.48521435;0.11136257;1.0217632;0.001354646;0.000338642;0.9981298;0.9518493;1.4751304;-4.236949788708533;-0.06051952899960611;6.873255887944518;1.729768582694419;0.518654806952616;0.9186772632640191;0.7577975372053914;0.4665603907300622;0.8048780487804879;0.7317073170731707;0.2682926829268293;0.7067510009297991;-0.7067510009297991;-0.48381736486310856;0.48381736486310856;0.8095238095238096;0.9684284051414347;0.7361939117963044;5.636421557120856
9527;416.5692;3.8311586;4.7228136;8.245317;3.8344517;2.3840985;0.51330316;5.0374446;0.3163145;5.1836395;2.4254496;2.6454735;1.4755315;2.1278112;5.0374446;0.3163145;5.1836395;2.4254496;1.1372372;0.97130495;0.94241977;0.3163145;1.089157;0.000745643;9.78244e-05;1.059909;0.9479919;1.4143221;;;;;;;;;;;;;;;;;;;
9528;563.1721;3.4891543;9.56095;3.6301827;3.1152074;5.9004364;1.4068987;2.8967795;0.12221193;8.224978;5.4316835;2.5839617;2.3822842;2.2685134;2.8967795;0.12221193;2.1785793;5.4316835;0.95668435;1.1470363;0.85669875;0.12221193;1.030412;0.000817211;5.81697e-05;0.9235249;0.9185166;1.1858099;-3.550377234304136;0.21895761863515872;6.801737114015321;1.8956376387484113;0.4092879399870078;0.874304685192812;0.7367137243744296;0.45692321704721484;0.8292682926829268;0.6829268292682927;0.34146341463414637;0.8108523300404863;-0.8108523300404863;-0.5690094161003695;0.5690094161003695;0.6190476190476191;0.9440380859675908;0.6893655617986778;5.59525569245004
9529;452.46344;3.7011049;6.424798;2.552232;2.9313173;9.9261465;1.4286056;1.449177;0.39177808;9.5734215;5.806391;2.905309;1.3503453;0.6844036;1.449177;0.39177808;7.37319;3.2338543;1.1583785;0.8830198;0.6994288;0.25728655;1.0346038;0.000998963;2.16872e-05;0.9968327;1.092114;2.369017;-4.249430336871761;-0.18318550063807493;6.636044132255753;1.931170802424333;0.5883854240904515;0.9647141899049415;0.7299098399710765;0.47134031466012594;0.8536585365853658;0.7073170731707317;0.3902439024390244;0.6544746145382659;-0.6544746145382659;-0.4639712496342333;0.4639712496342333;0.6190476190476191;0.9471684910645508;0.6838957723763743;5.437521692917491
9530;508.29688;2.0644193;8.852238;7.5899563;3.1731498;2.7567074;1.6690443;3.164838;0.4873097;3.6047158;8.573703;1.5623854;0.7215286;1.5182627;3.164838;0.42820075;3.6047158;5.3592257;1.1870444;0.7215286;0.5795198;0.25052342;1.0189987;0.001053001;0.000110381;0.99910563;1.037513;2.7976294;-4.189232878801783;-0.014996728879424381;6.718717424007547;2.090358228242451;0.6541756710093882;1.0162168113288934;0.7149266089799049;0.4395355932484634;0.8536585365853658;0.6585365853658537;0.34146341463414637;0.6577883401640088;-0.6577883401640088;-0.46722896263845226;0.46722896263845226;0.7380952380952381;0.9655392099083754;0.6905245661360394;5.504504335404343
9531;527.8078;4.2429376;1.6585581;5.8124413;3.4228365;3.937654;0.7399487;2.4471507;0.17536098;8.579537;7.1053658;2.5529473;1.7280946;1.5110034;2.4471507;0.17536098;5.4599934;4.869047;1.1985635;1.3507413;0.6522989;0.17536098;1.1067705;0.000955938;0.000234291;1.0591024;1.056981;0.46522844;-3.5184198215888145;0.3785342825203202;6.997191342847378;2.0577615134801306;0.33895791376894224;0.8710677295863566;0.7454260437260667;0.4607754478347045;0.8048780487804879;0.7073170731707317;0.2682926829268293;0.6342007180622105;-0.6342007180622105;-0.443340652538743;0.443340652538743;0.6190476190476191;0.9614419472089555;0.6963695832382292;5.72467550590667
9532;592.4609;3.23695;5.1164155;9.095566;2.0639715;8.665458;2.221632;5.0193706;0.4468743;2.3429015;6.247392;2.0639715;1.2043651;0.75385624;1.914907;0.18294896;2.3429015;6.247392;1.0458556;1.1025277;0.31199077;0.18294896;1.168891;0.000855128;0.000330903;1.0339978;1.0485753;0.5655085;-2.576613048817692;0.8478619473281412;6.789436771105703;2.1802007636451606;0.36872497177843905;0.9325662687144428;0.7020386933549142;0.4306324362960546;0.7804878048780488;0.6097560975609756;0.2682926829268293;0.5468374962957259;-0.5468374962957259;-0.3770978209061857;0.3770978209061857;0.8571428571428572;0.9781015251615401;0.6988378291116537;5.5439530899156795
9533;498.76233;3.9003122;2.5304422;9.682277;2.4935267;5.7340045;0.9441378;3.4508877;0.18185475;3.9410493;7.5128493;2.4935267;0.98853034;0.9355195;3.4508877;0.18185475;2.2023468;4.8293295;1.1051838;0.9451983;0.21617915;0.18185475;1.1914072;0.00090555;7.80067e-05;1.047704;0.9695515;2.7239032;-3.2558131108934525;0.34877321048017507;6.830392077266795;1.7586923246583979;0.32846354214378726;0.8516640227289793;0.750653435337049;0.43172802425625495;0.8536585365853658;0.6097560975609756;0.36585365853658536;0.6007494352361161;-0.6007494352361161;-0.40428593150577785;0.40428593150577785;0.8333333333333335;0.9787750640551044;0.7341854414801112;5.585334718624069
9534;583.46313;4.758294;9.198136;8.790919;2.4714506;4.0379977;1.2657133;4.792534;0.1211698;9.165245;6.662783;1.9683602;1.4900044;1.3762084;3.1251173;0.1211698;2.1326053;5.6785946;0.8552034;1.2009835;0.54930925;0.1211698;1.0548966;0.000568067;3.31635e-05;0.92062587;1.045831;0.67094237;-1.8159878385739132;1.281209617295417;6.187762006397698;2.408928190484346;0.11668241006661033;0.7662181342488356;0.732531811085644;0.4666607525645171;0.8292682926829268;0.6097560975609756;0.2926829268292683;0.6000294298197824;-0.6000294298197824;-0.41099375728951404;0.41099375728951404;0.8095238095238096;0.9692141484905711;0.7158822496216055;5.068597601977723
9535;470.97147;4.421989;3.0383847;5.8827863;2.8311594;4.7466927;1.6291192;3.3442106;0.39786872;2.5008287;6.176724;2.6982348;1.2825743;1.8696662;3.3442106;0.36120573;2.5008287;5.6853027;1.0146532;0.95186627;0.8228471;0.20934306;1.0411272;0.000812741;0.00037286;1.0021298;0.9200238;0.5712755;;;;;;;;;;;;;;;;;;;
9536;571.4874;4.1293497;7.388119;7.7625375;3.1527402;7.5891876;0.5094569;4.730664;0.44436088;2.7809346;9.960338;2.7030475;1.8222324;2.1155672;4.730664;0.44436088;2.7809346;2.1044033;0.83401173;1.135274;0.13410403;0.37985903;1.0351187;0.00060388;3.28402e-05;1.064813;0.9859025;1.4297433;-2.5209544147407232;0.4477181303245459;6.273613074021567;2.3928558533326907;0.46690505849608627;0.9817339325429539;0.6650984593039732;0.43726592935298864;0.8048780487804879;0.5365853658536586;0.2926829268292683;0.5989971560774965;-0.5989971560774965;-0.41355687104754946;0.41355687104754946;0.9047619047619048;0.9797020577697527;0.6766104327364342;5.137453201637338
9537;447.16525;2.158595;1.4721113;3.9424312;3.8317788;4.1976156;1.7451963;1.0236291;0.43766716;3.799646;2.6938653;1.6380402;1.1704499;1.0242245;1.0236291;0.34354064;3.799646;2.6938653;0.8635968;0.8591709;0.40114653;0.34354064;1.128045;0.000537136;0.000336321;0.979082;0.9869725;1.9825206;;;;;;;;;;;;;;;;;;;
9538;541.496;1.2163324;2.7276862;1.0343292;3.1315403;6.9271398;0.9068259;4.862933;0.1352326;6.4025846;8.908383;3.1315403;2.3874154;1.2243037;4.0386314;0.1352326;4.3735394;8.398027;1.0576793;1.2304481;0.8830036;0.1352326;1.0361654;0.000626235;0.000396938;0.90286815;1.083131;2.8918269;-3.591764695335423;0.18310596263282264;6.457059717888112;1.4883901566706186;0.3987630172774413;0.8551836023896782;0.7194564230004917;0.46391213161246436;0.8292682926829268;0.6585365853658537;0.36585365853658536;0.6610853448200527;-0.6610853448200527;-0.46661187356490075;0.46661187356490075;0.6190476190476191;0.9449394723008113;0.675492045007865;5.294669239058295
9539;417.7224;3.2985778;3.8106575;8.002275;2.3629098;8.188362;2.0209293;1.3261797;0.10266751;6.4591346;5.683283;2.3629098;0.6336953;2.0592036;1.3261797;0.10266751;4.322826;5.683283;0.96790177;0.5594271;0.54149395;0.10266751;1.1982311;0.000786904;0.00019039;1.0336621;1.0433059;2.5831637;-2.9773790525445696;0.3676575215898197;6.09663306919934;1.5986571788086223;0.26085966720201575;0.760431905361973;0.7699812716916511;0.46945124359103224;0.8780487804878049;0.7317073170731707;0.3902439024390244;0.5941147714955566;-0.5941147714955566;-0.403030510859564;0.403030510859564;0.8095238095238096;0.9697498072072587;0.7459886787362386;4.994409294296812
9540;597.2101;1.1380522;8.015047;8.011631;3.051713;1.4175942;1.075151;5.9756856;0.45483702;5.6476026;6.3234987;3.051713;1.2682669;2.295428;3.025871;0.10745046;5.6476026;4.806356;0.8831323;0.5344745;0.55893147;0.10745046;1.1158817;0.000504604;0.000365976;0.97886425;0.9448864;1.8055444;;;;;;;;;;;;;;;;;;;
9541;590.7873;3.856759;3.1856177;0.97315013;2.8571484;7.72379;1.7029885;6.9127913;0.20313273;9.548944;7.6539736;1.5287861;1.2313935;2.1209705;6.9127913;0.20313273;3.7677426;7.622228;0.9901359;1.2113458;0.6517301;0.20313273;1.1411606;0.001107579;0.000190763;1.0952961;0.9820444;0.9652925;-3.289505820136243;0.4451930815134517;6.5042041981445635;1.793074996260998;0.40257283803773414;0.864748962642496;0.7504791889500163;0.4630965733699988;0.8292682926829268;0.7073170731707317;0.2682926829268293;0.7176119128914312;-0.7176119128914312;-0.5034738496392541;0.5034738496392541;0.6190476190476191;0.9550438606993632;0.7004319156731691;5.341436616216835
