[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1_1;-7_1_1;-6_1_1;-5_1_1;-7_2_1;-5_2_1;-4_2_1;1-3_2_1;1.8-3_2_1;3-3_2_1;4-3_2_1;-7_3_1;-5_3_1;-4_3_1;1-3_3_1;1.8-3_3_1;3-3_3_1;4-3_3_1;-7_4_1;-5_4_1;-4_4_1;1.8-3_4_1;-8_1_2;-7_1_2;-6_1_2;-5_1_2;-7_2_2;-5_2_2;-4_2_2;1-3_2_2;1.8-3_2_2;3-3_2_2;4-3_2_2;-7_3_2;-5_3_2;-4_3_2;1-3_3_2;1.8-3_3_2;3-3_3_2;4-3_3_2;-7_4_2;-5_4_2;-4_4_2;1.8-3_4_2;rch;offset;complete
406.44675;351.50232;227.6838;87.74932;612.0933;50.546425;0.6147008;0.45451355;1.7493768;0.18140952;0.9337167;262.5488;50.546425;9.063383;0.45451355;1.7493768;0.18140952;0.9337167;79.76321;50.546425;0.08366883;1.1001873;807.7315;891.0897;379.41446;20.954275;379.51755;55.771507;0.7702642;0.5092772;1.247467;1.9427463;1.2756208;379.51755;48.663067;0.51655245;0.5092772;0.085794106;0.83807987;1.2756208;12.945322;48.663067;7.9192166;0.085794106;1.088464;0.0;0
536.56726;168.66975;536.15753;7.685864;489.78824;96.53822;5.001834;0.4270033;1.9137976;1.7302297;1.984347;326.19897;68.29848;3.1142998;0.4270033;1.9038321;0.9062931;1.6217587;88.6008;68.29848;5.1702304;0.5646914;144.84738;394.87265;877.1131;9.591986;139.55707;29.739923;7.2883186;1.8311859;1.5158342;1.2150334;0.7234938;139.55707;22.657663;1.0705265;1.8311859;0.31300026;0.06977269;0.6724077;56.269405;22.657663;4.2355924;0.31300026;1.1154282;0.0;0
195.36656;669.25555;582.45776;97.98383;795.4185;90.57977;4.1419153;1.5615011;1.9783213;1.1453785;1.1598485;208.85936;1.0353847;3.828007;0.20311597;0.057307307;1.1453785;1.1598485;49.688896;1.0353847;7.8922596;0.057307307;815.42993;667.22766;797.98193;64.507065;105.29161;96.760155;1.8652463;1.3112874;0.39207286;1.5662346;0.4539239;105.29161;24.369549;1.7259824;0.61727124;0.39207286;0.67588603;0.4539239;36.648094;24.369549;7.8433704;0.39207286;1.1110128;0.0;0
988.71783;505.86005;344.45837;3.441746;997.34283;79.25094;0.33196825;1.1880565;0.26629606;1.930931;0.1298495;939.91437;9.624534;7.8734946;1.1880565;0.26629606;1.6439186;0.1298495;59.769066;9.624534;3.09407;0.26629606;923.1735;588.4402;104.9082;74.46835;596.48785;29.610662;8.234561;0.4506844;1.9392344;1.8588549;0.1870677;11.129823;29.610662;0.92033374;0.32320014;0.014948367;1.4743692;0.1870677;3.706231;29.610662;2.755691;0.014948367;0.94595385;0.0;0
820.1248;543.83826;279.39713;20.888826;746.86365;60.844917;7.2155247;0.8145568;0.9785278;1.0376234;0.23003161;355.1786;60.844917;2.1719227;0.8145568;0.20486161;1.0376234;0.23003161;88.76599;57.850307;1.7912929;0.20486161;62.25329;913.66785;405.79218;8.299494;203.46199;66.04473;0.20789155;0.37742618;1.16763;0.85664195;1.9098268;203.46199;10.727879;1.6869594;0.22748825;1.16763;0.85664195;1.0420189;91.698685;10.727879;8.772271;0.11040739;1.1034805;0.0;0
744.1985;829.1187;159.51535;70.859955;866.27954;88.07972;6.4470677;1.7267139;1.8786954;1.1868536;1.0307472;523.4749;9.065134;2.0868468;1.2600237;1.41939;1.1868536;1.0307472;45.266506;9.065134;1.4047793;0.27863804;866.09827;850.5001;599.2603;68.44935;753.1271;37.956726;8.210997;0.36921075;0.13063331;1.9916742;1.7831813;469.99792;37.956726;8.447619;0.23594102;0.13063331;0.8817021;1.7831813;54.474323;37.956726;3.4532812;0.13063331;0.92297834;0.0;0
474.07172;343.17825;148.14822;8.58753;507.60916;55.54288;0.7472837;1.1692313;1.5202836;1.9942464;1.8444109;338.06772;55.54288;8.074686;1.1692313;0.4358271;0.48530453;1.2245493;43.783375;55.54288;5.935045;0.4358271;883.49506;772.96906;909.98346;84.45279;656.21545;58.052994;0.9565088;0.6248298;0.80688316;1.486768;1.4413905;656.21545;58.052994;3.4922452;0.21493903;0.80688316;1.2913536;1.4413905;67.62955;58.052994;3.708962;0.80688316;0.9653774;0.0;0
161.34836;670.4238;714.3465;26.291058;379.862;20.799412;7.1031356;1.8413324;0.12980048;1.4346244;0.20597678;144.98723;20.799412;5.335446;0.43207937;0.12980048;1.3298542;0.20597678;85.00905;20.799412;5.14429;0.12980048;104.505745;569.8457;440.39267;61.874794;566.2739;5.5054393;8.941412;0.91271853;0.04549933;1.9767808;0.85189056;566.2739;5.5054393;5.760263;0.16393794;0.04549933;1.4839787;0.85189056;65.44433;5.5054393;2.263517;0.04549933;1.0254107;0.0;0
921.4592;372.52954;229.42163;15.48227;646.84686;92.52543;0.8373947;0.742619;1.7419058;0.7264597;1.1477133;430.80002;92.52543;2.5732944;0.6970506;1.4893395;0.7264597;0.22553521;88.57623;66.3714;3.7972991;0.6549553;622.30164;519.3573;787.7034;64.59012;768.0786;9.625308;2.8947713;1.7415627;0.45912975;0.9350077;1.1624883;486.63794;8.55479;8.1431675;0.6950219;0.19222066;0.7820927;0.8249444;91.65437;8.55479;0.7106143;0.19222066;0.7569153;0.0;0
347.9732;52.296658;126.79725;72.384796;751.92426;50.26877;5.18139;0.89371026;1.6787057;1.6573126;1.6238935;129.36044;19.85745;1.585803;0.37096277;1.4074569;0.59713846;0.699827;78.458374;19.85745;9.085179;1.4074569;818.6197;354.00397;922.0355;64.58103;226.3496;22.838778;8.520293;1.8732352;0.8550307;1.6089015;0.8777848;226.3496;22.838778;4.2578716;0.5352821;0.8550307;0.5141533;0.8777848;11.367174;5.626009;6.5643253;0.6532184;1.1901864;0.0;0
59.60562;384.23495;998.883;57.935448;235.25859;90.784035;6.2262464;0.15786399;1.5625343;0.5980323;1.9663571;156.68222;90.784035;7.9170856;0.15786399;0.44518244;0.5980323;1.3245423;52.091343;23.55314;7.33343;0.44397745;23.371204;350.95248;713.6418;68.72684;963.8636;7.8012986;2.7936409;0.4948471;1.3721701;1.5967818;1.8579607;585.68317;7.8012986;4.242018;0.4948471;1.1886795;0.60071194;1.1835815;95.200134;7.8012986;2.2942924;1.1886795;0.79502344;0.0;0
348.97964;950.5341;267.31732;6.5414133;508.3536;39.37527;4.9948654;0.74170196;0.8295557;1.0549006;1.816923;493.19662;39.37527;2.047147;0.33903632;0.48429486;0.21225531;1.5976176;47.081554;39.37527;5.380006;0.48429486;311.7873;174.40268;609.4438;77.39225;762.126;57.17838;9.289713;1.208348;1.9928861;1.6053684;0.7001691;476.85007;57.17838;6.5016794;0.7235349;1.5964545;1.6053684;0.49602947;15.089952;10.227825;9.413056;0.6584388;1.0990366;0.0;0
796.51245;488.42987;897.0878;46.06741;122.653076;33.63886;7.4765844;0.3676314;1.2682664;0.48351625;0.22102733;98.50113;33.63886;4.916313;0.33605033;1.1156267;0.30144987;0.22102733;20.627493;11.3288965;7.7944455;1.1156267;986.9743;358.41608;69.93225;62.22782;454.85703;64.28841;4.6947384;0.4269285;0.32738876;0.54049766;1.0470375;454.85703;7.9898214;7.7994056;0.4269285;0.32738876;0.54049766;0.29181966;76.898125;2.9722717;6.2536745;0.32738876;0.86887974;0.0;0
626.4816;117.14813;613.0941;20.929443;224.18929;76.622536;3.8618104;0.07533589;1.4346868;1.9894189;0.16283554;149.31006;21.12873;1.9085873;0.07129397;0.32961544;0.80258024;0.16283554;39.00965;21.12873;3.8743331;0.32961544;224.73221;781.75635;508.17694;40.589954;710.85345;27.772076;2.986574;0.4603543;0.9759709;0.69603074;0.86272734;429.8879;27.772076;8.010735;0.4603543;0.1204617;0.69603074;0.5357205;30.988512;27.772076;4.5131207;0.1204617;0.9777158;0.0;0
753.3302;690.94855;717.9195;96.77309;883.0403;63.481102;2.1374261;0.5189662;0.7993329;1.8697008;0.4184736;85.81327;13.389779;3.762888;0.5189662;0.6418736;1.0426908;0.4184736;30.900196;13.389779;4.7968345;0.6418736;171.72313;566.9347;313.84167;31.62027;624.4749;40.053524;0.723842;0.37814268;1.3996563;1.187124;1.432381;624.4749;22.6306;9.044808;0.37814268;1.0422251;1.187124;0.68572485;19.508009;22.6306;8.774577;0.08499463;1.0859952;0.0;0
795.69904;963.74554;565.3097;10.881003;153.28467;44.028522;4.869216;0.986347;1.5701605;1.7489878;0.5669788;102.08759;23.394714;0.8481253;0.61126214;1.5701605;0.8625959;0.5669788;26.744022;23.394714;8.729662;0.36064753;985.5357;483.56412;106.70276;40.370422;358.96487;28.178589;4.093054;1.3665608;0.82055575;1.5513813;0.5984772;131.22137;28.178589;2.3860688;1.3665608;0.82055575;0.47493562;0.5984772;52.89237;28.178589;3.0484922;0.82055575;1.2431524;0.0;0
219.83507;908.8658;189.00308;59.84571;813.23474;87.87105;3.428947;0.50224197;0.5538425;0.8082726;1.7329515;459.08472;74.75717;0.111691006;0.50224197;0.5538425;0.083925284;0.7429734;77.558266;31.550064;8.359285;0.5538425;251.18008;833.56934;242.60379;27.428873;380.54666;94.020584;3.0897052;1.2032708;1.2415578;1.5943575;1.7056568;369.9629;56.66526;5.0134296;0.2533832;0.74743235;0.8788695;0.2856551;24.739168;23.791592;1.2108452;0.4508423;1.236973;0.0;0
924.5455;576.2412;848.58105;48.236538;378.86978;51.706005;1.5212507;0.22708632;0.37543198;1.4597688;1.2939723;252.32727;0.16415584;5.77056;0.22708632;0.37543198;1.4597688;0.2884645;69.410225;0.16415584;6.5326056;0.37543198;663.3878;669.7965;651.594;72.89091;255.40053;79.999374;3.4893675;1.8459749;0.39029866;1.098149;0.45930082;255.40053;79.95575;6.59118;1.0506158;0.39029866;0.31828132;0.45930082;53.02294;71.42918;3.0883265;0.0711816;0.94840825;0.0;0
443.6097;382.51794;829.69305;57.85064;666.88617;1.3778336;4.7161236;0.9085527;1.7192097;0.5289578;1.8850262;321.43222;1.3778336;5.6964173;0.9085527;1.7164267;0.5289578;1.7436687;16.15652;1.3778336;4.325457;1.6058561;771.2743;429.8173;30.30789;14.472201;294.0623;0.5007334;9.85512;1.2140791;0.43659833;1.1108208;1.4499813;294.0623;0.5007334;9.255471;0.37236845;0.43659833;1.1108208;1.4499813;88.81731;0.5007334;7.8264375;0.43659833;0.7530927;0.0;0
642.62354;584.8709;356.1886;95.65363;911.2231;69.35107;2.0222898;0.30421618;0.6852491;0.78609955;0.8435073;455.41797;10.329856;1.9057475;0.30421618;0.6852491;0.78609955;0.8006882;24.679026;7.4973536;7.6432815;0.6852491;16.728203;169.79268;192.7547;93.88591;631.4344;52.809593;1.4283271;0.5341392;1.3531393;0.34107405;1.08178;631.4344;52.809593;0.5756598;0.5341392;0.29507306;0.15090483;0.09507286;65.25703;25.46625;5.3453636;0.29507306;1.0039517;0.0;0
12.285685;817.7717;766.2122;34.19406;783.0897;6.4093513;4.708259;0.18112649;0.1229758;1.6110212;0.82615155;521.5378;6.4093513;1.9816585;0.18112649;0.1229758;0.48262212;0.82615155;42.333965;6.4093513;7.445154;0.1229758;537.5223;960.83856;644.31024;34.065548;454.23895;43.728645;3.7518668;0.43530566;1.271713;1.7670889;0.97357947;163.13504;37.615158;4.1144667;0.43530566;0.9357226;0.2288642;0.40704823;67.689514;37.615158;5.0885606;0.9357226;1.1070443;0.0;0
993.4348;862.62494;547.60986;74.901764;827.6817;48.162117;5.929355;1.9207635;1.6670676;0.12225198;0.5664328;524.9541;30.283855;7.7338204;1.235666;1.5428022;0.12225198;0.17697997;49.507324;21.246847;3.905301;0.4635987;66.0076;238.0773;450.90344;25.793823;925.61786;55.33929;1.356862;1.4620336;0.5166291;1.4256986;1.4721217;24.295088;55.33929;0.12658048;1.4620336;0.5166291;1.1042192;0.9307385;8.090264;55.33929;0.6371954;0.5166291;1.2470194;0.0;0
288.08743;820.65546;909.9587;44.801903;268.53757;19.288744;7.824154;0.95715296;1.6000412;0.108505554;0.8806608;178.84602;19.288744;4.4718075;0.27335453;0.4324008;0.108505554;0.8806608;86.504074;19.288744;3.4117362;0.058957662;892.2144;746.41626;486.6442;96.5731;105.58787;64.221436;8.548149;0.60140544;1.0219303;0.92247367;1.8594393;105.58787;64.221436;1.2013124;0.24769714;0.94022405;0.42484894;1.6974156;31.435808;64.221436;3.0017407;0.94022405;0.7982077;0.0;0
71.442474;460.9216;804.79614;66.110085;368.05786;24.27415;8.533128;1.6066314;1.606757;1.3255442;1.5839257;66.81722;24.27415;6.0441794;0.05228565;0.22080556;0.05083439;1.5839257;13.509031;10.882526;8.212433;0.22080556;205.68504;30.787762;194.34895;15.876824;475.0764;18.396143;2.4740558;0.17976291;1.159195;1.7260895;0.9335622;475.0764;18.396143;8.166505;0.17976291;0.60688084;0.12453132;0.9335622;99.62181;18.396143;1.8223349;0.5474878;1.0444553;0.0;0
463.6794;127.66941;50.58581;36.62919;735.4641;97.983536;6.6849513;0.34986028;0.6883584;1.5514504;1.3964307;489.8191;91.07749;2.8059337;0.34986028;0.585771;1.2226241;0.5791712;30.146523;27.001148;8.480627;0.585771;809.822;781.94324;29.764637;80.47308;309.858;0.4224979;8.405422;0.39209485;1.4926417;1.9204834;0.51737964;309.858;0.4224979;3.8352249;0.39209485;0.41526222;0.35493737;0.51737964;67.63395;0.4224979;0.21222907;0.41526222;1.1037312;0.0;0
137.73976;573.4817;880.4832;22.789509;779.4622;11.4365835;8.936486;0.92848426;1.2104657;0.77325004;1.5815662;533.11926;11.4365835;5.865502;0.92848426;0.63906324;0.073047236;0.08230254;89.71039;11.4365835;1.5191839;0.51969165;21.945312;713.3702;504.56317;22.440329;478.09903;63.259346;1.692168;0.15220624;0.057936314;0.5355018;0.44929856;478.09903;63.259346;2.9007714;0.15220624;0.057936314;0.5355018;0.44929856;31.298042;57.399197;1.2911808;0.057936314;1.0071422;0.0;0
160.80344;164.86453;968.88074;8.453275;792.15173;75.79495;5.582314;0.18895;0.03769189;1.3526059;1.6630838;528.6547;21.878027;4.1881757;0.18895;0.03769189;0.11717513;0.8083966;43.299854;21.878027;8.101371;0.03769189;395.7512;642.28094;485.7244;74.144646;650.1234;36.330925;7.4565544;0.6750846;1.1137046;0.5186722;0.082690924;650.1234;36.330925;4.75903;0.6750846;1.1137046;0.5186722;0.082690924;70.943016;30.976707;0.060590394;0.6003979;1.0248406;0.0;0
635.95996;70.34875;744.7346;10.26495;742.7069;63.78077;7.1072183;0.82948345;0.0145477615;1.8069297;0.018538807;259.8274;63.78077;2.7501824;0.82948345;0.0145477615;1.3262405;0.018538807;30.109528;52.948875;4.8098955;0.0145477615;880.36536;237.67233;912.6227;53.042027;411.26956;15.337283;7.165223;0.85310584;0.24148846;1.5312566;0.37201717;411.26956;14.790896;6.853791;0.85310584;0.24148846;0.80481225;0.37201717;40.73448;14.790896;9.477088;0.24148846;0.9936144;0.0;0
398.9981;503.68115;128.7144;95.94709;239.30638;19.584766;7.7059226;1.6545355;0.52594006;0.20897065;0.48219943;86.50682;19.584766;5.5412245;1.6545355;0.118104056;0.20897065;0.48219943;62.459305;10.079926;4.4051423;0.118104056;936.2526;897.23627;51.6178;39.8519;471.46518;43.09915;2.8361678;1.2272542;0.5276267;1.2812327;1.6955036;283.28918;43.09915;6.159453;1.1055768;0.5276267;1.2812327;1.3456002;58.42045;33.57207;4.461679;0.5276267;1.2397485;0.0;0
922.6339;658.8197;809.3021;78.86681;296.19577;93.54026;8.250211;1.7865678;1.0553623;1.6627271;1.3119632;197.26639;61.1411;0.70148915;1.7865678;1.0553623;1.6627271;0.09732315;96.497025;16.0462;3.3344765;1.0553623;843.8359;361.10178;195.79471;70.33204;706.82874;28.26713;7.7601867;0.030299257;0.121975996;0.5912862;0.6678874;706.82874;2.1476023;1.6927167;0.030299257;0.121975996;0.20544805;0.6678874;94.365395;2.1476023;7.9477882;0.121975996;0.9194554;0.0;0
325.96494;855.60583;651.01416;24.571428;942.6206;20.221504;7.520996;1.0428221;1.2046276;1.1676631;0.8979741;820.30884;20.221504;1.2756077;1.0428221;1.2046276;0.9114882;0.24064945;94.07281;11.176371;3.7088711;0.55436355;892.3168;278.35748;226.63046;38.994236;456.03696;19.042473;9.188863;1.1106;1.4360566;0.72212785;1.5065556;273.36346;19.042473;0.06812151;0.3162832;1.4360566;0.62852716;1.5065556;89.31859;19.042473;4.035399;0.46883315;0.84164697;0.0;0
728.91833;785.0072;345.43805;52.961807;558.3218;51.60691;9.025117;0.57994056;0.27546674;0.8504876;0.24373049;551.5663;51.60691;4.4392776;0.57994056;0.27546674;0.8504876;0.24373049;57.303207;19.396776;7.961266;0.27546674;375.20215;151.79184;135.27449;38.33656;251.78165;99.07307;0.5151909;0.6178515;0.13234432;0.600789;1.1975785;251.78165;16.924501;6.7276073;0.6178515;0.13234432;0.600789;0.20047708;15.882937;5.2601504;0.2756193;0.13234432;1.0398918;0.0;0
466.48843;858.6681;885.19025;71.45185;756.9059;79.07314;4.7338195;1.4696037;1.7366494;0.112906836;0.13893354;270.98044;25.656525;3.0856605;1.2049032;0.95287293;0.05109577;0.13893354;19.341793;23.6021;6.458263;0.763332;710.1838;556.92096;712.8873;51.728016;997.22833;15.378644;0.7497428;1.7754014;0.43759423;1.0112606;1.5225636;566.9476;15.378644;4.6110635;0.097720936;0.43759423;1.0112606;1.5225636;87.81865;15.378644;3.000821;0.43759423;0.92162144;0.0;0
663.3518;762.4681;569.911;35.318535;603.20374;76.38076;9.535286;1.2814674;1.9195088;0.7743096;1.8872666;597.1622;12.627932;8.070762;0.94295675;0.97463214;0.7743096;0.077465594;23.19629;12.627932;3.914122;0.97463214;263.5425;783.1003;317.20276;70.33632;970.887;54.910168;5.659949;1.3149825;0.11805475;0.0180823;0.65778804;283.89554;25.167969;0.982984;0.16413695;0.11805475;0.0180823;0.65778804;99.569695;25.167969;9.3028755;0.11805475;1.041539;0.0;0
603.6984;706.20703;854.3987;44.054806;925.25684;32.03883;4.008863;0.94624835;0.24723218;1.5898407;1.6984154;357.7851;32.03883;1.9740994;0.101117946;0.24723218;0.44682;0.5155436;38.226;32.03883;6.722696;0.1574229;904.1917;193.8556;837.32996;99.796364;795.15314;81.04736;0.7023462;1.1147879;1.8164668;1.1011515;1.7976643;24.344336;58.220024;0.39600286;0.43622857;0.22211543;1.1011515;0.5582948;8.106664;10.288865;6.359939;0.22211543;1.1559415;0.0;0
478.05612;20.036194;673.4126;71.866356;870.094;83.943306;0.71120256;0.95597345;1.6494771;1.088509;0.64490217;231.45508;31.294027;1.3488626;0.95597345;0.77025384;0.3869612;0.64490217;87.50404;3.22181;4.7324347;0.5510449;64.12314;495.17;359.16614;90.43732;309.3286;56.587727;1.3949699;0.7618601;0.6697006;1.6186547;0.56638986;306.05734;56.587727;5.4521604;0.7618601;0.6697006;1.2157812;0.56638986;95.11785;56.587727;8.9998045;0.6697006;0.75669694;0.0;0
950.5605;629.8413;295.63095;22.822685;268.76105;96.213455;1.8293338;0.99149626;1.2323334;0.36085284;1.2821933;178.99486;62.22906;0.6763425;0.79567164;0.330778;0.36085284;0.56910604;81.92693;62.22906;4.7610373;0.021613844;643.2871;895.1934;496.4352;93.01434;135.7214;97.655464;4.2666044;0.9650604;1.75921;0.013537181;0.6118471;135.7214;42.510212;5.4374056;0.8485498;1.4491795;0.013537181;0.6118471;83.25681;35.4151;2.1739738;0.71436393;0.7524188;0.0;0
349.2865;129.277;975.2685;52.6818;885.86237;47.454582;5.587076;0.6850921;1.0097727;0.4721208;0.30204564;175.5783;47.454582;8.167866;0.20302534;1.0097727;0.4721208;0.30204564;97.871895;47.454582;9.47546;0.99693644;340.25174;729.5137;703.5155;89.91253;785.71484;7.088187;4.8035045;0.015694182;1.0625662;1.8107177;1.5430152;535.8494;7.088187;3.3678498;0.015694182;1.0625662;0.18354762;0.98271763;99.675;7.088187;4.356208;0.5379293;0.9163478;0.0;0
185.46315;68.08046;575.2955;21.087809;307.03897;65.2663;0.1557332;1.0427519;0.9832364;1.696765;0.27859566;204.48796;8.184114;8.603372;1.0427519;0.6854648;1.2525756;0.27859566;55.558186;8.184114;5.101434;0.6854648;347.05817;255.51192;893.13556;54.02346;839.47375;38.686546;8.240698;1.3697265;1.0700352;0.44561008;0.45857498;739.71265;38.686546;8.052028;0.7294095;1.056081;0.2800701;0.45857498;49.338688;28.994581;8.927906;1.056081;0.9456583;0.0;0
681.3131;164.84804;521.5877;0.40745234;446.57065;36.514957;1.5823675;0.12417407;1.502172;0.8714861;0.6739399;297.41605;29.268463;9.012443;0.12417407;0.92926687;0.71349704;0.6739399;62.21068;29.268463;7.204406;0.92926687;709.81085;409.08545;78.01467;50.23861;547.4598;10.406345;0.91276765;1.9031367;0.19641227;0.11668325;1.538369;530.3098;10.406345;2.148308;1.1067263;0.19641227;0.11668325;1.538369;65.43408;10.406345;2.5130217;0.19641227;0.97720516;0.0;0
847.5475;825.05927;409.47452;69.05735;852.72125;35.472874;3.7470326;1.1446658;0.42574123;0.200019;0.56966555;71.025856;8.447506;8.87084;1.0921892;0.42574123;0.200019;0.56966555;38.459732;8.447506;6.433367;0.42574123;185.52568;118.50691;721.9738;68.47098;41.521175;22.924156;5.8091936;1.939793;0.04070376;1.2227387;1.2751415;41.521175;22.924156;0.21977034;1.8501083;0.04070376;1.2227387;0.80962646;30.692669;22.924156;4.763527;0.04070376;0.8399579;0.0;0
49.851204;746.4109;144.98076;70.75576;330.77887;47.024616;6.246728;0.9974472;1.221828;1.9469309;1.9589747;220.29874;47.024616;8.740456;0.9974472;1.0553588;0.9075286;0.15109311;56.01967;38.03398;6.610154;0.024326436;388.40002;81.79285;31.52368;90.07672;49.43014;90.401085;1.0701395;0.81502324;1.1983721;0.9324045;1.4298835;49.43014;0.95994574;1.0927513;0.46298465;0.13724364;0.9324045;1.2914658;25.142416;0.95994574;8.148253;0.13724364;1.1052585;0.0;0
455.13635;949.28467;689.35077;99.5727;297.8642;19.793596;1.6638457;0.8469197;0.53009355;0.5143902;0.05847145;21.337914;19.793596;9.748933;0.8469197;0.37616962;0.42437777;0.05847145;7.1055255;19.793596;6.1440983;0.15167245;61.57256;710.95337;512.6157;90.09414;68.67249;63.211395;2.8005943;1.4650462;0.44690067;0.4421277;1.105914;68.67249;63.211395;0.4936237;0.54742825;0.44690067;0.4421277;1.0357237;22.86794;33.992386;6.621909;0.44690067;0.8331213;0.0;0
893.5628;979.1865;436.4912;18.183443;671.9703;68.971214;5.7528934;0.6547474;0.1794723;1.5950093;1.09911;447.5322;68.971214;3.9883728;0.05978017;0.03586442;0.08333786;0.26856956;13.5794325;68.971214;2.9271417;0.03586442;972.6091;118.18992;547.0413;47.814865;835.7222;41.9613;7.7566805;0.933586;0.38315728;0.25552464;1.212225;435.2544;34.628487;1.5608917;0.25346705;0.38315728;0.25552464;1.212225;71.838165;34.628487;5.9752536;0.38315728;1.1137167;0.0;0
752.12244;894.35114;935.26636;73.98408;999.6796;16.640947;6.6348248;1.2473428;1.1102307;0.03547647;1.7097042;285.3279;16.640947;6.584616;0.12078435;1.1102307;0.03547647;1.7097042;89.85137;16.640947;9.399654;1.1102307;602.2137;657.9772;621.6096;83.62533;495.80417;48.137558;7.0691566;0.9119574;1.0772715;0.8976465;1.045475;495.80417;48.137558;8.251226;0.76975024;0.17703341;0.864807;0.40323037;22.172213;18.433493;0.082550175;0.17703341;0.8401636;0.0;0
991.88965;141.59679;965.44617;94.80195;139.74641;0.6175821;7.6389575;0.9751008;0.54452956;0.5204365;0.06155358;93.07111;0.6175821;0.42895103;0.9751008;0.54452956;0.5204365;0.06155358;65.170265;0.6175821;2.6163847;0.54452956;158.11612;877.8236;573.1347;88.59382;873.3741;77.15261;3.5724726;0.5601317;0.6063555;1.4043143;0.9965265;610.6407;70.33891;3.6117136;0.5601317;0.6063555;0.70623714;0.9965265;52.89121;3.3722484;2.714831;0.6063555;1.1611187;0.0;0
536.0997;879.59894;769.9644;64.493576;704.05005;44.003662;6.608183;0.21067086;1.4878812;0.68087447;1.1119169;139.05399;44.003662;8.663588;0.111080445;0.13851726;0.68087447;0.7935765;38.167934;44.003662;6.834589;0.13851726;923.0971;97.9543;248.35562;55.548485;721.3548;12.792798;9.474724;1.464027;1.0406785;0.16063793;0.17063217;697.75415;8.722061;2.06863;0.45236528;0.4902479;0.16063793;0.17063217;67.40651;8.722061;5.390837;0.4902479;1.0334374;0.0;0
