model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhk;rch;offset;converged;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;E_multi
2367;483.71497;44.266994;1.528029;1.0107958;34.08753;3.9399464;0.7450976;1.3117245;8.396995;7.8319297;4.0902286;20.38885;0.6962294;1.479988;1.3117245;5.8905635;7.8319297;1.5504584;11.007827;0.6962294;1.9854317;1.6045929;3.2500153;110.45788;1.0219234;0.0;0;;;;;;;;;;;;;;;;
2368;473.31622;50.846394;6.3379474;8.221818;45.705166;2.989268;0.81976056;6.5828085;0.5515493;0.78109705;7.3494387;23.36098;2.140946;1.8819587;1.2718962;0.5515493;0.78109705;2.7653093;11.077591;2.0734954;2.0687642;0.5515493;2.519322;17.855885;1.0472028;0.0;0;;;;;;;;;;;;;;;;
2369;504.28864;44.69662;8.979808;1.0989002;37.890892;6.8388796;0.6438667;0.14723289;5.810753;9.486454;8.67002;26.42746;1.0024195;2.480667;0.14723289;3.2022018;9.242738;7.843741;17.649624;0.7925019;1.1074693;0.9252782;3.6831508;135.95245;1.0129657;0.0;0;;;;;;;;;;;;;;;;
2370;492.4456;57.988495;1.9721477;3.4878619;46.314323;8.663551;1.3385397;5.018286;5.4676714;5.5719767;6.010651;29.197792;0.9476089;2.1918721;1.8206521;0.14354892;5.5719767;2.9958098;5.8898344;0.9476089;1.8404359;0.14354892;1.7561613;145.38846;0.9665531;0.0;0;;;;;;;;;;;;;;;;
2371;465.37967;43.82308;2.101186;4.135047;42.342144;2.3441055;0.8274876;3.6703258;0.6536473;1.3071254;6.0991235;16.990683;1.2390993;0.6335614;1.5923066;0.6536473;1.3071254;1.980667;7.1228476;1.2390993;1.3860642;0.6536473;2.9607897;248.64561;1.0129;0.0;0;;;;;;;;;;;;;;;;
2372;461.09613;43.079178;5.2185583;3.798615;43.579685;6.9011617;0.5691439;8.16579;7.07422;2.04923;4.995495;26.560955;1.456946;2.3673127;8.16579;0.439434;2.04923;4.995495;3.5070925;0.5733043;1.5549862;0.439434;9.182891;229.40881;0.9751902;0.0;0;;;;;;;;;;;;;;;;
2373;450.1706;40.24325;3.459194;3.1152315;37.242043;2.0090203;1.5336388;7.299251;4.214868;2.1368322;0.9932619;15.83231;0.8795751;1.5893421;4.6740475;4.214868;2.1368322;0.9932619;9.835733;0.8795751;1.9546477;0.5056632;7.1419454;109.38447;0.9802696;0.0;0;;;;;;;;;;;;;;;;
2374;473.00946;43.638958;3.420053;1.884424;44.263832;4.358891;1.1140242;6.9459276;4.4919825;1.9437295;2.9183104;21.689125;2.3459597;1.2270795;3.2109754;2.8486042;1.9437295;2.9183104;1.9793111;1.3471408;1.1220645;2.3647017;3.7624865;133.17894;1.0423707;0.0;0;;;;;;;;;;;;;;;;
2375;429.98828;43.795258;6.7118983;0.9289386;41.31381;2.4759784;0.89725053;1.7784125;0.6283471;5.2381625;3.8884647;22.406898;1.1026834;1.9136654;1.7784125;0.6283471;4.586399;3.3443983;13.734549;1.1026834;2.042059;0.6283471;7.7064624;108.71727;0.9645175;0.0;0;;;;;;;;;;;;;;;;
2376;574.42084;41.549805;4.633333;7.9498777;42.371437;3.6258388;1.9022183;3.1701717;3.9900653;8.10856;2.6089978;10.041415;0.88311976;2.2785954;3.1701717;1.6315691;4.516087;2.4732347;4.3081303;0.88311976;0.8826416;1.2230766;2.3910773;232.36583;0.9998124;0.0;0;;;;;;;;;;;;;;;;
2377;520.4239;57.35482;8.586293;5.0579333;40.940903;8.713033;1.646392;2.9476864;1.1016986;1.7112682;2.8058646;23.196543;2.1393123;1.0768574;2.9476864;1.1016986;1.7112682;1.7568161;2.393858;1.7750255;1.9333568;0.6596291;7.607559;43.318573;1.0082366;0.0;0;;;;;;;;;;;;;;;;
2378;426.7573;55.599957;4.8030457;2.373691;31.115814;4.71963;1.6030282;2.020726;7.2070174;0.5989477;8.738082;20.054447;1.0723219;0.75870603;2.020726;1.2393166;0.5989477;4.9425635;16.973589;1.0723219;1.0732818;1.2393166;5.793642;109.74937;1.0215045;0.0;0;;;;;;;;;;;;;;;;
2379;538.77185;45.08963;6.4990067;1.6478109;39.484955;1.8882546;1.2060049;4.2706575;7.8378644;0.43806008;5.942342;17.144379;1.8882546;0.801839;4.2706575;6.8627706;0.43806008;3.0800915;9.486797;0.7791204;0.531533;1.4376652;4.118114;226.9379;0.9648847;0.0;0;;;;;;;;;;;;;;;;
2380;569.53326;55.665154;4.5208116;3.433784;31.025114;2.7104423;2.0109992;4.309407;1.723597;1.3395975;9.424751;24.40246;2.1734245;1.7329105;4.309407;1.723597;1.3395975;2.7498538;4.8268948;1.0896753;2.4293804;1.4244151;3.845148;10.305062;0.9666967;0.0;0;;;;;;;;;;;;;;;;
2381;447.50714;48.44329;3.2298138;4.1248045;33.370026;8.577167;0.80473214;3.5639918;1.2277764;2.0955405;4.5817175;23.373478;1.1773251;2.397072;1.2227825;1.2277764;2.0955405;4.5817175;9.213152;1.1773251;2.3836887;1.2277764;8.87011;143.45326;0.96397674;0.0;0;;;;;;;;;;;;;;;;
2382;430.12012;55.510406;5.189122;5.0989075;39.511845;4.6324534;1.3888911;7.9614515;9.698268;4.156571;6.334292;22.826204;2.1720564;2.0078824;7.9614515;0.104051955;4.1077194;6.334292;8.0887785;1.0776515;0.90480685;0.104051955;2.9008381;66.86681;0.96730244;0.0;0;;;;;;;;;;;;;;;;
2383;401.72345;46.46015;7.456372;1.819587;38.12349;9.417412;1.2741975;6.936716;4.5520606;7.4494166;5.7589984;18.745453;1.4051872;1.320309;6.4959583;1.8871034;1.6964667;3.9003015;12.25436;1.4051872;2.2835186;1.8871034;3.2837398;212.59848;1.0350354;0.0;0;;;;;;;;;;;;;;;;
2384;409.45007;51.293083;9.570563;9.817303;30.958738;6.0071464;2.0927851;7.969947;7.405382;0.34093413;9.41841;13.331529;0.9434126;1.4261358;7.969947;3.9905913;0.34093413;5.752847;1.6368722;0.9434126;1.2772602;0.51090777;5.058527;14.405166;1.0093678;0.0;0;;;;;;;;;;;;;;;;
2385;552.45026;47.63221;1.2837181;3.3455915;32.744495;5.514428;0.8726846;8.101724;2.3595421;2.8998358;1.2662607;23.935337;0.92365384;0.53913254;4.87073;2.3595421;2.8998358;1.2662607;10.886741;0.92365384;1.1545345;0.5709002;2.8840249;213.88242;0.9793673;0.0;0;;;;;;;;;;;;;;;;
2386;597.43726;43.753517;5.7396255;4.9157925;39.305878;5.051204;2.4740674;2.2849803;1.703195;0.35367957;3.1843796;29.245846;1.1585628;1.1597506;2.2849803;0.3648395;0.35367957;3.1843796;11.547134;0.83279055;1.251333;0.3648395;8.348007;122.30701;0.97252566;0.0;0;;;;;;;;;;;;;;;;
2387;408.97607;51.712658;6.6872907;7.3520403;49.35319;7.9384522;0.8179413;9.46773;3.1576478;9.916727;7.543937;25.488876;2.2375267;1.2060173;0.75182;1.9422824;3.3438072;2.2924159;8.302146;1.3155063;0.64456844;1.0808368;7.360108;16.069553;0.95837605;0.0;0;;;;;;;;;;;;;;;;
2388;549.6142;55.016617;1.6800568;3.7227318;39.727917;8.504917;1.3800687;6.539827;7.492201;6.9664855;7.7706585;15.68621;1.9314907;1.0791411;2.8640664;5.70043;4.740769;4.5489407;13.785711;1.8233451;2.388868;1.0564227;5.9801717;210.08539;0.9508256;0.0;0;;;;;;;;;;;;;;;;
2389;414.37244;55.06214;8.4454565;1.6507224;45.45107;2.0561483;1.7131268;8.002944;5.3355675;2.069859;1.1810056;17.54158;1.8082787;1.381517;4.3273396;2.1914449;2.069859;1.1810056;2.7873428;1.402021;2.4981337;0.50205886;4.318144;57.30141;0.95583934;0.0;0;;;;;;;;;;;;;;;;
2390;518.4266;47.12579;3.411163;4.326518;38.861164;4.6165733;1.3450783;9.290635;8.366901;1.1095376;5.585548;20.727379;1.4415753;2.1029737;1.3403397;0.14911075;1.1095376;2.2555335;14.604045;1.155706;0.7634361;0.14911075;9.2427;244.97046;1.0034;0.0;0;;;;;;;;;;;;;;;;
2391;551.215;50.374237;8.861699;5.931142;33.834496;3.473197;2.2518554;8.171008;0.2029258;2.901879;2.5502691;28.343447;2.0886102;1.3588531;8.171008;0.2029258;2.1310523;2.5502691;9.807867;1.5704364;0.7620827;0.2029258;4.81286;27.543436;1.0176725;0.0;0;;;;;;;;;;;;;;;;
2392;471.84088;55.275574;5.9287233;8.55996;30.423643;9.084385;1.7884964;5.640174;5.542458;7.390222;8.49415;26.995285;1.2041513;1.5228015;5.5547;5.542458;2.036488;8.49415;11.592512;0.52611643;1.7718638;0.6979171;7.35177;166.10446;0.964531;0.0;0;;;;;;;;;;;;;;;;
2393;402.18695;41.08995;2.2839181;4.2481275;37.50986;7.58585;1.8626143;4.8509083;4.3274784;9.974353;7.616915;15.078749;0.8399138;0.5586034;2.6240163;4.3274784;5.029753;5.780348;10.063002;0.7010441;1.0440012;0.56425416;2.847657;200.4709;1.0202608;0.0;0;;;;;;;;;;;;;;;;
2394;519.03784;41.437767;7.62691;8.99464;48.389824;3.5601726;2.2628992;5.524636;1.7091254;2.7327712;5.6025105;15.603472;0.6498572;1.330161;5.524636;1.4884846;2.7327712;5.6025105;6.3615255;0.6498572;2.1018882;1.4884846;8.016549;90.62125;1.0235705;0.0;0;;;;;;;;;;;;;;;;
2395;598.2489;47.524456;2.3307793;5.8692856;36.49649;4.616195;0.7581297;8.757303;3.6390378;8.13758;6.3062997;27.177738;2.2562354;2.0272467;0.23017971;3.6390378;4.6179495;6.3062997;12.627237;0.996439;0.50074387;1.2644322;3.7748163;35.838837;0.99211615;0.0;0;;;;;;;;;;;;;;;;
2396;451.5235;44.469433;7.455444;7.4291286;37.37055;4.714781;1.3941064;0.75495934;4.9565287;8.326184;9.27026;23.924034;0.5158492;1.6915404;0.75495934;4.9565287;8.326184;7.05925;14.536321;0.5158492;1.3407593;1.7689481;5.624904;74.806015;1.0091679;0.0;0;;;;;;;;;;;;;;;;
2397;437.89825;47.49292;8.254603;1.1745095;43.85439;9.3795;1.3036778;3.9307768;3.9154143;6.7984548;0.1337311;26.126545;2.4684162;1.135021;3.9307768;3.9154143;4.9169617;0.1337311;12.532835;1.3391023;1.8208914;0.621423;8.226667;213.15836;1.0427084;0.0;0;;;;;;;;;;;;;;;;
2398;424.7852;41.87506;6.1373153;9.051119;44.73826;5.2105203;2.0018332;2.914693;9.094817;5.18579;6.3478165;11.022584;2.4993236;1.6971252;1.8482037;0.6050559;5.18579;1.6967802;5.511292;2.2342525;2.2769513;0.6050559;2.4852726;36.435642;0.9805493;0.0;0;;;;;;;;;;;;;;;;
2399;511.05112;51.84016;3.3669412;2.8423684;42.16769;1.0676944;2.1845653;4.520499;3.7657933;9.291194;0.82481676;23.666134;0.9960987;1.3514801;4.520499;3.7657933;5.5381775;0.82481676;1.6772381;0.62456065;0.960065;1.099968;6.07557;145.46432;0.9607019;0.0;0;;;;;;;;;;;;;;;;
2400;519.289;53.43481;4.8797736;3.8654048;36.76455;7.543778;1.3998194;6.0613346;8.75949;6.6024604;9.51423;27.852877;2.2128692;1.8788079;5.899022;2.385053;6.6024604;2.9640687;9.32108;1.3696525;1.917501;1.9350253;4.0504313;1.927265;0.9588633;0.0;0;-14.72565692215921;-6.330119103760012;16.84835266570178;7.387830473736244;3.1500532156860337;3.490968418348616;0.47763404374763246;0.4212484543246625;0.36585365853658536;0.14634146341463414;0.024390243902439025;0.27609264369702513;-0.27609264369702513;-0.5733503941974346;0.5733503941974346;0.49689369574068465
2401;558.45416;55.83681;5.704986;5.665263;48.905117;1.7785455;0.73420686;7.7474284;5.881785;5.2538295;3.6526554;20.867289;1.3856286;2.309621;1.088438;5.881785;4.79562;3.6526554;12.685879;0.82435256;2.0187974;2.3178127;6.0657067;215.92966;0.9848312;0.0;0;;;;;;;;;;;;;;;;
2402;550.6147;53.01046;6.958608;9.634452;37.05021;6.6397333;2.0225635;0.18407585;8.191062;6.144836;2.6706042;25.14115;2.3144345;1.6708465;0.18407585;8.191062;6.144836;2.6706042;17.90753;2.2514486;2.3575702;2.455523;1.600857;202.8547;0.956545;0.0;0;;;;;;;;;;;;;;;;
2403;578.5083;47.927628;6.6687226;4.0456433;35.840195;5.5728483;2.0664177;4.372678;5.9527373;7.749326;0.14975312;12.233349;1.2634181;2.1938343;4.372678;3.3950007;7.3050094;0.14975312;11.313509;1.2634181;1.1129411;2.497811;8.864695;53.80046;1.0086287;0.0;0;;;;;;;;;;;;;;;;
2404;561.15454;58.698563;4.5438614;2.906566;46.863194;7.840651;1.0508947;2.97419;7.8131657;1.401052;0.21045683;26.387482;1.5335996;1.4733928;2.6998298;6.8876166;1.401052;0.21045683;15.085312;1.5335996;2.0925577;1.6983896;9.689957;124.35801;1.019441;0.0;0;;;;;;;;;;;;;;;;
2405;449.45343;54.52664;7.799314;9.642617;48.704445;5.906313;0.8429828;7.3885717;2.246303;8.346379;9.697216;11.058206;1.9845548;2.4592245;6.431279;2.246303;6.800417;4.6916637;5.529103;1.7944813;0.7604279;1.7349375;7.5187526;179.39122;0.9590225;0.0;0;;;;;;;;;;;;;;;;
2406;511.17548;50.553623;7.919889;8.257026;49.131264;2.494628;0.78277475;2.816896;1.0341676;8.50069;7.800223;20.420135;1.742635;1.434358;0.81837314;1.0341676;8.50069;6.8554497;19.975485;1.742635;1.598236;1.0341676;2.7258132;46.142803;1.0003188;0.0;0;;;;;;;;;;;;;;;;
2407;459.4824;44.13701;7.2366138;6.937124;40.664364;9.03505;0.7022189;2.4181278;6.1809115;3.5866992;9.409812;13.989254;0.9186995;0.8704466;0.9530966;6.1809115;3.5866992;2.4945476;8.73401;0.9186995;2.127082;0.83207685;2.6142523;233.6906;1.024991;0.0;0;;;;;;;;;;;;;;;;
2408;465.95706;52.9795;3.376608;4.627691;47.389828;9.120285;1.0809345;1.8113989;2.6595247;0.7395134;3.9493496;29.97665;1.2914555;1.8169272;1.8113989;2.6595247;0.7395134;0.7313684;9.2331295;1.2914555;1.3932837;0.5851432;5.681996;242.94032;1.0190636;0.0;0;;;;;;;;;;;;;;;;
2409;586.38885;51.83441;5.1715064;4.7261405;33.674202;4.7282214;1.932272;5.081602;4.7179704;7.8127418;3.1298606;22.649027;1.46093;2.4234145;5.081602;4.7179704;7.8127418;1.5024661;3.4093294;1.46093;1.8067982;1.6022652;7.9686346;141.04982;0.9628533;0.0;0;;;;;;;;;;;;;;;;
2410;536.3792;53.6666;4.8380885;9.551101;47.779984;6.4457054;1.071682;0.61575145;2.4894128;8.764652;7.382194;29.936079;1.9667658;1.131297;0.2710653;2.4894128;3.2473743;4.8499675;16.59341;1.9667658;1.6726881;1.7869257;6.1602154;242.47797;1.0005486;0.0;0;;;;;;;;;;;;;;;;
2411;594.9181;55.622494;8.332809;1.5275223;45.163837;5.92704;2.1753001;7.0074835;6.444263;5.8277807;6.8981376;25.003355;0.57743996;1.1559918;7.0074835;6.444263;5.8277807;1.7131442;19.41885;0.57743996;0.6246406;1.0817323;9.3592005;212.29832;0.9676289;0.0;0;;;;;;;;;;;;;;;;
2412;483.3825;58.30099;8.254437;7.793252;37.983746;5.761562;1.1684815;8.854246;7.2808304;7.5056014;9.524558;19.73224;2.4481094;2.0285854;4.5938063;1.2117645;0.9477262;3.057597;10.648383;0.90299386;1.79187;1.2117645;1.7656778;56.452007;1.0041003;0.0;0;;;;;;;;;;;;;;;;
2413;507.48752;58.981133;8.781336;6.3704696;34.90369;1.7208165;1.9103547;2.0395625;5.088889;7.663276;2.2082944;28.20911;1.349468;2.4210186;2.0395625;5.088889;6.039033;2.2082944;1.5852295;1.0838543;0.88699955;2.3497932;2.7018633;51.59032;0.9762578;0.0;0;;;;;;;;;;;;;;;;
2414;497.4231;52.60371;3.0036995;9.712761;45.192997;5.395225;0.923275;5.000894;3.7141447;2.971229;5.7302547;15.211854;1.3093032;1.3331318;5.000894;3.7141447;1.766276;5.7302547;6.940543;1.3093032;1.5569247;1.7793216;6.6905384;81.02614;1.01665;0.0;0;;;;;;;;;;;;;;;;
2415;421.4574;59.319122;7.7109365;5.981488;38.6117;2.9488506;0.7286808;8.814377;6.1468163;1.2206662;5.9228845;29.516016;2.2402902;1.709148;8.814377;3.230161;1.2206662;5.9228845;10.298754;1.1506274;1.0218078;2.397581;4.7505264;164.35703;0.9601069;0.0;0;;;;;;;;;;;;;;;;
2416;447.3404;58.228447;8.820633;3.4529142;49.572308;8.160417;0.9829249;8.53968;8.46151;8.797339;7.1428094;12.993233;1.473841;0.72553414;8.53968;7.6031823;2.4564912;3.3563716;6.4966164;0.6506218;0.5608243;0.5668878;8.031546;186.99976;0.9954453;0.0;0;;;;;;;;;;;;;;;;
2417;505.52728;40.052288;2.4150658;7.997261;47.092007;8.624081;1.7525585;7.841341;3.0780404;2.5798655;9.680482;20.2008;1.6851746;1.3822984;0.66631925;3.0780404;2.5798655;2.0781426;16.473898;1.5938084;2.3293607;0.5583767;3.9905396;133.99936;1.0137236;0.0;0;;;;;;;;;;;;;;;;
2418;413.47485;52.75235;1.2634273;9.86922;45.80862;1.0700443;1.8283842;1.9472636;1.4249064;4.3946533;9.200409;27.469027;1.0700443;1.6033354;1.9472636;1.4249064;1.1657537;9.200409;17.264929;1.0700443;2.4040225;1.4249064;8.080247;169.38812;1.0293174;0.0;0;;;;;;;;;;;;;;;;
2419;586.29236;43.56939;1.8601278;9.157828;36.675842;7.6042867;1.7405614;4.4264994;5.7807326;8.764358;7.4747033;22.367542;1.0945702;0.55078965;3.0133996;5.7807326;4.8421335;7.4747033;6.0368223;1.0945702;2.445119;1.2200117;2.6531212;179.6967;1.0375644;0.0;0;;;;;;;;;;;;;;;;
2420;424.76874;45.903854;6.4164414;3.5821269;44.233036;1.9451033;1.3443226;9.834329;4.4338455;3.273418;3.8919911;26.185005;1.9451033;2.0808477;8.362464;1.821848;3.273418;2.8271496;4.0839276;0.65241086;2.4642415;1.821848;8.858114;72.52998;0.9563892;0.0;0;;;;;;;;;;;;;;;;
2421;439.59616;45.950005;4.7369957;4.051788;45.118496;0.98964727;1.6191659;2.4963255;5.4750366;4.2227697;3.8266623;21.757732;0.98964727;1.7658589;2.4963255;3.3135679;4.1816077;3.8266623;17.417017;0.98964727;2.2133384;0.82744986;1.1420048;50.985363;0.99736446;0.0;0;-13.817762202936786;-4.243251958771481;16.41119546039496;5.482516068340772;2.851759302670687;3.247239486142054;0.40446012495353956;0.3927415835185868;0.4634146341463415;0.1951219512195122;0.07317073170731707;0.32599364933624597;-0.32599364933624597;-0.7616679865422513;0.7616679865422513;0.6109001097683779
2422;553.0643;49.662594;2.6749675;7.7688637;38.18896;1.0244849;2.3829362;1.4201196;4.6169763;0.38514796;6.7934012;19.697104;1.0244849;1.2557667;0.75789595;1.6403611;0.38514796;1.251834;16.100048;0.6958417;1.3721642;1.5591705;2.384014;228.68843;1.0079112;0.0;0;;;;;;;;;;;;;;;;
2423;419.3869;40.217323;5.7075624;6.3435335;31.89168;5.1406665;0.6495596;4.1906595;6.109508;0.8569461;3.772285;26.01155;0.679248;2.4565578;4.1906595;6.109508;0.8569461;3.772285;15.621927;0.679248;2.2026525;1.0693653;5.5101123;8.168878;0.9779982;0.0;0;-13.55530014732504;-4.880487607965279;16.942743179185197;6.186374384302127;3.0961527797312938;3.554974641634592;0.25305980249623783;0.3715410479560889;0.36585365853658536;0.14634146341463414;0.024390243902439025;0.30179669591881575;-0.30179669591881575;-0.6634575490687336;0.6634575490687336;0.6462248689245826
2424;580.0556;44.715927;8.048255;1.0056762;44.705673;8.308427;0.6651935;1.5965434;9.529002;6.6330566;7.492557;17.443972;1.4472661;0.9180927;0.68436813;5.1439795;5.2694583;7.492557;5.4281936;0.9320224;0.9914466;0.78840953;8.736098;213.57901;1.0282751;0.0;0;;;;;;;;;;;;;;;;
2425;545.1402;40.58242;8.687941;2.190941;35.889317;3.7337756;1.486895;4.7607093;2.240261;9.45681;9.340667;23.920904;1.4861321;1.3151282;1.903219;2.240261;6.7898827;4.6712556;11.995152;1.4861321;2.1378722;2.240261;2.2549126;66.78171;1.0246067;0.0;0;;;;;;;;;;;;;;;;
2426;413.72418;53.01117;7.740661;1.6779777;32.65524;9.314126;2.1038554;6.229593;2.501871;1.3047906;6.1354656;11.169334;0.6367206;1.2511679;1.5035276;2.501871;1.3047906;6.1354656;11.0454645;0.6367206;0.9713195;1.2541512;1.6774969;244.86104;1.0436971;0.0;0;;;;;;;;;;;;;;;;
2427;538.3694;57.78575;8.958154;2.5264313;30.853657;4.7323213;2.2570946;4.0113106;9.98083;9.106162;6.6077485;15.557764;1.9399238;1.2829431;4.0113106;7.789794;9.106162;2.5804698;1.6897218;0.66068053;2.0842016;1.3936305;7.280364;245.02061;0.9905843;0.0;0;;;;;;;;;;;;;;;;
2428;526.3257;59.955772;6.398087;3.6746788;36.54516;2.6167586;1.9609389;2.6026242;9.794755;1.2236856;6.8404403;28.919878;1.2074952;1.216107;2.6026242;1.6148756;1.2236856;6.8404403;18.757668;1.0362852;1.3273917;1.6148756;5.951197;200.8747;1.0460485;0.0;0;;;;;;;;;;;;;;;;
2429;551.4699;48.971138;8.51737;9.701516;40.198864;5.077614;0.94176567;4.6579814;4.668005;8.836566;6.1714387;18.771418;1.2872984;2.225673;2.5471964;3.721563;8.836566;1.1156162;15.119673;0.5082753;1.8845009;1.7730377;8.334082;7.9707785;1.0319414;0.0;0;;;;;;;;;;;;;;;;
2430;565.6396;45.202824;4.6964025;7.055871;30.767925;6.605335;2.0177577;7.9285984;4.872225;8.897013;5.180303;22.879368;1.7698525;1.6686391;4.978394;4.872225;8.463747;5.180303;13.353246;1.635889;0.53629714;1.8288487;9.864624;123.322815;0.9814727;0.0;0;;;;;;;;;;;;;;;;
2431;543.6701;57.062073;8.657556;1.3983277;41.26803;5.501926;0.9351021;8.194559;5.6977153;0.40347707;8.074099;12.693679;1.7437594;0.8819199;5.492773;2.7340512;0.40347707;0.23843758;6.3468394;1.7437594;0.9966847;0.5960438;3.2202973;228.82088;1.0456682;0.0;0;;;;;;;;;;;;;;;;
2432;517.2352;42.263172;9.0519;6.4270225;47.907738;4.9100637;0.52993;0.16116959;5.6084657;3.5293097;0.97201854;10.559489;2.1880424;1.591816;0.16116959;5.585316;3.5293097;0.97201854;5.2797446;1.2964015;0.87213874;1.9221535;4.9438324;150.23996;0.9805265;0.0;0;;;;;;;;;;;;;;;;
2433;464.49268;59.48478;7.146313;4.8736453;41.958477;2.6149442;0.8048824;0.5452441;7.2865596;2.2291949;7.1298366;17.909197;2.2787502;2.404682;0.5452441;7.2865596;2.2291949;2.2895308;8.954598;1.5942003;2.4805567;1.2153978;2.8642185;22.396736;1.0331217;0.0;0;;;;;;;;;;;;;;;;
2434;539.4547;54.29675;4.822521;7.7617607;40.491745;7.2639985;2.4363823;9.180986;5.2988963;9.836311;1.9171382;13.708742;1.5070231;1.0824825;4.1439824;5.2988963;6.7182145;1.9171382;6.403177;0.7251802;0.6210617;1.5095384;2.5976617;179.5238;0.97266227;0.0;0;;;;;;;;;;;;;;;;
2435;591.3943;50.078693;3.4632325;8.943746;34.64531;4.0886164;1.9286944;2.3551288;7.376839;3.0241604;7.978441;18.414679;2.093454;0.88767844;2.3551288;5.475429;3.0241604;0.17486405;11.142011;1.2069535;1.4970708;1.3883175;4.008662;23.06947;1.0064088;0.0;0;;;;;;;;;;;;;;;;
2436;517.50433;41.93301;3.8591332;1.4934404;38.784977;9.732258;0.7937471;4.122565;7.7042203;5.5302887;6.1859426;17.605957;1.758448;0.6576461;0.840864;5.160256;5.18401;6.1859426;8.114726;1.5139531;1.3097199;1.7530769;1.2528352;209.18535;0.9808652;0.0;0;;;;;;;;;;;;;;;;
2437;532.86896;40.36392;2.1044314;9.817386;42.011322;4.5457635;1.1210393;1.2129979;3.5064368;4.2954273;4.1559253;21.834457;0.90464616;1.2268229;1.2129979;1.3660592;4.2954273;4.1559253;9.233655;0.90464616;1.5156593;1.3660592;3.1080055;50.65338;1.046268;0.0;0;;;;;;;;;;;;;;;;
2438;487.4256;50.890644;1.3291724;1.4269378;47.302013;2.9161823;2.2661026;3.411822;6.9556856;5.3042684;4.2903776;24.87852;0.5345949;2.127463;3.411822;6.736331;4.9936533;4.2903776;3.7421181;0.5345949;1.8218114;0.9374258;7.8328123;84.25075;0.9851557;0.0;0;;;;;;;;;;;;;;;;
2439;551.2242;48.27701;4.671204;7.5645976;47.636776;8.722792;1.9272114;7.6359406;5.469631;6.7816405;2.3115845;17.67388;0.71066463;2.2274172;4.7898507;1.4946483;3.408691;2.3115845;2.1843307;0.71066463;1.2155923;1.4946483;5.4544764;207.08342;1.0103643;0.0;0;;;;;;;;;;;;;;;;
2440;599.5335;56.85329;1.288285;9.118501;39.03857;2.799062;0.98749095;0.6245877;9.567656;3.6576102;3.5239906;22.28322;1.1259401;1.0807718;0.6245877;2.1220233;3.6576102;3.5239906;9.510817;0.6243249;1.0163032;1.6727347;6.9261084;223.38031;0.9541033;0.0;0;;;;;;;;;;;;;;;;
2441;432.07785;52.84611;8.913351;7.7406445;33.673286;2.4298496;2.454033;4.5389023;5.4622364;8.971791;1.6591668;11.72195;1.3344148;0.834593;1.9634264;5.4622364;8.275175;1.6591668;5.274318;1.3344148;1.4136336;2.2747078;1.524728;207.55646;1.001384;0.0;0;;;;;;;;;;;;;;;;
2442;440.48105;48.637928;6.8146186;2.2721837;44.14746;7.438468;1.6641552;6.196288;7.8293376;2.3876925;3.4221017;14.744258;1.7947665;2.2248957;0.38918734;2.3981657;2.3876925;3.4221017;9.674259;0.9480941;1.8513352;1.9139957;6.3728566;51.43254;1.0062382;0.0;0;;;;;;;;;;;;;;;;
2443;507.88754;44.52014;8.577372;2.792734;49.0114;3.6131616;1.5987738;2.936644;1.2216202;8.651297;4.6772227;26.424494;1.4474914;1.7344362;2.936644;1.2216202;0.42705977;4.6772227;6.7431874;1.4474914;2.4180984;0.5605518;8.488744;247.48871;1.0125159;0.0;0;;;;;;;;;;;;;;;;
2444;496.2751;49.608444;4.9441915;1.2747295;49.158062;4.6978726;1.6731055;8.229963;6.478048;5.683849;2.308779;26.063906;2.3366885;0.9528977;5.3748093;6.478048;5.683849;2.308779;5.7447314;1.7657927;1.7892636;1.9780544;6.5276823;205.42064;1.0438344;0.0;0;;;;;;;;;;;;;;;;
2445;514.31396;43.259884;2.9379718;2.0927544;49.91305;5.0045753;1.9657161;0.13630554;1.214059;9.264328;0.17413227;15.335494;0.7815845;0.97045386;0.13630554;1.214059;7.5503426;0.17413227;1.7443479;0.7815845;1.8825219;1.214059;4.8153744;72.581635;0.9987758;0.0;0;;;;;;;;;;;;;;;;
