[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete
980.4027;828.38226;849.3646;51.669506;171.56348;83.91011;2.0245585;0.51383966;1.8129637;0.838165;1.2025911;171.56348;18.563139;1.583571;0.51383966;0.3355343;0.16333556;1.2025911;53.63609;18.563139;8.166373;0.3355343;1.2481613;0.0;0
615.42816;358.5201;92.9674;47.97436;218.46388;39.348236;9.201354;1.6790953;0.33908802;1.4085135;0.40041223;218.46388;15.338971;9.694252;0.28810886;0.2615506;0.14622487;0.08520827;23.17859;15.338971;9.308234;0.2615506;0.91003954;0.0;0
63.95531;542.02466;56.502644;92.37073;847.9058;27.961802;3.7089767;0.7645716;0.37512177;0.24233742;0.29227406;290.78702;27.961802;3.398174;0.4838252;0.37512177;0.24233742;0.29227406;30.251936;22.646547;9.68347;0.37512177;1.0203122;0.0;0
620.1459;451.14404;282.1095;26.63977;368.84766;53.926632;6.1953335;1.3597707;1.6533409;1.7729168;1.3835534;368.84766;38.301266;7.40169;1.3597707;0.21089338;0.05822273;1.1043355;39.91356;38.301266;1.9680144;0.21089338;1.2146453;0.0;0
51.927048;15.791522;481.03073;33.397343;816.5761;7.0611625;2.2442698;1.4642781;0.77859855;0.51190203;1.0574135;569.5366;7.0611625;9.034433;0.64511573;0.6727161;0.45786777;1.0574135;40.63884;7.0611625;9.720974;0.6727161;1.0300763;0.0;0
885.30426;578.7176;896.33606;66.05;479.16086;4.287231;2.4914138;1.553543;0.51947546;0.264495;0.7108161;319.77487;4.287231;5.604626;1.553543;0.51947546;0.264495;0.7108161;76.57991;4.287231;5.7246337;0.51947546;0.89811546;0.0;0
712.4825;750.0308;792.17804;88.672905;80.07;45.2785;6.193392;0.77088106;1.1969177;1.2019587;1.8167249;80.07;45.2785;4.107923;0.77088106;0.09137248;0.44072217;1.3463211;29.337454;45.2785;5.9819527;0.09137248;0.95857;0.0;0
181.39656;182.80685;205.65582;11.5769205;367.91193;21.886066;4.8534803;1.8205684;0.51627886;0.5584084;0.9280275;367.91193;21.886066;2.5737154;1.1124232;0.51627886;0.5584084;0.9280275;77.28125;21.886066;2.84725;0.1648198;0.87671;0.0;0
100.803795;932.3393;378.35873;21.067364;166.69072;0.82093585;9.64434;0.59147793;0.58022934;0.823438;0.6701557;166.69072;0.82093585;0.51058805;0.59147793;0.58022934;0.823438;0.6701557;59.718678;0.82093585;1.9157;0.36445767;0.7576183;0.0;0
191.69789;535.0955;782.43787;94.80865;696.6406;67.96911;2.6519945;1.6737685;0.10064516;0.13161801;0.4403494;496.3102;33.16971;0.7352816;1.6737685;0.10064516;0.13161801;0.4403494;63.588135;33.16971;1.7408408;0.10064516;0.8721261;0.0;0
980.2269;186.46355;531.82153;77.75198;912.2801;81.63394;8.781587;0.8552188;1.0834285;0.9352785;0.6531116;473.20013;11.393531;6.7077656;0.6479148;0.24098758;0.41603395;0.6531116;73.98253;10.683231;0.3274281;0.24098758;1.1148823;0.0;0
463.97504;649.4881;182.74702;34.67237;765.4448;14.873069;4.6101418;0.4761154;0.26754403;0.61435366;0.5547571;544.6708;14.873069;9.200918;0.4761154;0.12633741;0.069684476;0.5547571;81.000534;14.873069;3.6481042;0.12633741;0.7791101;0.0;0
786.2401;200.00348;402.09467;35.827717;780.65326;56.433838;1.3541951;0.6934642;1.6758715;0.34794605;1.7349504;780.65326;22.052292;7.584571;0.6934642;0.30280638;0.070130266;0.24217501;44.603756;22.052292;8.194527;0.30280638;1.130018;0.0;0
640.04425;72.89802;629.67645;47.006435;863.24786;98.40009;2.398876;1.6011312;1.5045301;0.77876645;1.7850562;83.03277;94.472916;3.086554;1.6011312;0.95780367;0.77876645;0.61354935;71.45809;31.901552;7.3817635;0.95780367;1.0802975;0.0;0
576.689;688.4621;973.4934;67.41257;778.898;26.948692;7.559439;1.2335924;0.57806396;1.5424337;0.83103496;394.54446;26.948692;1.1449616;0.13976079;0.21890908;1.5424337;0.11030257;14.038678;26.948692;0.33106622;0.21890908;1.1328402;0.0;0
153.67896;119.58794;665.1939;56.148006;572.8875;73.10839;8.268071;0.28199062;1.0722194;1.5296638;0.52929515;572.8875;73.10839;2.0399575;0.28199062;1.0722194;1.5296638;0.52929515;79.353386;73.10839;8.113766;1.0722194;0.933327;0.0;0
946.5642;115.15527;26.03321;77.634384;717.13354;16.294048;0.40523776;0.25669485;1.15898;0.7273671;0.26939234;717.13354;13.37314;8.5778265;0.25669485;1.15898;0.7161834;0.017370539;78.62558;13.37314;5.5774455;1.15898;1.04248;0.0;0
308.3292;742.5441;707.9582;5.5112624;421.7952;93.21609;4.106196;1.3775296;1.3362389;1.9487294;1.4351008;161.62282;3.5756376;2.5096142;1.2304612;1.1154454;0.15665624;0.35750958;97.444084;3.5756376;2.955938;1.1154454;1.1848686;0.0;0
582.23706;64.65021;258.35617;81.92217;80.08009;0.14331517;4.946785;0.4865896;0.8436523;0.26051345;1.7593831;53.03626;0.14331517;5.4374766;0.4865896;0.7232893;0.26051345;1.7593831;26.19459;0.14331517;4.969821;0.7232893;0.97198254;0.0;0
702.7782;811.6715;863.53735;5.89933;708.524;29.543545;6.1541834;0.42523238;1.308539;1.7109542;0.8281231;708.524;29.543545;9.9470625;0.3044802;0.8988912;0.57721746;0.8281231;21.856909;29.543545;0.20049457;0.8988912;1.1411589;0.0;0
652.74084;798.18726;390.051;88.1093;724.44434;97.64561;6.509665;1.5015085;0.34708545;1.9581145;1.751048;724.44434;79.22493;9.989844;1.4807835;0.34708545;0.3971813;1.2078251;92.96381;79.22493;4.430339;0.22980137;1.1707546;0.0;0
941.1885;149.97949;207.61888;4.4211183;231.48537;67.10195;8.3072815;0.65208083;0.94732726;1.15019;0.5025512;231.48537;39.332962;2.1645312;0.26497647;0.94732726;0.9239952;0.5025512;40.019447;39.332962;2.8987818;0.94732726;1.0942235;0.0;0
156.9546;523.19684;473.2677;12.87046;954.40216;21.263376;2.7411618;0.14592747;0.19707248;0.12966616;1.2213397;558.509;3.2248383;9.585004;0.14592747;0.19707248;0.12966616;0.93249;64.57893;3.2248383;6.1410284;0.19707248;1.0459888;0.0;0
513.2692;105.65923;262.646;18.100418;61.986317;79.157425;1.128162;0.8554214;1.8827289;1.8428679;0.17137332;61.986317;7.2608476;3.0934653;0.8554214;1.7186731;0.059082355;0.17137332;20.641443;7.2608476;7.9841576;0.7201168;0.79622155;0.0;0
409.99405;636.2455;243.46327;22.382772;738.5995;89.81875;1.8730029;1.1426656;0.80880463;0.87955236;1.1306176;738.5995;46.108635;8.326791;0.77031606;0.80880463;0.87955236;0.8923899;70.81178;17.645039;5.3418365;0.80880463;1.0919081;0.0;0
479.42703;72.30071;577.5292;40.23603;968.7936;48.77839;9.369094;1.2069635;1.2387086;0.3520582;1.2809755;725.0492;2.9703183;2.3643353;0.4809726;0.51879257;0.3520582;0.081273206;33.846733;2.9703183;6.239096;0.51879257;1.0322838;0.0;0
128.02534;945.0361;769.6728;65.58265;316.0583;15.686763;5.4713545;0.12642576;0.98473454;1.7839317;1.2923156;316.0583;15.686763;0.39964652;0.042611904;0.98473454;1.2241395;0.6909872;21.277609;15.686763;9.788634;0.98473454;0.87812936;0.0;0
142.75366;215.65343;836.60486;89.27108;913.34076;25.933443;2.198758;0.91258305;0.06336695;0.85949004;1.5597823;883.1391;24.576513;8.036842;0.91258305;0.06336695;0.06022403;1.0562596;40.89212;24.576513;7.3223343;0.06336695;1.0108281;0.0;0
285.2948;686.06573;403.69318;52.49783;828.1719;94.3171;7.8607893;0.72552836;0.13479987;1.0037805;0.19854309;828.1719;48.775997;4.5657406;0.72552836;0.13479987;0.18313515;0.19854309;70.00983;19.902895;1.9875172;0.13479987;1.0432035;0.0;0
311.65756;137.00851;76.13573;53.295727;746.6684;16.19417;5.874204;0.90338016;0.53646696;1.1463308;0.564336;89.874214;16.19417;9.860034;0.90338016;0.53646696;0.37955245;0.564336;29.928114;0.6340657;9.634083;0.18216997;0.9266218;0.0;0
433.62418;217.50049;489.13525;31.998579;954.25366;31.259493;3.6796048;0.092977636;1.3531208;1.8141358;1.3891977;29.761715;31.259493;3.5449276;0.092977636;0.85677725;0.6745047;0.7188396;15.739365;31.259493;2.5040393;0.85677725;0.8731085;0.0;0
614.8777;456.44016;439.44366;80.087975;657.5165;14.639214;0.19284227;0.5982578;1.286455;1.0124617;1.1882297;230.47461;14.639214;3.6724129;0.44518223;1.2097272;1.0124617;1.1882297;49.002632;14.639214;4.916013;0.37832934;1.182239;0.0;0
638.28284;577.3652;205.00916;11.137574;499.93185;10.65003;7.8300366;1.2904825;0.38401052;1.7775271;1.8994105;499.93185;10.65003;5.6673784;0.13480859;0.38401052;0.0601305;1.8994105;82.32248;10.65003;8.277739;0.38401052;0.90691435;0.0;0
417.69278;998.87463;897.1835;30.180208;678.9242;52.250305;7.1772413;0.26057357;0.9823403;0.34875768;1.5705168;538.3131;17.409658;7.9557886;0.26057357;0.9823403;0.34875768;1.5705168;88.657745;17.409658;5.1888237;0.9823403;1.1147604;0.0;0
414.69528;35.666965;974.4068;9.788444;417.70557;39.73126;2.6284454;1.9188485;0.7404518;1.2372429;0.94725;417.70557;2.343432;0.21740766;0.8479126;0.7404518;1.2372429;0.6522501;87.08195;2.343432;8.054459;0.17400666;1.06898;0.0;0
225.45224;10.3112755;61.229717;21.496664;331.6383;4.712227;2.6635435;1.9878824;1.1414031;1.0557525;1.0721574;331.6383;4.712227;6.3459287;0.13685721;0.48211554;0.7840049;0.5793641;79.970955;4.712227;6.2167745;0.48211554;0.7924637;0.0;0
592.42316;356.86343;797.78894;58.70113;91.42317;14.604968;2.7221653;0.7272802;0.6760258;0.65682626;1.3228009;91.42317;14.604968;2.435958;0.7272802;0.6760258;0.65682626;1.3228009;26.61139;14.604968;7.910118;0.6760258;1.249396;0.0;0
323.8705;372.4948;649.2594;12.683443;384.2285;3.8620722;6.707494;1.3651013;1.7934343;0.43293285;0.030354245;307.02295;3.8620722;2.2520347;1.0873487;1.518501;0.21526031;0.030354245;41.583023;3.8620722;3.5468118;1.5022407;0.9294844;0.0;0
45.699238;884.99884;268.8219;10.151718;805.1631;2.556536;2.948831;1.2743336;0.950113;0.14918053;0.73478305;805.1631;2.556536;0.88822925;0.24242336;0.950113;0.14918053;0.24375162;62.929382;2.556536;9.77218;0.38067624;1.0110917;0.0;0
424.21603;913.4567;638.80457;82.60849;945.98145;17.929163;3.110524;0.34265798;0.8588899;0.53085244;0.2525851;417.93423;17.929163;0.09481254;0.34265798;0.03525188;0.53085244;0.2525851;22.111294;17.929163;4.620635;0.03525188;0.9080877;0.0;0
479.39136;881.7197;137.35677;11.918083;975.4002;74.390564;3.7724237;0.7825063;1.4096193;1.3643715;0.48648617;837.5382;74.390564;3.0451076;0.69798964;1.4096193;1.3643715;0.48648617;45.254814;57.152122;5.2144465;1.4096193;0.9956176;0.0;0
233.33694;151.74696;78.71244;60.84453;214.46062;1.5755198;9.802211;1.9614861;1.5635686;0.5636355;1.6607192;163.85555;1.5755198;6.4712763;1.1330434;1.0658287;0.5636355;0.025301447;29.016935;1.5755198;4.6019497;1.0658287;1.1494727;0.0;0
576.73334;417.9838;993.5542;35.26592;575.71747;30.517294;4.6063833;0.2640718;0.8807299;1.4589357;1.1014588;324.06766;5.963476;4.2814956;0.2640718;0.8807299;0.27462074;0.40039882;36.688988;5.963476;1.1073046;0.8807299;1.1943009;0.0;0
570.1142;748.42633;640.00616;89.64707;579.99066;56.522327;3.7799797;1.1546018;0.2268308;1.7515535;1.7223159;189.6379;37.267693;1.1720524;0.7228323;0.2268308;1.500073;0.5190114;81.473656;37.267693;1.1699151;0.2268308;0.98459417;0.0;0
704.9822;319.48495;260.6904;70.78425;184.28706;74.39599;4.7055297;1.2023697;0.17932715;1.3916676;1.7787479;184.28706;43.485188;4.9172716;1.2023697;0.17932715;1.3916676;1.1207601;71.64942;43.485188;0.4916757;0.17932715;1.1670433;0.0;0
651.469;666.60565;455.53363;6.0370803;585.81195;67.8214;7.194843;0.3433756;0.66047984;1.6120877;1.6138386;585.81195;26.960476;8.231711;0.3433756;0.079896145;0.08162685;1.4610407;10.495463;26.960476;7.6661005;0.079896145;1.0078801;0.0;0
655.90875;244.77144;950.5873;89.55727;369.13522;98.843605;8.838071;1.0751438;1.4678388;1.1506803;1.5265299;150.03987;5.504214;8.364573;0.12460996;0.6475004;1.0501765;1.5265299;94.15513;5.504214;1.7379994;0.32676592;1.0035077;0.0;0
323.052;330.18506;444.33783;41.448498;942.98236;27.635164;9.908111;1.8357495;1.3107412;1.8937442;0.34053728;540.6159;27.635164;5.818057;0.27694088;1.3107412;0.8147771;0.34053728;57.310352;27.635164;7.8995337;0.018133873;0.9240496;0.0;0
789.5579;861.8254;901.44006;29.892921;262.65018;0.11385893;4.865782;0.24015586;0.5825934;1.5282538;0.5458924;13.093382;0.11385893;5.523963;0.09923371;0.029329365;1.2469809;0.5458924;4.3600965;0.11385893;9.183864;0.029329365;1.0384529;0.0;0
553.65295;258.00394;870.1211;67.31092;836.6116;3.9181056;4.6068287;0.38758856;0.018742818;0.65212506;1.4111148;836.6116;3.9181056;3.664272;0.38758856;0.018742818;0.22351559;0.4646127;65.80454;3.9181056;2.228275;0.018742818;1.189332;0.0;0
437.104;964.68085;350.71475;71.82559;897.8871;9.842119;3.3098128;0.5187009;1.2889185;1.4494653;0.6090867;45.231358;9.842119;4.894703;0.5187009;0.8046406;0.3118324;0.6090867;16.421814;9.842119;1.5896586;0.8046406;0.7601196;0.0;0
629.7524;313.19696;699.0489;30.394753;738.51355;97.526245;7.793135;1.5044494;1.1331567;1.3469981;0.7565477;738.51355;85.00454;7.7208753;1.0662346;0.13517466;1.1105554;0.51830894;89.98308;43.738094;8.6486845;0.13517466;0.78464764;0.0;0
367.05075;33.292828;663.8935;35.230488;222.5305;57.047825;6.5593057;1.1587303;1.5472535;1.505324;1.8733399;222.5305;28.350035;4.33104;1.0613433;1.5472535;0.97934294;0.9337273;71.56277;28.350035;9.794334;0.38444158;0.7899471;0.0;0
517.6119;262.3519;773.49976;15.717418;267.76538;79.95692;3.6400115;1.0120586;1.37547;0.64553106;1.4146785;267.76538;10.167869;8.410361;0.95127994;0.36961415;0.64553106;0.9612143;33.165806;10.167869;8.396642;0.11628842;1.2479745;0.0;0
739.3386;179.49289;372.26987;59.385014;971.4067;98.50939;5.1902313;1.5862077;0.50133157;1.0240676;0.22220363;653.6223;82.28922;6.1421394;0.8052884;0.12600027;1.0240676;0.22220363;17.704325;71.82914;3.4779642;0.12600027;0.85818815;0.0;0
887.5389;511.7587;61.714134;95.69521;85.07078;84.44236;2.0661495;1.9567516;1.4684697;1.7619668;1.4451921;85.07078;27.827425;4.076943;0.6973493;0.16612591;1.646826;0.5255726;28.32857;27.827425;5.3055086;0.16612591;1.2364419;0.0;0
921.8466;121.588905;179.32884;41.720783;125.91505;40.820827;6.9429965;0.39995652;0.97789836;1.9516714;1.5896369;125.91505;30.952778;9.226959;0.39995652;0.97789836;1.5034977;1.5896369;94.22103;30.952778;3.0000281;0.97789836;1.2251208;0.0;0
508.5966;629.7884;620.3881;99.620995;978.78406;87.600555;2.5287142;1.6259804;1.1538057;0.7262757;1.827493;766.9652;40.845306;8.876397;0.4806314;0.5789584;0.7262757;1.4622521;75.0544;11.811328;5.4324384;0.5789584;1.1751949;0.0;0
525.0724;876.1501;777.3492;17.72382;779.12585;43.431717;3.5019653;0.7464759;0.7204164;0.9785404;1.3733964;779.12585;43.431717;3.9926653;0.7464759;0.7204164;0.9785404;1.0989527;58.12441;10.404785;4.3249598;0.43031877;0.9797874;0.0;0
801.8717;368.8937;758.48816;79.63033;748.92;11.485408;0.6905046;0.30052254;1.5832728;0.6683413;0.2004588;532.4287;11.485408;7.4156914;0.30052254;1.0956863;0.6683413;0.2004588;63.29139;11.485408;8.397249;1.0956863;1.0610394;0.0;0
321.30618;176.80779;587.8448;92.818016;168.60568;54.858322;2.2065058;0.52047503;0.40021434;1.438699;1.5328996;168.60568;7.6715746;9.291703;0.49474555;0.40021434;1.438699;0.7209405;54.34211;7.6715746;9.362028;0.40021434;0.84569216;0.0;0
839.00854;406.02475;93.91056;68.83663;494.04944;91.58316;1.9568766;0.8046;0.41703337;0.08718958;1.3160359;494.04944;91.58316;5.890734;0.28213128;0.41703337;0.08718958;1.2630764;87.499466;80.75785;3.3682635;0.41703337;0.93407756;0.0;0
499.20023;788.1072;27.115742;11.021696;842.355;78.47538;7.355714;1.7993302;0.4824779;1.908087;0.9177051;120.73527;5.299568;9.372285;1.5461391;0.4824779;0.24584863;0.30067962;76.613815;4.6213;9.759219;0.4824779;0.9394644;0.0;0
124.69816;595.5728;784.3203;32.72148;335.582;40.252525;6.9477334;0.96203494;1.5812088;1.1032423;1.5234709;335.582;40.252525;0.80747396;0.15690993;1.5812088;1.1032423;1.5234709;16.25295;5.6419835;8.554159;1.0929037;0.8725354;0.0;0
81.338554;110.13178;553.8827;8.658014;200.83748;85.501144;5.3860564;1.2324631;1.4589267;0.5491872;1.0549852;76.69264;71.57232;9.381816;1.1078027;0.28162745;0.24529803;0.6780626;39.470387;71.57232;8.120494;0.28162745;0.9925548;0.0;0
843.5733;541.8153;784.885;60.214638;20.835865;46.471832;3.8766944;0.07613659;0.54647934;0.08420793;1.8652586;20.835865;29.02027;6.820356;0.07613659;0.54647934;0.08420793;1.8652586;6.938343;29.02027;9.688035;0.54647934;0.95306814;0.0;0
65.01224;473.40454;171.16058;99.81506;626.3171;68.48901;8.895237;0.13737336;0.2963304;1.1258781;1.8638761;626.3171;59.754402;1.5898176;0.13737336;0.2963304;1.1258781;0.87473154;98.737785;59.754402;2.3674245;0.2963304;1.1082568;0.0;0
287.80533;333.84113;413.34894;37.537987;300.8722;33.380203;8.841992;1.8772819;0.0660975;1.1764917;0.45864415;300.8722;33.380203;1.2113963;1.5944988;0.0660975;0.4282822;0.45864415;78.26465;33.380203;5.3898196;0.0660975;1.2261132;0.0;0
340.78873;119.05899;919.9776;16.37821;865.0357;19.55193;6.0323234;1.6782525;1.3708107;1.3935378;0.88675857;109.10396;19.55193;7.309488;1.6782525;1.0130957;0.43428117;0.52705604;54.667755;19.55193;9.732241;0.7769075;1.0118799;0.0;0
181.2645;981.30084;179.882;26.937155;290.6829;31.415693;6.582901;0.9843849;1.0823574;1.0555366;0.40505508;290.6829;31.415693;2.501114;0.5548615;1.0823574;1.0555366;0.40505508;79.20182;3.738478;5.6879463;1.0823574;0.8303563;0.0;0
320.75443;184.28288;70.91164;57.123116;160.06006;87.52885;7.9665427;0.40879253;1.4076055;1.0362521;0.66812855;160.06006;51.53372;0.3499495;0.086503424;0.85081804;0.68727046;0.66812855;75.21816;51.53372;0.11176161;0.85081804;0.84731865;0.0;0
745.2656;200.81546;656.93274;56.93928;960.843;98.97812;7.2305217;0.08994949;1.4194276;0.6152177;0.4539554;507.3165;71.64912;2.0238285;0.08994949;1.3255116;0.6152177;0.4539554;74.08002;17.41619;7.9557896;0.3239221;1.1648737;0.0;0
24.536015;154.12686;598.591;23.059101;965.1293;26.465292;2.2567658;1.9509442;1.6911043;0.39613461;1.0287178;158.31035;19.889875;1.0593814;0.7721619;0.34855807;0.39613461;0.98182386;95.20834;19.889875;9.241082;0.2762737;0.7560927;0.0;0
828.9017;574.4911;952.5102;75.095406;688.1736;16.619804;5.0385733;0.021287853;0.83777297;0.50949657;0.011281305;688.1736;16.619804;1.7122418;0.021287853;0.59723735;0.50949657;0.011281305;65.53825;16.619804;5.247099;0.5425319;0.8033473;0.0;0
857.98254;449.23288;907.40375;8.892427;929.10187;7.2011647;1.5273402;0.4829191;1.6562756;0.7557661;1.5848893;388.88022;7.2011647;5.2959595;0.4829191;1.6562756;0.7557661;0.70542073;56.56764;7.2011647;7.9387627;1.3765025;1.0547489;0.0;0
378.53897;257.0616;751.9361;62.341724;170.21524;75.40657;8.095715;1.3709669;0.8771773;1.5489584;0.32629102;170.21524;75.40657;5.3357105;0.7284016;0.8459246;1.5489584;0.32629102;76.86986;50.35597;3.5221817;0.7019262;1.1742544;0.0;0
162.07677;435.12915;28.965666;42.627323;465.73746;52.847225;6.5392327;1.8764175;1.4185646;0.24532634;0.5555041;390.70703;52.847225;4.4885006;1.083279;1.4185646;0.24532634;0.5555041;89.77261;42.64536;9.349374;0.9089788;1.1066799;0.0;0
604.83203;676.7866;485.5831;12.804785;212.11731;55.65441;9.7911215;0.24294803;1.1067724;1.2909304;0.35807177;212.11731;0.23209365;7.4703517;0.24294803;0.16825648;1.0064943;0.35807177;66.27024;0.23209365;0.068188064;0.026650678;0.83151627;0.0;0
128.47583;288.8835;897.1409;63.475037;483.99542;4.616118;1.3737317;1.5500431;1.8436352;0.08554293;0.71436703;248.08998;4.616118;0.16888668;1.5500431;0.070314445;0.08554293;0.71436703;11.736129;4.616118;3.933922;0.070314445;1.2146825;0.0;0
371.27017;916.0933;439.31458;67.33764;793.26624;8.197594;5.106375;0.6702186;0.7465556;0.095743544;0.16329418;410.49234;8.197594;8.891404;0.6702186;0.11479946;0.095743544;0.07565281;16.524439;8.197594;4.5858274;0.11479946;1.0277233;0.0;0
958.8449;313.28278;962.5243;44.05803;846.4786;91.47084;7.242863;1.3626397;1.382756;0.5545605;1.7192255;846.4786;71.45354;9.898647;0.65884274;1.382756;0.5545605;1.356275;84.862595;71.45354;7.476064;0.7054531;1.0459906;0.0;0
995.5098;206.19724;655.9631;79.81948;14.12275;57.71541;8.67475;0.20230013;1.200209;0.7208111;0.83574766;14.12275;25.90496;9.447848;0.20230013;0.12288469;0.7208111;0.60220605;4.702876;25.90496;2.144373;0.11882064;1.121617;0.0;0
774.38385;955.02216;118.36256;50.98073;395.60837;21.998747;8.535443;1.7309855;1.9973785;0.38787746;1.8491977;62.558464;21.998747;2.6581733;0.48738262;1.2080238;0.35100916;0.98015404;20.831968;21.998747;0.729909;0.9963791;1.0306466;0.0;0
317.8519;812.455;514.1794;28.64687;994.128;20.825384;2.0279746;1.4173757;0.16375093;1.7736104;0.10345354;545.6731;14.151463;8.785155;1.129254;0.16375093;0.7399925;0.10345354;29.564749;14.151463;8.738717;0.16375093;1.1711704;0.0;0
690.7884;349.70624;698.66095;95.36477;593.4218;24.16623;9.823386;1.9116477;1.2002367;0.616386;0.35346562;502.7901;24.16623;7.417154;0.45882154;0.28932655;0.27394086;0.35346562;73.66936;24.16623;2.773912;0.28932655;0.88788897;0.0;0
708.3523;843.0175;74.71529;94.409996;303.23398;6.4694133;9.813615;1.0098141;0.47256187;0.9420336;1.673295;303.23398;6.4694133;4.8460307;0.7236807;0.47256187;0.22847475;0.70625055;47.62156;6.4694133;6.5291386;0.17951156;0.7991649;0.0;0
393.9633;523.6261;351.20303;9.652577;395.1043;5.0713487;9.690896;1.7765057;1.76953;1.9882916;0.9329835;395.1043;5.0713487;9.887614;0.18242642;1.0924059;1.1828882;0.3212061;11.780168;5.0713487;6.6194196;0.79088944;0.8671857;0.0;0
644.47974;353.28497;719.9103;94.61352;329.3381;72.026535;6.1399918;1.0853933;1.591053;0.515259;0.12829183;329.3381;70.09882;2.2783422;0.60744375;1.591053;0.515259;0.08292829;42.988064;70.09882;9.674047;0.5987175;1.0150213;0.0;0
20.620369;841.21545;165.50066;77.57069;453.12244;26.449306;8.3210335;1.0304505;1.3270603;1.2413985;0.10289238;453.12244;26.449306;5.8523264;0.7695748;1.3270603;0.52961004;0.10289238;27.448053;25.582075;9.516116;0.79525846;1.1088427;0.0;0
