model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhk;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;E_multi
4320;564.8478;75.78298;3.2196054;3.6629987;58.53898;6.5908113;1.012944;0.5315996;1.8425212;1.4968847;1.3244997;54.818325;1.2043295;1.774405;0.5315996;1.3257246;1.4514285;0.93022174;32.797028;0.8309302;1.9457297;1.3257246;4.624261;0.009480365;0.95226365;0.0;0;;;;;;;;;;;;;;;;
4321;510.16632;76.89549;5.879868;8.125312;55.858753;8.8556185;1.2751707;1.9623809;0.79069734;1.1030351;1.5112143;55.407913;1.5606592;1.2105929;0.8296614;0.79069734;1.1030351;1.5112143;32.87232;1.295889;1.5748262;0.61413425;4.8895726;0.009203195;1.0192838;0.0;0;;;;;;;;;;;;;;;;
4322;523.70807;78.63264;7.2363377;3.9729965;51.75835;9.282665;1.25858;1.0098616;0.6641455;1.0495217;0.99205464;51.75835;1.223883;0.5458331;1.0098616;0.64451116;1.0495217;0.8667803;42.16642;1.223883;1.8747287;0.64451116;3.9580376;0.009385342;0.96931285;0.0;0;;;;;;;;;;;;;;;;
4323;411.78308;73.36345;2.3489733;6.5915976;54.212456;9.332031;0.8098569;0.6870265;0.83347136;1.9267453;1.7964525;51.430363;1.4643492;1.9339553;0.6870265;0.83347136;1.629662;1.1357281;37.24667;0.9315984;1.6260986;0.83347136;1.5776525;0.0097097615;0.95505375;0.0;0;;;;;;;;;;;;;;;;
4324;440.31033;74.59654;3.7620544;5.8413033;51.81743;4.4707546;0.5171181;1.7171012;0.8776955;1.3812559;0.5607267;51.81743;0.633186;0.66152203;1.7171012;0.8776955;0.50195944;0.5607267;34.40671;0.633186;1.9772866;0.8776955;4.3419533;0.009426113;1.0156966;0.0;0;;;;;;;;;;;;;;;;
4325;510.19287;76.35909;7.4167013;8.762663;54.579514;2.0094943;1.570536;1.1259735;1.0035222;1.9946376;1.6279863;50.48824;1.4057752;1.2303529;1.1259735;0.54795945;1.172092;1.6279863;30.544075;0.70378906;1.1008;0.54795945;3.9718242;0.009382709;1.0054756;0.0;0;;;;;;;;;;;;;;;;
4326;411.76022;73.14216;2.2832181;8.357292;50.775867;6.9711375;1.1561782;1.4309239;1.2656993;0.59213865;1.1812017;50.775867;1.9279639;1.8450791;1.4146012;0.8159603;0.59213865;0.58588374;35.80727;0.62164927;0.8173215;0.8159603;1.9445702;0.009762295;1.045858;0.0;0;;;;;;;;;;;;;;;;
4327;548.28937;71.78783;8.632347;2.8833206;59.65281;9.262972;1.5778223;1.7929847;1.9796854;1.716272;0.8226348;56.01928;0.5776209;1.8880666;1.2655017;1.719939;1.716272;0.8226348;43.398266;0.5776209;1.1170503;1.0768291;4.919978;0.009490443;1.004186;0.0;0;;;;;;;;;;;;;;;;
4328;568.0114;79.66169;5.049989;7.7260175;55.966175;7.900302;1.0817193;0.8909853;1.0525372;0.7787102;0.97954655;55.966175;1.8388561;1.7865099;0.8909853;1.0525372;0.7526049;0.97954655;49.258717;1.6581476;1.9553753;1.0525372;2.6284313;0.009383316;0.9851702;0.0;0;;;;;;;;;;;;;;;;
4329;584.07245;71.94729;6.232511;8.112373;59.90662;7.242914;1.0579895;1.3074526;0.83480144;1.0111488;0.7100429;52.87833;1.0451999;1.0332272;0.63295656;0.6023796;0.6443172;0.7100429;49.031364;0.75793993;0.59245336;0.6023796;4.5313683;0.009419167;1.0413929;0.0;0;;;;;;;;;;;;;;;;
4330;420.3537;72.32733;1.6316254;9.264589;51.737667;8.203625;1.8597984;0.74884695;0.809581;1.473414;0.519758;51.737667;1.0269102;0.80440176;0.5414389;0.78178144;1.0681511;0.519758;37.958935;0.68065625;1.2348139;0.78178144;2.8426712;0.009322645;1.0130771;0.0;0;;;;;;;;;;;;;;;;
4331;587.94403;76.18686;9.585961;9.66528;53.844154;4.629315;0.90296227;1.7763999;1.3886741;1.7100941;1.4853523;51.199554;1.5418811;1.6797456;1.4017;0.51125586;1.513706;0.93968654;35.220554;1.1265277;1.6743388;0.51125586;3.166477;0.009882594;1.0133997;0.0;0;;;;;;;;;;;;;;;;
4332;413.524;70.77368;9.158544;7.606418;59.31239;5.466035;1.0742446;0.9806599;1.5332903;1.3530189;0.53147894;55.252728;1.8473607;1.7053765;0.9806599;0.6584127;1.3530189;0.53147894;44.250824;1.317001;1.6815575;0.6584127;1.9556227;0.0096460385;0.96441525;0.0;0;;;;;;;;;;;;;;;;
4333;494.81125;70.34048;2.6297164;4.994374;56.919647;2.7189152;1.0306443;1.2305875;1.1904508;0.6569442;1.961645;51.456608;0.73729694;1.9297688;0.83897924;1.1904508;0.6569442;0.5287161;33.39593;0.73729694;0.7832374;1.1904508;2.2234275;0.00922026;1.0318515;0.0;0;;;;;;;;;;;;;;;;
4334;568.05023;70.64014;6.934231;3.5660331;50.70038;7.01104;0.792517;1.5861715;1.7222936;0.50607073;0.8653339;50.70038;1.1483213;1.0935506;1.5861715;1.2628139;0.50607073;0.8653339;33.933784;1.0332266;1.2426137;1.2628139;4.8135605;0.00983433;1.017283;0.0;0;;;;;;;;;;;;;;;;
4335;414.06223;71.232635;8.117367;8.768433;58.83185;4.066607;0.80390334;1.8555355;0.52306545;1.8084807;1.9430264;51.79675;0.66738826;1.0167253;0.6394386;0.52306545;1.5553681;1.2450026;40.197773;0.66738826;1.7708561;0.52306545;1.9421158;0.009389165;0.97743493;0.0;0;;;;;;;;;;;;;;;;
4336;403.6462;74.29197;2.0099034;9.231545;51.88835;3.3339086;1.9192735;1.0219183;1.4149026;0.9112132;1.884144;51.88835;0.8632619;1.9905457;1.0219183;1.2854031;0.9112132;1.6300155;38.40757;0.77261907;1.6609064;1.2854031;3.760036;0.009712803;1.0385574;0.0;0;;;;;;;;;;;;;;;;
4337;404.98953;78.29261;6.1548276;1.7878067;52.61811;3.1811562;0.6438581;0.6273892;1.4082563;1.5066668;1.1117198;50.09517;1.3324482;1.2174165;0.6273892;1.3127139;1.5066668;1.1117198;44.942;1.1485457;1.0009928;1.3127139;2.5661347;0.009211132;0.9596399;0.0;0;;;;;;;;;;;;;;;;
4338;502.25406;73.419716;8.639131;5.944337;57.317547;5.547477;1.5662667;1.2856096;1.8482854;1.6636639;1.4222289;51.019318;1.9571837;1.7876012;0.9895518;1.1950507;0.67092294;0.97771776;31.543598;1.0971463;0.84935516;0.9616063;3.6020412;0.009440332;1.0223213;0.0;0;;;;;;;;;;;;;;;;
4339;562.31934;74.275314;5.5110984;2.0756679;57.10691;5.8137655;0.67076856;0.5198027;0.80678874;1.5527921;1.117102;51.004147;1.0103793;1.2570252;0.5198027;0.80678874;1.5527921;0.51540726;46.956573;1.0103793;1.2512113;0.80678874;4.059144;0.009238493;1.007903;0.0;0;;;;;;;;;;;;;;;;
4340;425.48532;76.00251;9.306447;3.1893754;56.605946;8.418794;0.73681396;1.0888481;1.0594572;0.6516896;0.98110336;55.77292;0.54383284;1.7672648;1.0888481;1.0594572;0.6516896;0.74933684;34.74718;0.54383284;1.6277355;1.0594572;1.5653087;0.009015185;1.0049365;0.0;0;;;;;;;;;;;;;;;;
4341;424.92206;73.02145;1.3349973;4.387085;50.05406;9.238618;1.5990165;1.1122944;1.2405822;1.6625254;1.965291;50.05406;1.6263866;0.6358315;1.1122944;1.2405822;0.5004677;0.6932587;43.474247;0.99981743;1.3309829;0.82553095;3.4373224;0.009176424;0.97569776;0.0;0;;;;;;;;;;;;;;;;
4342;513.70935;74.32538;9.264817;3.7315943;52.493813;3.7132587;1.4444039;1.1989622;1.2859238;1.8393542;1.8114016;52.493813;0.51848614;0.6615421;0.9339726;1.2859238;1.5749408;0.74126625;42.400703;0.51848614;0.68330693;1.2859238;3.7178504;0.009234215;0.97825444;0.0;0;;;;;;;;;;;;;;;;
4343;446.85913;73.86311;9.792685;7.4155903;53.44896;3.9196043;1.0303677;1.1125308;0.9237851;1.6909052;0.92665684;53.44896;0.93449974;0.9918776;1.1125308;0.9237851;0.5830535;0.60105246;32.98058;0.93449974;0.9894473;0.7335937;4.3502393;0.009136659;0.98058915;0.0;0;;;;;;;;;;;;;;;;
4344;546.0427;73.41884;2.3190732;1.6185927;54.003338;3.458841;0.86742294;1.6071571;1.2649549;1.2653034;0.9360136;54.003338;1.3693815;1.6322403;1.6071571;1.2649549;0.79861677;0.5005232;37.795963;1.2816274;1.7938235;1.2649549;3.0243967;0.009974864;1.0058105;0.0;0;;;;;;;;;;;;;;;;
4345;589.92706;73.883934;4.8216467;6.485339;50.73935;3.6487012;1.1270268;0.85540646;0.7441314;0.7994039;1.5497122;50.73935;0.5683253;1.170544;0.85540646;0.7441314;0.7994039;1.5497122;41.88384;0.5683253;1.5080514;0.7441314;3.97275;0.009328555;1.0141741;0.0;0;;;;;;;;;;;;;;;;
4346;553.20667;70.111176;6.5489607;6.190872;56.75378;7.5292287;1.8091587;1.279028;1.0565062;1.4375079;0.79315054;56.75378;1.5348804;0.8337736;1.279028;1.0565062;0.9800566;0.79315054;46.17964;1.3170444;1.0977829;1.0565062;4.7235513;0.009428923;0.9675414;0.0;0;;;;;;;;;;;;;;;;
4347;575.43506;78.86261;9.028468;8.063475;58.9125;6.624796;1.5884064;0.98744094;1.9165195;1.5508469;1.410726;58.524082;0.98455906;0.9359939;0.97676283;1.4649127;1.5508469;1.410726;31.852404;0.98455906;1.9673676;1.3264713;3.875618;0.009742542;0.95313936;0.0;0;;;;;;;;;;;;;;;;
4348;503.9172;79.77347;2.3516881;1.7797743;59.89672;1.6082927;1.8463712;1.431899;0.77763623;0.90625376;0.81347996;50.672943;0.78770417;1.025883;1.431899;0.5836034;0.90625376;0.81347996;37.72967;0.78770417;1.0768894;0.5836034;2.4128141;0.009713164;0.9618333;0.0;0;;;;;;;;;;;;;;;;
4349;566.46387;78.62496;3.9396544;3.926702;57.979805;6.110078;0.93155336;1.1329399;0.70568794;1.4624007;1.0533888;53.51634;0.60339516;1.3307924;1.1329399;0.70568794;1.4624007;1.0533888;34.676773;0.60339516;1.9665467;0.70568794;3.676888;0.009338612;1.005023;0.0;0;;;;;;;;;;;;;;;;
4350;436.58063;70.05743;8.161161;7.2436414;52.025997;8.6143055;1.1981474;0.8094151;0.5450872;1.8127458;0.8233303;50.447433;1.7089963;1.7880485;0.8094151;0.5450872;1.8127458;0.6366866;31.80753;1.7089963;1.7850467;0.5450872;2.6554406;0.009162869;1.032741;0.0;0;;;;;;;;;;;;;;;;
4351;413.6696;77.50886;4.6310415;7.376353;55.112858;1.4478039;1.5009922;1.3906817;1.5981424;1.0722532;1.1259975;55.112858;0.7407229;1.0167153;1.2555083;1.068492;0.5699355;0.707077;40.47182;0.7407229;1.0904092;1.068492;1.7930443;0.009798819;1.0323497;0.0;0;;;;;;;;;;;;;;;;
4352;531.1906;75.731;6.4049854;4.991595;59.157352;9.1398;1.8062243;0.87163144;1.4291133;1.2982577;1.2227856;50.76413;1.8725468;1.4138477;0.87163144;1.4291133;1.1162902;1.2227856;42.39251;1.5276101;0.97589;1.4291133;2.788515;0.009697023;0.96651036;0.0;0;;;;;;;;;;;;;;;;
4353;410.3905;70.94175;5.9960504;5.102102;50.66596;3.23689;1.4137038;1.0946958;0.80253685;1.5759195;1.485737;50.106163;0.6166383;1.3401828;1.0946958;0.80253685;1.2283547;0.8595709;48.676056;0.6166383;0.5990626;0.80253685;2.428628;0.009581493;0.98617655;0.0;0;;;;;;;;;;;;;;;;
4354;578.4963;79.32859;9.755862;9.681129;52.283295;3.8826318;0.57322246;1.1236404;1.1059407;1.6123925;1.1777387;52.283295;0.97165954;1.9946414;1.1236404;1.1059407;1.0018628;0.99390423;44.882668;0.97165954;1.9035012;1.1059407;2.5966887;0.009112127;0.9571607;0.0;0;;;;;;;;;;;;;;;;
4355;538.31085;77.76217;2.1879342;3.8686748;52.64735;4.535432;1.1691236;1.8475777;0.7879375;1.4669298;1.7664585;50.57015;1.8830981;1.7517209;0.55583996;0.7879375;0.94280636;1.4210435;41.859207;1.7869552;1.1254724;0.7879375;2.928955;0.009916945;0.9732663;0.0;0;;;;;;;;;;;;;;;;
4356;590.4401;71.452965;9.530809;2.2660437;56.095757;2.19478;1.790658;1.6090251;1.547955;1.2921617;0.6297463;55.19381;1.1833439;1.7504504;1.0028993;1.2323924;0.9070517;0.6297463;37.162216;1.1833439;1.4338754;1.1113828;4.274427;0.009200046;0.9707207;0.0;0;;;;;;;;;;;;;;;;
4357;462.77734;79.64041;6.0337715;9.570863;59.515198;1.7960734;1.6828327;1.4440184;0.7066989;1.5545045;1.0423573;54.546047;0.51292664;0.94913393;0.75883514;0.7066989;1.3900481;0.59359396;43.597363;0.51292664;0.6063514;0.7066989;3.7461288;0.009346148;0.95446813;0.0;0;;;;;;;;;;;;;;;;
4358;497.23166;71.261986;9.127786;8.267434;54.825897;3.0896893;1.9343667;0.6685914;1.6331229;1.7698425;1.8167354;53.964993;0.6586133;1.1632389;0.5740635;1.6331229;1.1974368;1.3043392;42.46726;0.6586133;1.8482126;1.6151654;1.7182846;0.009124447;0.9905806;0.0;0;;;;;;;;;;;;;;;;
4359;548.3381;74.5468;1.9732734;3.0572727;55.638973;0.9490533;1.6212507;0.9636593;1.0098835;1.8459129;0.58075273;55.638973;0.9490533;1.8444469;0.9636593;1.0098835;1.7029046;0.58075273;42.627045;0.5817304;0.6605647;1.0098835;4.657663;0.0096839685;1.0224459;0.0;0;;;;;;;;;;;;;;;;
4360;448.5558;71.58976;6.7376776;8.701038;56.39862;6.152991;0.7420005;0.57464164;1.2131203;1.1435226;1.6800697;52.53138;1.9158356;1.2911292;0.57464164;0.5043086;1.1435226;1.5595944;48.52492;1.0873541;1.0816723;0.5043086;3.84749;0.009761;1.0403181;0.0;0;;;;;;;;;;;;;;;;
4361;508.36975;71.50191;8.545001;3.1959429;58.515335;2.1237295;0.8022802;1.3086053;1.7105411;1.5679725;0.5012784;56.421524;0.56286436;1.2257929;1.3086053;1.2868365;0.7337816;0.5012784;32.06705;0.56286436;0.6658637;1.1157485;2.4309254;0.009215214;0.9573674;0.0;0;;;;;;;;;;;;;;;;
4362;531.89343;79.678055;8.060621;8.429772;52.863304;1.7494785;1.0184047;0.67672974;1.2976022;1.105907;1.0734161;52.34327;1.7494785;1.0394758;0.67672974;1.2976022;1.105907;1.0734161;46.071087;0.5785189;1.3940445;0.6705525;2.567001;0.0091209365;1.0207077;0.0;0;;;;;;;;;;;;;;;;
4363;595.7617;75.72123;0.99043876;6.6199207;56.26249;6.0254087;0.6726903;0.5435752;1.0792562;1.791472;1.7753439;53.654488;1.1428769;1.6559802;0.5435752;1.0527499;0.60150534;1.7110988;42.79978;1.1329072;0.68248165;1.0527499;4.124209;0.009307603;0.96323454;0.0;0;;;;;;;;;;;;;;;;
4364;548.9407;72.59175;5.01507;5.29148;59.253002;6.2928762;1.5399978;1.0351284;1.0746728;1.7462018;0.8099346;55.498962;1.3412808;1.6791822;0.7844916;1.0746728;1.2359034;0.6749784;35.732594;0.86561203;1.4717678;0.6771325;2.4624155;0.009962662;1.0355134;0.0;0;;;;;;;;;;;;;;;;
4365;423.62616;77.76399;1.9496552;9.345464;59.389343;6.9049993;1.0375627;1.616145;1.2842854;1.6297345;0.7213526;55.607506;1.1270874;0.7200588;1.616145;1.2842854;0.8997622;0.7213526;42.17246;1.1270874;0.7885592;0.81516206;4.1748457;0.009816672;0.97929287;0.0;0;;;;;;;;;;;;;;;;
4366;495.06668;78.75244;2.2907085;8.265248;53.826427;5.4843564;0.7944028;1.138656;0.74654406;1.2341172;0.9354707;53.826427;1.1533686;0.62435025;1.138656;0.74654406;1.2341172;0.9354707;46.708366;1.1533686;0.6124179;0.74654406;2.7581499;0.009826548;0.9768473;0.0;0;;;;;;;;;;;;;;;;
4367;517.75415;79.17604;7.327218;2.082318;51.117943;8.947339;0.8538005;0.62992066;0.9163166;1.307074;1.0667113;51.117943;1.449902;1.741435;0.5630749;0.9163166;1.307074;1.0667113;33.995594;1.449902;0.7134146;0.9163166;2.572117;0.009466643;1.0333675;0.0;0;;;;;;;;;;;;;;;;
4368;429.32462;79.32985;9.604874;7.3206773;59.243916;2.0362282;1.9112285;1.3099892;1.3353257;1.701264;1.4371008;55.212395;1.3923986;1.4445633;1.0984019;1.3353257;0.9308133;1.1846418;45.457718;0.5531022;1.920483;0.5980913;1.553791;0.009937952;1.0199033;0.0;0;;;;;;;;;;;;;;;;
4369;486.39322;79.05582;6.6702867;8.084468;59.209656;8.055242;1.6543398;1.1742457;0.80481964;0.5721506;1.1957414;55.31227;1.515836;1.2070946;1.1742457;0.80481964;0.5721506;1.1957414;43.45273;0.94377774;1.5714486;0.80481964;3.0641906;0.009276865;0.95622265;0.0;0;;;;;;;;;;;;;;;;
4370;456.80118;76.38932;1.8316313;5.824261;50.97244;4.641931;0.9819309;1.9414247;1.4199098;1.3514483;1.7719667;50.97244;0.81732464;1.3934857;1.1918;1.4199098;0.9711103;1.1752166;41.043697;0.6692726;1.8361604;0.59007835;2.0824296;0.00974087;0.9815554;0.0;0;;;;;;;;;;;;;;;;
4371;423.7655;73.42467;3.120369;3.4122221;50.813435;9.121451;1.6735903;0.7058528;0.8859267;0.8600006;1.8393282;50.813435;1.7920595;1.4439056;0.7058528;0.8598236;0.8600006;1.164587;33.373215;0.77466536;1.7259454;0.8598236;3.5512264;0.00942187;0.9802867;0.0;0;;;;;;;;;;;;;;;;
4372;502.4084;79.25568;4.347757;3.033704;51.851383;3.0342262;1.8803611;1.5242021;1.4551617;1.4044436;1.7841123;51.851383;1.6877726;1.3777857;0.7793142;1.4551617;0.6252078;0.59131306;44.914146;1.2280767;1.0699269;1.4551617;3.829907;0.009340346;1.0332204;0.0;0;;;;;;;;;;;;;;;;
4373;433.12662;71.22497;2.0407536;9.764729;56.46849;9.524549;1.6540728;1.5808444;0.68534255;1.2147995;1.7318467;56.46849;0.60995823;1.8190149;1.1083225;0.5934161;1.2147995;1.6623819;47.218567;0.60995823;0.99268067;0.5584575;3.6943598;0.009395209;0.96087277;0.0;0;;;;;;;;;;;;;;;;
4374;518.1075;71.687996;8.616509;4.8748207;53.026215;8.79128;1.085136;1.7727294;1.2533623;1.4569213;1.6902207;53.026215;1.0724449;1.1255836;0.8241506;1.0074106;1.4569213;1.2267765;31.329794;1.0724449;0.6833034;1.0074106;3.117033;0.009637052;0.9517409;0.0;0;;;;;;;;;;;;;;;;
4375;433.9394;74.33827;2.6699972;5.6213074;52.401993;2.4758494;0.7663095;1.7699301;1.625201;0.64109135;1.0572262;52.401993;0.91412205;1.3717949;1.2471621;1.6008092;0.53194964;1.0572262;43.136005;0.91412205;1.814011;0.73437554;2.6888006;0.009888631;1.0066786;0.0;0;;;;;;;;;;;;;;;;
4376;544.719;72.83665;2.0789149;6.343308;57.996304;4.8577595;1.6820978;1.1063752;0.9730999;1.8897303;1.747627;51.116154;0.6867931;1.8303615;0.8439625;0.9730999;1.8897303;1.747627;31.785807;0.6867931;1.4651984;0.74813515;2.026907;0.009843119;1.0134859;0.0;0;;;;;;;;;;;;;;;;
4377;439.04834;76.157326;7.5037303;1.8157457;52.438877;3.1119895;0.5831316;1.6212473;1.6453979;1.3752316;0.81675416;51.536533;1.5385928;0.70740354;1.6212473;1.2723031;0.9485594;0.81675416;30.986122;1.5385928;1.4361258;0.72175455;4.596997;0.009516181;1.0319792;0.0;0;;;;;;;;;;;;;;;;
4378;579.257;79.05302;2.0541744;1.6397882;59.60417;2.1926055;0.9311933;1.0874532;0.9955462;0.94157374;1.8486146;52.76969;1.9402243;0.6856987;0.5026911;0.60386235;0.94157374;1.0808266;31.033293;1.2281371;1.9138937;0.60386235;2.2861686;0.009017294;0.9619811;0.0;0;;;;;;;;;;;;;;;;
4379;405.24188;74.91032;4.633907;2.7030458;54.38438;4.430968;0.6166086;1.8420537;1.6590152;1.695217;1.7895306;54.38438;0.67430764;1.02639;1.8420537;1.6590152;1.2527969;1.040218;42.213184;0.67430764;0.8987116;1.1319735;2.57559;0.009626775;1.0346544;0.0;0;;;;;;;;;;;;;;;;
4380;504.39948;75.538704;5.5911255;1.4944946;54.22594;5.7699723;0.8697576;1.5574179;1.8006698;1.5236156;1.5746138;54.22594;0.7690561;0.90298396;0.67003024;1.3430525;1.5236156;1.5746138;48.213863;0.7690561;1.1394535;1.3430525;1.7442714;0.009807456;0.9905888;0.0;0;;;;;;;;;;;;;;;;
4381;464.02097;74.23134;1.6300865;9.0760975;59.43635;4.554372;0.9721083;0.5634798;0.5718471;1.1719962;1.6671737;53.413284;1.3175466;1.6190834;0.5634798;0.5718471;0.9361152;1.5248872;32.51907;1.3175466;0.6627218;0.5718471;4.9356003;0.009299254;1.0185586;0.0;0;;;;;;;;;;;;;;;;
4382;445.01532;77.07569;5.9576726;2.247021;51.2013;3.918419;1.046451;0.7827093;0.8966029;0.91822654;1.8960171;51.2013;1.8051491;1.6608999;0.7827093;0.8966029;0.91822654;0.54335624;43.73224;1.8051491;1.6937511;0.8966029;2.242872;0.009628078;1.0271229;0.0;0;;;;;;;;;;;;;;;;
4383;494.32056;71.00689;5.2694926;2.9617794;51.14943;3.8837264;0.7137885;1.8562276;1.9505162;0.97970194;1.7322778;51.14943;1.8714834;1.0221953;1.7290537;1.76382;0.7480553;1.151936;34.74229;1.4641103;0.58770895;0.8023958;2.2234333;0.0099093625;0.9827824;0.0;0;;;;;;;;;;;;;;;;
4384;568.40393;70.4859;6.9825883;5.789524;54.335728;2.3653865;1.4202266;1.3450241;0.6403846;0.5765862;1.411394;54.335728;1.1551234;1.1438987;1.3450241;0.6403846;0.5765862;0.76919234;39.225834;1.1551234;1.0224911;0.6403846;4.3706865;0.009157608;1.0259649;0.0;0;;;;;;;;;;;;;;;;
4385;583.0554;76.41338;2.894228;9.055458;55.87067;2.926989;1.9437236;1.6656417;0.69485813;1.0768467;1.9487596;50.400295;0.89419085;1.4566939;1.4037206;0.5161289;1.0768467;0.7291829;38.962425;0.89419085;1.3360329;0.5161289;1.64932;0.009507198;0.95610017;0.0;0;;;;;;;;;;;;;;;;
4386;460.64972;75.348785;4.145325;1.346184;55.080654;5.7177153;0.67296225;1.7764732;0.52293676;1.2688617;1.1113049;53.526493;1.208125;0.75156766;0.906369;0.52293676;1.2333134;1.1113049;39.457275;0.917072;0.8432541;0.52293676;4.4245477;0.009073552;1.0059702;0.0;0;;;;;;;;;;;;;;;;
4387;430.84872;74.07358;6.9028635;2.8653677;59.54913;2.347494;1.5664876;0.57173085;0.89903754;1.7629464;1.7884356;58.80247;1.6663829;1.36519;0.57173085;0.89903754;1.7629464;0.82092124;34.836075;1.0419155;0.8535668;0.89903754;2.8694115;0.009829033;1.007431;0.0;0;;;;;;;;;;;;;;;;
4388;544.0281;73.33993;1.2239293;7.427889;59.93163;8.448323;0.7708886;0.6637137;1.3844194;1.4711132;1.5884373;53.835785;0.580264;1.3399894;0.6637137;1.3844194;1.0495534;1.1084911;46.632694;0.580264;1.8165368;1.2994958;3.6767752;0.009778494;1.0421124;0.0;0;;;;;;;;;;;;;;;;
4389;516.3997;70.518074;1.9537339;5.6245365;50.408646;7.599111;1.4644372;1.9063857;0.88318974;0.826399;1.8837976;50.408646;1.7021055;0.7414935;1.1116282;0.88318974;0.5751061;0.6683106;33.191826;1.0799071;1.5241015;0.88318974;2.4408827;0.009748313;0.97711116;0.0;0;;;;;;;;;;;;;;;;
4390;440.20322;76.805565;3.4803216;6.3101172;51.65481;9.89857;0.74618787;1.4129976;1.9530334;1.9455395;0.86823714;51.65481;0.5595092;1.0050709;1.4129976;1.1672475;1.8283354;0.5901657;32.46589;0.5595092;1.1749098;1.1672475;4.843159;0.009416904;1.0443039;0.0;0;;;;;;;;;;;;;;;;
4391;552.05914;74.214676;1.867843;1.0542796;55.536297;3.7823427;1.8318152;1.579104;1.1911505;0.8323316;1.0416101;55.536297;1.1420547;1.9853607;1.579104;0.53141314;0.8323316;1.0416101;43.80886;0.79846704;0.5736904;0.53141314;3.9392796;0.009787433;1.0440187;0.0;0;;;;;;;;;;;;;;;;
4392;503.7861;74.45268;1.2595634;8.787928;59.501297;2.559794;0.53550124;1.0919389;1.4183353;1.4267341;1.0801518;59.212135;1.9735572;0.9722792;1.0919389;0.8572621;1.4267341;0.9297314;37.76676;1.4724613;1.5579326;0.8572621;3.3765044;0.00978079;0.97074014;0.0;0;;;;;;;;;;;;;;;;
4393;530.679;78.93445;9.88518;6.1665406;52.799084;1.5872028;0.8265835;0.8628697;0.8435754;0.99264294;1.5572625;52.606148;1.5872028;1.2210486;0.8628697;0.8435754;0.99264294;1.2078625;49.557434;1.418622;0.98212653;0.8435754;2.820145;0.009120782;1.0335268;0.0;0;;;;;;;;;;;;;;;;
4394;471.8678;77.37548;5.0474157;8.492747;53.67074;4.0846043;1.4823697;0.64982015;1.4458702;0.6830261;1.3206373;50.81032;0.6702314;0.8463362;0.64982015;0.7098641;0.6830261;1.3206373;41.790787;0.6702314;1.8007871;0.7098641;2.5243533;0.009230609;1.0058732;0.0;0;;;;;;;;;;;;;;;;
4395;487.81952;72.194435;5.7565246;9.670078;52.3106;9.280596;1.5114037;0.821151;0.9083191;1.7350854;0.777366;52.3106;1.6553309;1.6637863;0.821151;0.9083191;0.61606437;0.777366;45.81463;1.5129083;1.2812777;0.5586776;4.903463;0.009175959;1.0148242;0.0;0;;;;;;;;;;;;;;;;
4396;436.06842;76.57166;3.2196345;7.5626698;59.67425;6.2798815;1.1865315;0.65402764;1.9099225;1.3838243;1.0625448;53.53149;0.5748947;1.3280926;0.65402764;1.2139009;1.3838243;0.97533077;37.176113;0.5748947;0.90769094;1.2097534;4.9116244;0.009395972;1.0267243;0.0;0;;;;;;;;;;;;;;;;
4397;551.30316;71.322556;0.9699539;1.1821954;51.538567;9.622723;0.8677108;1.8914077;1.7313106;1.287136;1.7581726;50.951027;1.8782389;1.1945475;1.0563247;1.2122637;1.287136;0.9666324;40.50735;1.7105087;1.3690481;1.2122637;2.6332057;0.009208636;1.0027411;0.0;0;;;;;;;;;;;;;;;;
4398;431.40225;71.940636;7.7315903;7.374918;55.645634;9.217541;1.4329516;1.8068998;0.5178367;0.9506421;1.4185021;55.645634;1.1231284;1.1484313;1.8068998;0.5178367;0.9506421;0.6362694;42.308353;1.1231284;1.7090234;0.5178367;3.8626914;0.009504686;1.0425642;0.0;0;;;;;;;;;;;;;;;;
4399;555.6605;77.141495;7.486152;6.027583;50.22954;4.355649;1.987382;1.6320413;1.117266;1.6683471;1.5003676;50.22954;1.8203274;1.9102838;1.4461048;1.0409063;1.6683471;0.66789883;37.209587;1.8203274;1.0470885;1.0409063;3.640741;0.009924444;0.96420294;0.0;0;;;;;;;;;;;;;;;;
4400;559.60156;71.2589;9.750121;1.8422103;56.016727;4.885084;1.4594545;0.53315413;1.1223352;1.7792351;0.6880964;50.716106;0.7450354;1.0099844;0.53315413;0.7275441;1.315959;0.6880964;45.111572;0.7450354;1.3972383;0.7275441;1.8796406;0.009899523;1.0121359;0.0;0;;;;;;;;;;;;;;;;
4401;549.3202;72.80194;1.092029;3.3608863;53.92453;3.6241388;0.76728505;1.2823046;1.3173269;1.7548711;1.2283303;53.92453;1.6406331;1.3803579;1.2823046;1.3173269;0.5611825;1.2283303;45.49179;1.103119;1.9795505;0.5272914;2.792007;0.009414165;0.9909726;0.0;0;;;;;;;;;;;;;;;;
